id,type,name,trimmed_name,same_as_organization_wikidata,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,register_date_alt_format,phone,email,website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
8068fee5f49946b3a8f85b1007cd40bb,Federation,Federacion Empresarial De Asociaciones Territoriales De Agencias De Viajes Españolas - Fetave,federacion_empresarial_de_asociaciones_territoriales_de_agencias_de_viajes_españolas_fetave,,"Calle Miguel Angel, 1",40.433482,-3.6916037,Portal Dup Pl Baja,,Madrid,Chamberi,Almagro,G84563584,2020-07-24T00:00:00Z,2020-07-24,600049413,fetave@fetave.es,,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,40,1,,,,
64d52e08cc03e6090bc1ef30b73ccb85,Federation,Federacion Coral De Madrid,federacion_coral_de_madrid,,"Calle Goya, 99",40.4248464,-3.6738487,2º Dcha,28009,Madrid,Salamanca,Goya,G78175999,2019-10-25T00:00:00Z,2019-10-25,655690680,fecormad@fecormad.es,http://www.fecormad.es,Culturales Y Casas Regionales,Comunidad De Madrid,2919,85,,,,
b181eaa49f5924e16c772dcb718fcd0f,Federation,Federacion De Asociaciones Protectoras Y De Defensa Animal De La Comunidad De Madrid,federacion_de_asociaciones_protectoras_y_de_defensa_animal_de_la_comunidad_de_madrid,,"Calle Delfin, 13",40.4670624,-3.693543,3º A,28029,Madrid,Tetuan,Almenara,V84661164,2019-08-13T00:00:00Z,2019-08-13,606994228,fapa@fapam.org,http://www.fapam.org,De Defensa De Los Animales,Comunidad De Madrid,2890,15,,,,
f23d125da1e29e34c552f448610ff25f,Federation,Federacion Madrileña De Salvamento Y Socorrismo,federacion_madrileña_de_salvamento_y_socorrismo,,"Avenida Salas De Los Infantes, 1",40.4860588,-3.6840019,Planta 4ª,28034,Madrid,Fuencarral-El Pardo,Valverde,G78420932,2019-08-13T00:00:00Z,2019-08-13,650436842,gerente@fmss.es,http://www.fmss.es,Deportivas,Comunidad De Madrid,902,11,,,,
45cef8e5b9570959bd9feaacae2bf38d,Federation,Federacion Española De Daño Cerebral,federacion_española_de_daño_cerebral,,"Calle Agustin De Betancourt, 21",40.4449624,-3.6954474,Planta 8ª,28003,Madrid,Chamberi,Rios Rosas,G41792284,2019-05-14T00:00:00Z,2019-05-14,914178905,mbarbero@fedace.org,,De Personas Con Discapacidad,Estatal,520,4,,,,
820e694038fadbf9b60b834215b46fdb,Federation,Federacion De Asociaciones De Esclerosis Multiple De Madrid (fademm),federacion_de_asociaciones_de_esclerosis_multiple_de_madrid_(fademm),,"Calle San Lamberto, 5",40.4199686,-3.6520067,,28017,Madrid,Ciudad Lineal,Ventas,G83715474,2019-01-04T00:00:00Z,2019-01-04,606053326,presidencia@fademm.org,,De Salud Y Apoyo Mutuo,Comunidad De Madrid,1086,1,,,,
5481b2f34a74e427a2818014b8e103b0,Federation,Federacion Madrileña De Karate Y Disciplinas Asociadas (da),federacion_madrileña_de_karate_y_disciplinas_asociadas_(da),,"Calle Alberche, 21",40.4009266,-3.67788,,28007,Madrid,Retiro,Pacifico,G79206975,2019-01-31T00:00:00Z,2019-01-31,915018144,info@fmkarate.com,http://fmkarate.com,Deportivas,Comunidad De Madrid,5203,120,,,,
e6e713296627dff6475085cc6a224464,Federation,Union De Asociaciones De Tetuan Mercado De San Enrique,union_de_asociaciones_de_tetuan_mercado_de_san_enrique,,"Calle Mercedes, 6",40.4543954,-3.7020323,,28020,Madrid,Tetuan,Cuatro Caminos,,2019-07-02T00:00:00Z,2019-07-02,915705679,unionsanenrique@gmail.com,,Otras De Acción Social,Comunidad De Madrid,13757,8,,,,
1fd7b875d3473501d1b771ebe934ca59,Federation,Union De Asociaciones Familiares,union_de_asociaciones_familiares,,"Calle Alberto Aguilera, 3",40.4296082,-3.7074294,1º Izq,28015,Madrid,Chamberi,Arapiles,G79040796,2018-10-19T00:00:00Z,2018-10-19,914463162,unaf@unaf.org,http://unaf.org,Familias,Estatal,14752,16,,,,
9a85c12a21b76392747906fc7b2aff92,Federation,Confederacion Nacional De Centros Especiales De Empleo - Conacee,confederacion_nacional_de_centros_especiales_de_empleo_conacee,,"Paseo Castellana, 135",40.45955439999999,-3.6912194,Planta 7ª,28046,Madrid,Tetuan,Castillejos,V62552781,2018-09-10T00:00:00Z,2018-09-10,911262254,gerencia@conacee.org,http://www.conacee.org,Otras De Acción Social,Estatal,52,1,,,,
15e122e839dfdaa7ce969536f94aecf6,Federation,Federacion De Entidades Y Centros Para La Integracion Y Ayuda De Marginados - Faciam,federacion_de_entidades_y_centros_para_la_integracion_y_ayuda_de_marginados_faciam,,"Calle Via Carpetana, 47",40.39879010000001,-3.7332751,,28047,Madrid,Carabanchel,San Isidro,G28697324,2018-09-10T00:00:00Z,2018-09-10,915595923,faciam@faciam.org,,Otras De Acción Social,Estatal,10448,7,,,,
e945de21a1bb5714a0bc8a897ed32e9f,Federation,Fed. De Coord Asoc De Personas Con Discapacidad Fisica De Las Comu. Aut. De España (fed. Coamificoa,fed_de_coord_asoc_de_personas_con_discapacidad_fisica_de_las_comu_aut_de_españa_(fed_coamificoa,,"Calle Azabache, 1bis",40.3921248,-3.724725,Local 1,28019,Madrid,Carabanchel,Opañel,G46942645,2018-04-17T00:00:00Z,2018-04-17,913016048,coamificoa@coamificoa.es,http://www.coamificoa.es,De Personas Con Discapacidad,Estatal,57,1,,,,
57f04bb2975420e3b4c73920c687cad7,Federation,Amistad Internacional Scout Y Guia -españa,amistad_internacional_scout_y_guia_-españa,,"Calle Entre Arroyos, 19",40.4087775,-3.6544819,Puerta Bis,28030,Madrid,Moratalaz,Media Legua,G80782139,2018-04-25T00:00:00Z,2018-04-25,629393387,secretaria@aisg.es,,Otras De Acción Social,Estatal,80,1,,,,
09060616068d2b9544dc33f2fbe4ce2d,Federation,Asociacion Red Madrileña De Lucha Contra La Pobreza Y La Exclusion Social (eapn Madrid),asociacion_red_madrileña_de_lucha_contra_la_pobreza_y_la_exclusion_social_(eapn_madrid),,"Calle Melquiades Biencinto, 7",40.3971796,-3.669018,3º - 3,28053,Madrid,Arganzuela,Delicias,G81298531,2017-08-29T00:00:00Z,2017-08-29,661552019,coordinacion@eapnmadrid.org,,Otras De Acción Social,Comunidad De Madrid,499374,61,,,,
334467d41d5cf21e234465a1530ba647,Federation,Confederacion Española De Inmigrantes Emprendedores-cein,confederacion_española_de_inmigrantes_emprendedores-cein,,"Calle Amparo Usera, 9",40.3880589,-3.701030599999999,,28026,Madrid,Usera,Moscardo,G85978476,2017-09-08T00:00:00Z,2017-09-08,629550411,confederaciones@yahoo.es,,De Inmigrantes,Estatal,3458,5,,,,
9c8661befae6dbcd08304dbf4dcaf0db,Federation,Asociacion De Empresarios Y Profesionales De La Carne Y Derivados Carnicos De La Comunidad De Madrid-carnimad,asociacion_de_empresarios_y_profesionales_de_la_carne_y_derivados_carnicos_de_la_comunidad_de_madrid-carnimad,,"Caños Enrique Larreta, 5",40.467428,-3.6865853,1º,28036,Madrid,Chamartin,Castilla,G28966430,2006-04-18T00:00:00Z,2006-04-18,915471324,abogado@fedecarne.es,,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,772,,,,,
8deb8d1dd92840f975b6931ab3a3c61e,Federation,Federacion Nacional De Enfermos Y Trasplantados Hepaticos,federacion_nacional_de_enfermos_y_trasplantados_hepaticos,,"Calle Santiago De Compostela, 38",40.4832313,-3.702706499999999,7º,28034,Madrid,Fuencarral-El Pardo,La Paz,V91391375,2017-05-19T00:00:00Z,2017-05-19,675952767,secretaria@fneth.org,,De Salud Y Apoyo Mutuo,Estatal,900,3,,,,
4ad13f04ef4373992c9d3046200aa350,Federation,Colegas-confederacion Lgtb Española,colegas-confederacion_lgtb_española,,"Calle Alamo, 5",40.4239957,-3.7092233,"Bj, Local",28015,Madrid,Centro,Universidad,G92469097,2017-05-16T00:00:00Z,2017-05-16,607929460,ramirez.martin.francisco@gmail.com,http://www.colegas.lgbt,Culturales Y Casas Regionales,Estatal,183,3,,,,
1e3b21cb226c39b6aa4634f820b372f3,Federation,Union Madrileña De Asociaciones De Personas Pro Salud Mental -umasam- Federacion Salud Mental Comunidad De Madrid,union_madrileña_de_asociaciones_de_personas_pro_salud_mental_-umasam-_federacion_salud_mental_comunidad_de_madrid,,"Calle Poeta Esteban De Villegas, 12",40.4080152,-3.680045,Bajo Izq,28014,Madrid,Retiro,Jeronimos,G86653615,2017-10-05T00:00:00Z,2017-10-05,915130243,coordinacion@saludmentalmadrid.org,http://www.saludmentalmadrid.org,De Personas Con Discapacidad,Comunidad De Madrid,1810,9,,,,
504c296f8eb5fd521e744da4e8371f28,Federation,Federacion Intersectorial De Autonomos De La Comunidad De Madrid (fidacam),federacion_intersectorial_de_autonomos_de_la_comunidad_de_madrid_(fidacam),,"Paseo Infanta Isabel, 17",40.4069569,-3.6874172,Local,28014,Madrid,Retiro,Jeronimos,G80380595,2017-10-05T00:00:00Z,2017-10-05,915775142,administracion@fidacam.com,http://www.fidacam.com,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,415,2,,,,
326fb04c3abf030fe3f4e341f39b573f,Federation,"Plataforma ""khetane"" Del Movimiento Asociativo Gitano Del Estado Español","plataforma_""khetane""_del_movimiento_asociativo_gitano_del_estado_español",,"Plaza Luca De Tena, 2",40.4025596,-3.6932088,Bajo Local,28045,Madrid,Arganzuela,Palos De Moguer,G86515087,2016-09-27T00:00:00Z,2016-09-27,649548329,coordinacion@plataformakhetane.org,http://www.plataformakhetane.org,De Derechos Humanos,Estatal,375,1,,,,
0e1ebad68af7f0ae4830b7ac92bc3c6f,Federation,Federacion De Planificacion Familiar Estatal,federacion_de_planificacion_familiar_estatal,,"Calle San Vicente Ferrer, 86",40.4264884,-3.7089656,Bajo Local,28015,Madrid,Centro,Universidad,V78419884,2017-04-21T00:00:00Z,2017-04-21,915913449,info@fpfe.org,http://www.fpfe.org,De Salud Y Apoyo Mutuo,Estatal,53,1,,,,
88e1ce84f9feef5a08d0df0334c53468,Federation,Union De Asociaciones De Trabajadores Autonomos Y Emprendedores De La Comunidad De Madrid (uatae Madrid),union_de_asociaciones_de_trabajadores_autonomos_y_emprendedores_de_la_comunidad_de_madrid_(uatae_madrid),,"Calle General Palanca, 37",40.3992867,-3.694561,,28045,Madrid,Arganzuela,Delicias,G86249182,2017-04-21T00:00:00Z,2017-04-21,915177375,bproyectos@uatae.org,http://www.uatae.org,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,55339,48,,,,
38811c5285e34e2e3319ab7d9f2cfa5b,Federation,Circulo Empresarial De Atencion A Las Personas (ceaps),circulo_empresarial_de_atencion_a_las_personas_(ceaps),,"Calle Castello, 95",40.4334365,-3.6811617,2º B,28006,Madrid,Salamanca,Castellana,G87721593,2017-04-24T00:00:00Z,2017-04-24,696656643,direccion@ceaps.org,,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,142,1,,,,
320722549d1751cf3f247855f937b982,Federation,Coordinadora Asociaciones Culturales De Madrid - Coacum,coordinadora_asociaciones_culturales_de_madrid_coacum,,"Calle Santa Julia, 11",40.3945818,-3.6674345,,28053,Madrid,Puente De Vallecas,San Diego,G79006672,1989-02-28T00:00:00Z,1989-02-28,914773887,coacum@gmail.com,,Culturales Y Casas Regionales,Comunidad De Madrid,1504,7,,,,
2e0aca891f2a8aedf265edf533a6d9a8,Federation,Federacion Red De Artemisa,federacion_red_de_artemisa,,"Calle Maestro Arbos, 3",40.3905637,-3.694780499999999,5º Despacho 511,28045,Madrid,Arganzuela,Legazpi,G86219219,2016-09-29T00:00:00Z,2016-09-29,917787432,coordinacion@redartemisa.org,,Otras De Acción Social,Estatal,1496,6,,,,
1cfead9959b76ce44a847c850b61c587,Federation,Confederacion Salud Mental España,confederacion_salud_mental_españa,http://wikidata.org/entity/Q111201143,"Calle Hernandez Mas, 20",40.3810104,-3.6703851,,28053,Madrid,Puente De Vallecas,Entrevias,G46245247,2016-05-09T00:00:00Z,2016-05-09,915079248,confederacion@consaludmental.org,http://consaludmental.org,De Salud Y Apoyo Mutuo,Estatal,3568,21,,,,
3b5020bb891119b9f5130f1fea9bd773,Federation,Federacion Española De Lupus,federacion_española_de_lupus,,"Calle Moreto, 7",40.4142677,-3.6901571,5º Dcha,28014,Madrid,Retiro,Jeronimos,G29845096,2016-07-20T00:00:00Z,2016-07-20,647081061,info@felupus.org,http://www.felupus.org,De Salud Y Apoyo Mutuo,Estatal,400,1,,,,
fc325d4b598aaede18b53dca4ecfcb9c,Federation,Federacion Autismo Madrid,federacion_autismo_madrid,,"Calle Costa Verde, 1",40.4678304,-3.6943138,,28029,Madrid,Tetuan,Almenara,G82095456,2016-11-04T00:00:00Z,2016-11-04,910133095,info@autismomadrid.es,http://www.autismomadrid.es,Otras De Acción Social,Comunidad De Madrid,943,7,,,,
c02f9de3c2f3040751818aacc7f60b74,Federation,"Faam ""sindicato De Estudiantes""","faam_""sindicato_de_estudiantes""",,"Calle Escalona, 80",40.3956692,-3.7649134,2º C,28024,Madrid,Latina,Aluche,G83303313,2016-08-02T00:00:00Z,2016-08-02,605950727,sindicatoestudiantesmadrid@gmail.com,http://sindicatodeestudiantes.net,Juveniles,Comunidad De Madrid,813,42,,,,
aa6b7ad9d68bf3443c35d23de844463b,Federation,Federacion Española De Enfermedades Metabolicas Hereditarias,federacion_española_de_enfermedades_metabolicas_hereditarias,,"Calle Luis Ruiz, 75",40.4283667,-3.6353021,Local 30,28017,Madrid,Ciudad Lineal,Pueblo Nuevo,G41429440,2015-02-09T00:00:00Z,2015-02-09,626225611,federacion@metabolicos.es,http://www.metabolicos.es,De Salud Y Apoyo Mutuo,Estatal,121,3,,,,
e2f9247929b404b2fe98ba6f32301e3b,Federation,Federacion Madrileña De Deportes Para Discapacitados Intelectuales,federacion_madrileña_de_deportes_para_discapacitados_intelectuales,,"Avenida Salas De Los Infantes, 1",40.4860588,-3.6840019,,28034,Madrid,Fuencarral-El Pardo,Valverde,G80830730,2015-04-21T00:00:00Z,2015-04-21,913646344,gerencia@femaddi.org,http://www.femaddi.org,Deportivas,Comunidad De Madrid,1123,27,,,,
bc4e356fee1972242c8f7eabf4dff517,Federation,Federacion Española De Asociaciones De Espina Bifida E Hidrocefalia,federacion_española_de_asociaciones_de_espina_bifida_e_hidrocefalia,,"Calle Pechuan, 14",40.445334,-3.6759825,,28002,Madrid,Chamartin,Ciudad Jardin,G28726792,2015-04-15T00:00:00Z,2015-04-15,650394896,presidencia@febhi.org,http://www.febhi.org,De Salud Y Apoyo Mutuo,Estatal,351,1,,,,
892c3b1c6dccd52936e27cbd0ff683d6,Federation,Federacion  De Asociaciones De Mujeres De La Comunidad De Madrid-famcm,federacion__de_asociaciones_de_mujeres_de_la_comunidad_de_madrid-famcm,,"Calle Bravo Murillo, 4",40.4342003,-3.7039705,Local,28015,Madrid,Chamberi,Trafalgar,G86535119,2015-11-03T00:00:00Z,2015-11-03,914296241,f.asociacionesdemujerescm@gmail.com,http://www.federacionasociacionesdemujerescm.org,De Mujeres,Comunidad De Madrid,1000,9,,,,
6e82873a32b95af115de1c414a1849cb,Federation,Federacion Española Del Pueblo Gitano,federacion_española_del_pueblo_gitano,,"Calle Ruidera, 10",40.3813426,-3.6743419,Local A,28053,Madrid,Puente De Vallecas,Entrevias,G87071676,2015-03-03T00:00:00Z,2015-03-03,603165053,federacion.esppg@hotmail.com,,Otras De Acción Social,Estatal,315,2,,,,
