Identificador,nombre,wikidata_street
http://www.group10.org/pl/resource/Street/S364,"Paseo de la Esperanza, Madrid",<https://wikidata.org/entity/Q55947011>
http://www.group10.org/pl/resource/Street/S367,"Paseo de Juan Antonio Vallejo-Nájera Botas, Madrid",<https://wikidata.org/entity/Q33093309>
http://www.group10.org/pl/resource/Street/S370,calle del Majuelo,<https://wikidata.org/entity/Q55948262>
http://www.group10.org/pl/resource/Street/S371,calle de Martín de Vargas,<https://wikidata.org/entity/Q68986257>
http://www.group10.org/pl/resource/Street/S373,"Calle de Moratines, Madrid",<https://wikidata.org/entity/Q52382443>
http://www.group10.org/pl/resource/Street/S378,calle de las Peñuelas,<https://wikidata.org/entity/Q29917803>
http://www.group10.org/pl/resource/Street/S383,Paseo de Santa María de la Cabeza,<https://wikidata.org/entity/Q6065630>
http://www.group10.org/pl/resource/Street/S385,calle de Arturo Soria,<https://wikidata.org/entity/Q8255504>
http://www.group10.org/pl/resource/Street/S388,"Paseo de las Yeserías, Madrid",<https://wikidata.org/entity/Q16616818>
http://www.group10.org/pl/resource/Street/S395,"Paseo de la Chopera, Madrid",<https://wikidata.org/entity/Q27044458>
http://www.group10.org/pl/resource/Street/S410,"Calle de Evaristo San Miguel, Madrid",<https://wikidata.org/entity/Q28016717>
http://www.group10.org/pl/resource/Street/S419,"Calle de Bolívar, Madrid",<https://wikidata.org/entity/Q105775876>
http://www.group10.org/pl/resource/Street/S427,"Calle de José del Hierro, Madrid",<https://wikidata.org/entity/Q29910699>
http://www.group10.org/pl/resource/Street/S434,"Calle de Méndez Álvaro, Madrid",<https://wikidata.org/entity/Q5553104>
http://www.group10.org/pl/resource/Street/S451,"Calle del Teniente Coronel Noreña, Madrid",<https://wikidata.org/entity/Q29648198>
http://www.group10.org/pl/resource/Street/S463,"Calle de Bustamante, Madrid",<https://wikidata.org/entity/Q27430098>
http://www.group10.org/pl/resource/Street/S469,"Paseo de las Delicias, Madrid",<https://wikidata.org/entity/Q6065662>
http://www.group10.org/pl/resource/Street/S475,"Calle del General Lacy, Madrid",<https://wikidata.org/entity/Q27243347>
http://www.group10.org/pl/resource/Street/S489,Avenida del Planetario,<https://wikidata.org/entity/Q17622122>
http://www.group10.org/pl/resource/Street/S490,calle de Rafael de Riego,<https://wikidata.org/entity/Q27430115>
http://www.group10.org/pl/resource/Street/S495,calle de Vara de Rey,<https://wikidata.org/entity/Q27430105>
http://www.group10.org/pl/resource/Street/S502,"Paseo de las Delicias, Madrid",<https://wikidata.org/entity/Q6065662>
http://www.group10.org/pl/resource/Street/S507,calle del Marqués de la Valdavia,<https://wikidata.org/entity/Q41285010>
http://www.group10.org/pl/resource/Street/S512,"Calle de Sebastián Elcano, Madrid",<https://wikidata.org/entity/Q68990288>
http://www.group10.org/pl/resource/Street/S513,"Calle de Sebastián Herrera, Madrid",<https://wikidata.org/entity/Q68987411>
http://www.group10.org/pl/resource/Street/S525,"Calle del Marqués de Leganés, Madrid",<https://wikidata.org/entity/Q24541576>
http://www.group10.org/pl/resource/Street/S527,Retama Street,<https://wikidata.org/entity/Q28983516>
http://www.group10.org/pl/resource/Street/S530,"Calle de Abtao, Madrid",<https://wikidata.org/entity/Q29051490>
http://www.group10.org/pl/resource/Street/S531,"Calle de Andrés Torrejón, Madrid",<https://wikidata.org/entity/Q29051396>
http://www.group10.org/pl/resource/Street/S532,calle de Antonio Nebrija,<https://wikidata.org/entity/Q28483871>
http://www.group10.org/pl/resource/Street/S535,"Calle de Cavanilles, Madrid",<https://wikidata.org/entity/Q29051443>
http://www.group10.org/pl/resource/Street/S539,"Calle del Doctor Esquerdo, Madrid",<https://wikidata.org/entity/Q5741005>
http://www.group10.org/pl/resource/Street/S540,"Calle de Fuenterrabía, Madrid",<https://wikidata.org/entity/Q29051404>
http://www.group10.org/pl/resource/Street/S542,"Calle de Granada, Madrid",<https://wikidata.org/entity/Q29578523>
http://www.group10.org/pl/resource/Street/S543,"Calle de Gutenberg, Madrid",<https://wikidata.org/entity/Q29051384>
http://www.group10.org/pl/resource/Street/S545,Paseo de la Infanta Isabel,<https://wikidata.org/entity/Q29051267>
http://www.group10.org/pl/resource/Street/S546,"Calle de José Sánchez Pescador, Madrid",<https://wikidata.org/entity/Q29580709>
http://www.group10.org/pl/resource/Street/S547,"Calle de Juan de Urbieta, Madrid",<https://wikidata.org/entity/Q29051496>
http://www.group10.org/pl/resource/Street/S548,"Calle de Julián Gayarre, Madrid",<https://wikidata.org/entity/Q29051365>
http://www.group10.org/pl/resource/Street/S550,avenida del Mediterráneo,<https://wikidata.org/entity/Q57739480>
http://www.group10.org/pl/resource/Street/S551,"Avenida de Menéndez Pelayo, Madrid",<https://wikidata.org/entity/Q28936960>
http://www.group10.org/pl/resource/Street/S552,"Calle de Narciso Serra, Madrid",<https://wikidata.org/entity/Q27245466>
http://www.group10.org/pl/resource/Street/S554,"Calle de Pedro Bosch, Madrid",<https://wikidata.org/entity/Q16540553>
http://www.group10.org/pl/resource/Street/S555,"Calle de La Regalada, Madrid",<https://wikidata.org/entity/Q29579760>
http://www.group10.org/pl/resource/Street/S556,"Paseo de la Reina Cristina, Madrid",<https://wikidata.org/entity/Q29051319>
http://www.group10.org/pl/resource/Street/S557,"Calle de Sánchez Barcáiztegui, Madrid",<https://wikidata.org/entity/Q29578550>
http://www.group10.org/pl/resource/Street/S558,calle de Téllez,<https://wikidata.org/entity/Q5740885>
http://www.group10.org/pl/resource/Street/S560,"Calle de Valderribas, Madrid",<https://wikidata.org/entity/Q29051503>
http://www.group10.org/pl/resource/Street/S561,"Calle de Vandergoten, Madrid",<https://wikidata.org/entity/Q29051400>
http://www.group10.org/pl/resource/Street/S562,"Calle de Vigo, Madrid",<https://wikidata.org/entity/Q29051449>
http://www.group10.org/pl/resource/Street/S565,Avenida de Andalucía,<https://wikidata.org/entity/Q5714182>
http://www.group10.org/pl/resource/Street/S591,"Calle del Alcalde Sáinz de Baranda, Madrid",<https://wikidata.org/entity/Q28070977>
http://www.group10.org/pl/resource/Street/S603,"Calle de Juan Esplandiu, Madrid",<https://wikidata.org/entity/Q57719867>
http://www.group10.org/pl/resource/Street/S606,"Calle de Lira, Madrid",<https://wikidata.org/entity/Q56167668>
http://www.group10.org/pl/resource/Street/S610,"Calle de O'Donnell, Madrid",<https://wikidata.org/entity/Q5740859>
http://www.group10.org/pl/resource/Street/S623,calle de Antonio Acuña,<https://wikidata.org/entity/Q28921887>
http://www.group10.org/pl/resource/Street/S626,"Calle del Doctor Castelo, Madrid",<https://wikidata.org/entity/Q63247891>
http://www.group10.org/pl/resource/Street/S627,"Calle de Fernán González, Madrid",<https://wikidata.org/entity/Q28936666>
http://www.group10.org/pl/resource/Street/S628,"Calle de Ibiza, Madrid",<https://wikidata.org/entity/Q63247838>
http://www.group10.org/pl/resource/Street/S629,"Calle de Lope de Rueda, Madrid",<https://wikidata.org/entity/Q28071028>
http://www.group10.org/pl/resource/Street/S630,"Calle de Máiquez, Madrid",<https://wikidata.org/entity/Q28936774>
http://www.group10.org/pl/resource/Street/S632,"Calle de Narváez, Madrid",<https://wikidata.org/entity/Q28936837>
http://www.group10.org/pl/resource/Street/S635,Alberto Bosch street,<https://wikidata.org/entity/Q63808908>
http://www.group10.org/pl/resource/Street/S636,Calle de Alfonso XI,<https://wikidata.org/entity/Q50132666>
http://www.group10.org/pl/resource/Street/S637,Calle de Alfonso XII,<https://wikidata.org/entity/Q5659170>
http://www.group10.org/pl/resource/Street/S638,"Calle de Antonio Maura, Madrid",<https://wikidata.org/entity/Q29566726>
http://www.group10.org/pl/resource/Street/S639,Calle de Casado del Alisal,<https://wikidata.org/entity/Q48525407>
http://www.group10.org/pl/resource/Street/S640,"Calle del Doctor Velasco, Madrid",<https://wikidata.org/entity/Q29471749>
http://www.group10.org/pl/resource/Street/S643,Felipe IV Road,<https://wikidata.org/entity/Q28004581>
http://www.group10.org/pl/resource/Street/S644,calle de Juan de Mena,<https://wikidata.org/entity/Q113653572>
http://www.group10.org/pl/resource/Street/S645,"Calle de Juan Valera, Madrid",<https://wikidata.org/entity/Q52381780>
http://www.group10.org/pl/resource/Street/S647,"Calle de Luis Camoens, Madrid",<https://wikidata.org/entity/Q52381532>
http://www.group10.org/pl/resource/Street/S649,Calle de Méndez Núñez,<https://wikidata.org/entity/Q63975135>
http://www.group10.org/pl/resource/Street/S650,"Calle de Montalbán, Madrid",<https://wikidata.org/entity/Q29903983>
http://www.group10.org/pl/resource/Street/S652,"Calle del Poeta Esteban de Villegas, Madrid",<https://wikidata.org/entity/Q52382171>
http://www.group10.org/pl/resource/Street/S653,"Calle de Ruiz de Alarcón, Madrid",<https://wikidata.org/entity/Q29566684>
http://www.group10.org/pl/resource/Street/S684,"Calle de Aguirre, Madrid",<https://wikidata.org/entity/Q28936968>
http://www.group10.org/pl/resource/Street/S685,"Calle de los Mártires de Alcalá, Madrid",<https://wikidata.org/entity/Q91446030>
http://www.group10.org/pl/resource/Street/S686,"Calle de Ayala, Madrid",<https://wikidata.org/entity/Q28052812>
http://www.group10.org/pl/resource/Street/S687,Paseo de la Castellana,<https://wikidata.org/entity/Q1473674>
http://www.group10.org/pl/resource/Street/S688,Castelló Street,<https://wikidata.org/entity/Q28058833>
http://www.group10.org/pl/resource/Street/S689,"Calle del Cid, Madrid",<https://wikidata.org/entity/Q52665136>
http://www.group10.org/pl/resource/Street/S690,Claudio Coello Street,<https://wikidata.org/entity/Q28059043>
http://www.group10.org/pl/resource/Street/S691,calle de Columela,<https://wikidata.org/entity/Q28806217>
http://www.group10.org/pl/resource/Street/S692,"Calle del Conde de Aranda, Madrid",<https://wikidata.org/entity/Q39585810>
http://www.group10.org/pl/resource/Street/S693,"Calle de Don Ramón de la Cruz, Madrid",<https://wikidata.org/entity/Q28052869>
http://www.group10.org/pl/resource/Street/S694,Calle de Goya,<https://wikidata.org/entity/Q28015873>
http://www.group10.org/pl/resource/Street/S695,calle de Gurtubay,<https://wikidata.org/entity/Q29094783>
http://www.group10.org/pl/resource/Street/S696,Calle de Hermosilla,<https://wikidata.org/entity/Q28052826>
http://www.group10.org/pl/resource/Street/S697,Lagasca Street,<https://wikidata.org/entity/Q28064981>
http://www.group10.org/pl/resource/Street/S699,"Calle del Marqués del Duero, Madrid",<https://wikidata.org/entity/Q52663723>
http://www.group10.org/pl/resource/Street/S700,Núñez de Balboa Street,<https://wikidata.org/entity/Q28065000>
http://www.group10.org/pl/resource/Street/S701,"Calle de Pedro Muñoz Seca, Madrid",<https://wikidata.org/entity/Q28916914>
http://www.group10.org/pl/resource/Street/S702,"Calle de Recoletos, Madrid",<https://wikidata.org/entity/Q52664831>
http://www.group10.org/pl/resource/Street/S703,Paseo de Recoletos,<https://wikidata.org/entity/Q2550870>
http://www.group10.org/pl/resource/Street/S704,"Calle de Salustiano Olózaga, Madrid",<https://wikidata.org/entity/Q29582299>
http://www.group10.org/pl/resource/Street/S705,calle de Velázquez,<https://wikidata.org/entity/Q20031523>
http://www.group10.org/pl/resource/Street/S706,calle de Villalar,<https://wikidata.org/entity/Q52664565>
http://www.group10.org/pl/resource/Street/S707,"Calle de Villanueva, Madrid",<https://wikidata.org/entity/Q28921542>
http://www.group10.org/pl/resource/Street/S708,"Calle de Alcántara, Madrid",<https://wikidata.org/entity/Q28070781>
http://www.group10.org/pl/resource/Street/S710,"Pasaje de Enrique Ruano, Madrid",<https://wikidata.org/entity/Q30339470>
http://www.group10.org/pl/resource/Street/S711,"Calle de Espartinas, Madrid",<https://wikidata.org/entity/Q30339883>
http://www.group10.org/pl/resource/Street/S714,General Díaz Porlier Street,<https://wikidata.org/entity/Q28065262>
http://www.group10.org/pl/resource/Street/S715,General Pardiñas Street,<https://wikidata.org/entity/Q28065178>
http://www.group10.org/pl/resource/Street/S717,Calle de Jorge Juan,<https://wikidata.org/entity/Q28070822>
http://www.group10.org/pl/resource/Street/S719,"Calle del Maestro Vives, Madrid",<https://wikidata.org/entity/Q28936732>
http://www.group10.org/pl/resource/Street/S721,calle de Montesa,<https://wikidata.org/entity/Q28070795>
http://www.group10.org/pl/resource/Street/S722,"Calle de las Naciones, Madrid",<https://wikidata.org/entity/Q29053315>
http://www.group10.org/pl/resource/Street/S739,"Calle de los Condes de Torreanaz, Madrid",<https://wikidata.org/entity/Q29531116>
http://www.group10.org/pl/resource/Street/S754,"Calle del Maestro Alonso, Madrid",<https://wikidata.org/entity/Q29914631>
http://www.group10.org/pl/resource/Street/S761,"Calle de Mercedes Fórmica, Madrid",<https://wikidata.org/entity/Q29528664>
http://www.group10.org/pl/resource/Street/S775,"Avenida de América, Madrid",<https://wikidata.org/entity/Q5686040>
http://www.group10.org/pl/resource/Street/S803,"Calle de Cartagena, Madrid",<https://wikidata.org/entity/Q27038851>
http://www.group10.org/pl/resource/Street/S804,"Calle de Castelar, Madrid",<https://wikidata.org/entity/Q45906214>
http://www.group10.org/pl/resource/Street/S807,Tierra de Barros,<https://wikidata.org/entity/Q61987218>
http://www.group10.org/pl/resource/Street/S808,"Calle del Doctor Gómez Ulla, Madrid",<https://wikidata.org/entity/Q29053346>
http://www.group10.org/pl/resource/Street/S817,Francisco Silvela Street,<https://wikidata.org/entity/Q26833642>
http://www.group10.org/pl/resource/Street/S833,"Calle de María Teresa Sáenz de Heredia, Madrid",<https://wikidata.org/entity/Q29400949>
http://www.group10.org/pl/resource/Street/S837,calle de Méjico,<https://wikidata.org/entity/Q36220986>
http://www.group10.org/pl/resource/Street/S845,calle del Pintor Moreno Carbonero,<https://wikidata.org/entity/Q44104603>
http://www.group10.org/pl/resource/Street/S852,"Avenida de los Toreros, Madrid",<https://wikidata.org/entity/Q29918658>
http://www.group10.org/pl/resource/Street/S855,"Calle de Diego de León, Madrid",<https://wikidata.org/entity/Q28059485>
http://www.group10.org/pl/resource/Street/S856,"Calle del General Oraá, Madrid",<https://wikidata.org/entity/Q28056196>
http://www.group10.org/pl/resource/Street/S857,"Calle de José Ortega y Gasset, Madrid",<https://wikidata.org/entity/Q16540548>
http://www.group10.org/pl/resource/Street/S858,"Calle de Juan Bravo, Madrid",<https://wikidata.org/entity/Q28054647>
http://www.group10.org/pl/resource/Street/S859,calle de Maldonado,<https://wikidata.org/entity/Q28056166>
http://www.group10.org/pl/resource/Street/S861,calle de Montesa,<https://wikidata.org/entity/Q28070795>
http://www.group10.org/pl/resource/Street/S862,"Calle de Padilla, Madrid",<https://wikidata.org/entity/Q28056135>
http://www.group10.org/pl/resource/Street/S863,calle de los Hermanos Bécquer,<https://wikidata.org/entity/Q28058956>
http://www.group10.org/pl/resource/Street/S864,calle de López de Hoyos,<https://wikidata.org/entity/Q27043844>
http://www.group10.org/pl/resource/Street/S865,calle del Marqués de Villamagna,<https://wikidata.org/entity/Q29919947>
http://www.group10.org/pl/resource/Street/S866,Marqués de Villamejor street,<https://wikidata.org/entity/Q42795943>
http://www.group10.org/pl/resource/Street/S867,calle del Pinar,<https://wikidata.org/entity/Q29053196>
http://www.group10.org/pl/resource/Street/S868,calle de Salas,<https://wikidata.org/entity/Q28065087>
http://www.group10.org/pl/resource/Street/S870,calle de Álvarez de Baena,<https://wikidata.org/entity/Q30043899>
http://www.group10.org/pl/resource/Street/S871,"Calle de Antonio Pérez, Madrid",<https://wikidata.org/entity/Q33133479>
http://www.group10.org/pl/resource/Street/S876,calle de Balbina Valverde,<https://wikidata.org/entity/Q28940350>
http://www.group10.org/pl/resource/Street/S886,avenida de Concha Espina,<https://wikidata.org/entity/Q27137943>
http://www.group10.org/pl/resource/Street/S889,"Avenida del Doctor Arce, Madrid",<https://wikidata.org/entity/Q29199638>
http://www.group10.org/pl/resource/Street/S893,calle de Edison,<https://wikidata.org/entity/Q28860511>
http://www.group10.org/pl/resource/Street/S903,"Calle de Francos Rodríguez, Madrid",<https://wikidata.org/entity/Q26810988>
http://www.group10.org/pl/resource/Street/S905,"Calle de Gabriel Lobo, Madrid",<https://wikidata.org/entity/Q33082819>
http://www.group10.org/pl/resource/Street/S911,"Calle del Guadalquivir, Madrid",<https://wikidata.org/entity/Q28940829>
http://www.group10.org/pl/resource/Street/S913,"Calle de Gutiérrez Solana, Madrid",<https://wikidata.org/entity/Q28531457>
http://www.group10.org/pl/resource/Street/S918,"Calle de San Fernando del Jarama, Madrid",<https://wikidata.org/entity/Q48840246>
http://www.group10.org/pl/resource/Street/S919,calle de Joaquín Costa,<https://wikidata.org/entity/Q27137371>
http://www.group10.org/pl/resource/Street/S921,"Calle de Jorge Manrique, Madrid",<https://wikidata.org/entity/Q28059362>
http://www.group10.org/pl/resource/Street/S925,"Paseo de La Habana, Madrid",<https://wikidata.org/entity/Q28059068>
http://www.group10.org/pl/resource/Street/S932,"Calle de Marceliano Santa María, Madrid",<https://wikidata.org/entity/Q28531054>
http://www.group10.org/pl/resource/Street/S940,Avenida del Cardenal Herrera Oria,<https://wikidata.org/entity/Q27556319>
http://www.group10.org/pl/resource/Street/S942,"Calle de Pedro de Valdivia, Madrid",<https://wikidata.org/entity/Q28059081>
http://www.group10.org/pl/resource/Street/S945,calle del Príncipe de Vergara,<https://wikidata.org/entity/Q5741020>
http://www.group10.org/pl/resource/Street/S951,"Calle de Rodríguez Marín, Madrid",<https://wikidata.org/entity/Q29203861>
http://www.group10.org/pl/resource/Street/S956,"Calle de Santiago Bernabéu, Madrid",<https://wikidata.org/entity/Q28375358>
http://www.group10.org/pl/resource/Street/S959,"Calle del Segre, Madrid",<https://wikidata.org/entity/Q28944793>
http://www.group10.org/pl/resource/Street/S960,Serrano Street,<https://wikidata.org/entity/Q5740879>
http://www.group10.org/pl/resource/Street/S977,"Carretera de Canillas, Madrid",<https://wikidata.org/entity/Q28973490>
http://www.group10.org/pl/resource/Street/S979,"Calle de Carlos Balenchana, Madrid",<https://wikidata.org/entity/Q28943627>
http://www.group10.org/pl/resource/Street/S980,Clara del Rey Street,<https://wikidata.org/entity/Q28055037>
http://www.group10.org/pl/resource/Street/S982,"Calle del Corazón de María, Madrid",<https://wikidata.org/entity/Q28940875>
http://www.group10.org/pl/resource/Street/S990,"Calle del General Zabala, Madrid",<https://wikidata.org/entity/Q29201928>
http://www.group10.org/pl/resource/Street/S996,"Calle de Luis Cabrera, Madrid",<https://wikidata.org/entity/Q28943623>
http://www.group10.org/pl/resource/Street/S997,"Calle de Luis de Salazar, Madrid",<https://wikidata.org/entity/Q28940906>
http://www.group10.org/pl/resource/Street/S1012,"Calle de Ramos Carrión, Madrid",<https://wikidata.org/entity/Q28940870>
http://www.group10.org/pl/resource/Street/S1015,"Calle de San Fernando del Jarama, Madrid",<https://wikidata.org/entity/Q48840246>
http://www.group10.org/pl/resource/Street/S1016,"Calle de San Nazario, Madrid",<https://wikidata.org/entity/Q28944610>
http://www.group10.org/pl/resource/Street/S1019,"Calle de Santa Hortensia, Madrid",<https://wikidata.org/entity/Q28943619>
http://www.group10.org/pl/resource/Street/S1026,"Avenida de Alfonso XIII, Madrid",<https://wikidata.org/entity/Q29397736>
http://www.group10.org/pl/resource/Street/S1052,"Calle de Luis Vives, Madrid",<https://wikidata.org/entity/Q29212673>
http://www.group10.org/pl/resource/Street/S1054,Calle de Mantuano,<https://wikidata.org/entity/Q27048291>
http://www.group10.org/pl/resource/Street/S1055,"Calle de Marcenado, Madrid",<https://wikidata.org/entity/Q30465193>
http://www.group10.org/pl/resource/Street/S1063,"Calle de Pechuán, Madrid",<https://wikidata.org/entity/Q29366513>
http://www.group10.org/pl/resource/Street/S1067,calle de Pradillo,<https://wikidata.org/entity/Q55868790>
http://www.group10.org/pl/resource/Street/S1068,"Avenida de Ramón y Cajal, Madrid",<https://wikidata.org/entity/Q30467128>
http://www.group10.org/pl/resource/Street/S1073,"Calle de Saturnino Calleja, Madrid",<https://wikidata.org/entity/Q55899017>
http://www.group10.org/pl/resource/Street/S1075,"Calle de Suero de Quiñones, Madrid",<https://wikidata.org/entity/Q29202471>
http://www.group10.org/pl/resource/Street/S1078,avenida de Alberto Alcocer,<https://wikidata.org/entity/Q26833742>
http://www.group10.org/pl/resource/Street/S1096,"Calle del Doctor Fleming, Madrid",<https://wikidata.org/entity/Q28740159>
http://www.group10.org/pl/resource/Street/S1101,"Calle del Duque de Fernán Núñez, Madrid",<https://wikidata.org/entity/Q29051517>
http://www.group10.org/pl/resource/Street/S1109,"Calle de Juan Ramón Jiménez, Madrid",<https://wikidata.org/entity/Q29018444>
http://www.group10.org/pl/resource/Street/S1113,"Calle de Manuel de Falla, Madrid",<https://wikidata.org/entity/Q28740170>
http://www.group10.org/pl/resource/Street/S1119,"Calle del Padre Damián, Madrid",<https://wikidata.org/entity/Q28740210>
http://www.group10.org/pl/resource/Street/S1125,"Calle del Profesor Waksman, Madrid",<https://wikidata.org/entity/Q28740138>
http://www.group10.org/pl/resource/Street/S1130,"Calle de Romero Girón, Madrid",<https://wikidata.org/entity/Q29228011>
http://www.group10.org/pl/resource/Street/S1135,calle de Talavera,<https://wikidata.org/entity/Q74145007>
http://www.group10.org/pl/resource/Street/S1144,"Calle de Víctor Andrés Belaúnde, Madrid",<https://wikidata.org/entity/Q56550561>
http://www.group10.org/pl/resource/Street/S1149,"Calle del Arenal de Maudes, Madrid",<https://wikidata.org/entity/Q29023706>
http://www.group10.org/pl/resource/Street/S1156,"Calle de los Caídos de la División Azul, Madrid",<https://wikidata.org/entity/Q29793566>
http://www.group10.org/pl/resource/Street/S1158,"Calle de Carlos Maurrás, Madrid",<https://wikidata.org/entity/Q26960303>
http://www.group10.org/pl/resource/Street/S1166,Calle de la Drácena,<https://wikidata.org/entity/Q62990962>
http://www.group10.org/pl/resource/Street/S1170,"Calle de los Picos de Europa, Madrid",<https://wikidata.org/entity/Q29529099>
http://www.group10.org/pl/resource/Street/S1172,"Calle de Félix Boix, Madrid",<https://wikidata.org/entity/Q29122986>
http://www.group10.org/pl/resource/Street/S1173,"Avenida de Filipinas, Madrid",<https://wikidata.org/entity/Q28024292>
http://www.group10.org/pl/resource/Street/S1176,"Calle de Fray Bernardino Sahagún, Madrid",<https://wikidata.org/entity/Q29018482>
http://www.group10.org/pl/resource/Street/S1179,"Calle del General López Pozas, Madrid",<https://wikidata.org/entity/Q29055446>
http://www.group10.org/pl/resource/Street/S1181,"Calle de Henri Dunant, Madrid",<https://wikidata.org/entity/Q29018355>
http://www.group10.org/pl/resource/Street/S1182,"Calle de Honduras, Madrid",<https://wikidata.org/entity/Q29026227>
http://www.group10.org/pl/resource/Street/S1187,"Calle de Juan Hurtado de Mendoza, Madrid",<https://wikidata.org/entity/Q54486212>
http://www.group10.org/pl/resource/Street/S1195,"Calle de Manuel Benedito, Madrid",<https://wikidata.org/entity/Q29027246>
http://www.group10.org/pl/resource/Street/S1198,"Calle de Mateo Inurria, Madrid",<https://wikidata.org/entity/Q26821557>
http://www.group10.org/pl/resource/Street/S1199,"Calle de Menéndez Pidal, Madrid",<https://wikidata.org/entity/Q28914381>
http://www.group10.org/pl/resource/Street/S1204,"Calle de Pedro Muguruza, Madrid",<https://wikidata.org/entity/Q29023921>
http://www.group10.org/pl/resource/Street/S1206,Avenida de Pío XII,<https://wikidata.org/entity/Q54369706>
http://www.group10.org/pl/resource/Street/S1213,calle de Santa María Magdalena,<https://wikidata.org/entity/Q62991157>
http://www.group10.org/pl/resource/Street/S1216,calle del Torpedero Tucumán,<https://wikidata.org/entity/Q29397139>
http://www.group10.org/pl/resource/Street/S1220,"Calle de Agustín de Foxá, Madrid",<https://wikidata.org/entity/Q54526348>
http://www.group10.org/pl/resource/Street/S1224,"Calle del Bambú, Madrid",<https://wikidata.org/entity/Q54530967>
http://www.group10.org/pl/resource/Street/S1226,"Avenida de Burgos, Madrid",<https://wikidata.org/entity/Q29902431>
http://www.group10.org/pl/resource/Street/S1240,"Calle de José Bardasano Baos, Madrid",<https://wikidata.org/entity/Q54372172>
http://www.group10.org/pl/resource/Street/S1269,"Calle de Almansa, Madrid",<https://wikidata.org/entity/Q54564278>
http://www.group10.org/pl/resource/Street/S1273,"Calle de Avelino Montero Ríos, Madrid",<https://wikidata.org/entity/Q56753636>
http://www.group10.org/pl/resource/Street/S1278,Carolinas Street,<https://wikidata.org/entity/Q28974057>
http://www.group10.org/pl/resource/Street/S1279,Castilla Street,<https://wikidata.org/entity/Q28966738>
http://www.group10.org/pl/resource/Street/S1282,"Avenida del Doctor Federico Rubio y Galí, Madrid",<https://wikidata.org/entity/Q26821160>
http://www.group10.org/pl/resource/Street/S1286,"Pasaje de Enrique Ruano, Madrid",<https://wikidata.org/entity/Q30339470>
http://www.group10.org/pl/resource/Street/S1290,"Calle de Francos Rodríguez, Madrid",<https://wikidata.org/entity/Q26810988>
http://www.group10.org/pl/resource/Street/S1292,"Calle de Goiri, Madrid",<https://wikidata.org/entity/Q28966412>
http://www.group10.org/pl/resource/Street/S1293,Jerónima Llorente Street,<https://wikidata.org/entity/Q26820218>
http://www.group10.org/pl/resource/Street/S1294,"Calle de Joaquín Arjona, Madrid",<https://wikidata.org/entity/Q28976257>
http://www.group10.org/pl/resource/Street/S1304,"Calle de Blanca de Navarra, Madrid",<https://wikidata.org/entity/Q28524780>
http://www.group10.org/pl/resource/Street/S1306,Olite Street,<https://wikidata.org/entity/Q28974669>
http://www.group10.org/pl/resource/Street/S1307,Oudrid Street,<https://wikidata.org/entity/Q28976208>
http://www.group10.org/pl/resource/Street/S1308,avenida de Pablo Iglesias,<https://wikidata.org/entity/Q28045035>
http://www.group10.org/pl/resource/Street/S1309,"Calle de Pamplona, Madrid",<https://wikidata.org/entity/Q26820886>
http://www.group10.org/pl/resource/Street/S1313,"Calle de Fray Bernardino Sahagún, Madrid",<https://wikidata.org/entity/Q29018482>
http://www.group10.org/pl/resource/Street/S1314,"Calle de San Raimundo, Madrid",<https://wikidata.org/entity/Q28974673>
http://www.group10.org/pl/resource/Street/S1317,Santa Juliana Street,<https://wikidata.org/entity/Q28974655>
http://www.group10.org/pl/resource/Street/S1318,Tenerife Street,<https://wikidata.org/entity/Q28974066>
http://www.group10.org/pl/resource/Street/S1321,"Calle de Wad-Ras, Madrid",<https://wikidata.org/entity/Q28976221>
http://www.group10.org/pl/resource/Street/S1325,"Calle de los Artistas, Madrid",<https://wikidata.org/entity/Q26833591>
http://www.group10.org/pl/resource/Street/S1326,"Calle de Asunción Castell, Madrid",<https://wikidata.org/entity/Q28966349>
http://www.group10.org/pl/resource/Street/S1327,calle del Aviador Zorita,<https://wikidata.org/entity/Q28045099>
http://www.group10.org/pl/resource/Street/S1328,"Calle de Ávila, Madrid",<https://wikidata.org/entity/Q28966592>
http://www.group10.org/pl/resource/Street/S1330,avenida de Brasil,<https://wikidata.org/entity/Q27212874>
http://www.group10.org/pl/resource/Street/S1338,"Calle de Edgar Neville, Madrid",<https://wikidata.org/entity/Q28004664>
http://www.group10.org/pl/resource/Street/S1339,"Calle de Fortunata y Jacinta, Madrid",<https://wikidata.org/entity/Q28962363>
http://www.group10.org/pl/resource/Street/S1340,"Calle del General Cabrera, Madrid",<https://wikidata.org/entity/Q28966669>
http://www.group10.org/pl/resource/Street/S1341,Avenida del General Perón,<https://wikidata.org/entity/Q26761632>
http://www.group10.org/pl/resource/Street/S1342,"Calle del General Ramírez de Madrid, Madrid",<https://wikidata.org/entity/Q28966677>
http://www.group10.org/pl/resource/Street/S1343,Calle de Guipúzcoa,<https://wikidata.org/entity/Q28042654>
http://www.group10.org/pl/resource/Street/S1344,"Calle de Hernani, Madrid",<https://wikidata.org/entity/Q26833571>
http://www.group10.org/pl/resource/Street/S1345,"Calle de Infanta Mercedes, Madrid",<https://wikidata.org/entity/Q27044192>
http://www.group10.org/pl/resource/Street/S1347,"Calle de Jaén, Madrid",<https://wikidata.org/entity/Q54564835>
