PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11407;"Centro de día para mayores Sanivida Arganzuela";"";"";"";"Metro: Arganzuela-Planetario (línea 6).  Bus: 62.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=477172081661c010VgnVCM1000000b205a0aRCRD";"PUERTO DE LA CRUZ VERDE";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441701";"4470913";"40.38677696524991";"-3.6868609856637575";"915 281 590";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11382;"Centro de día para mayores Sanivida Latina";"";"";"";"Bus: 138, 17, 139.  Cercanías Renfe: Fanjul (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04f672081661c010VgnVCM1000000b205a0aRCRD";"DOCTOR BLANCO SOLER";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434830";"4470482";"40.382385740001446";"-3.7677639040703936";"917 107 980";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
165378;"Centro de día para mayores Sanivida Puente de Vallecas";"";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 136, 54, 57, 58, 141, 10, 11, 24, 310.  Bicimad: Estación 226 (camino de Valderribas, 94).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b068f90a581c010VgnVCM1000000b205a0aRCRD";"SIERRA DE LOS FILABRES";"CALLE";"V";"69";"2";"A";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443761";"4472046";"40.3971265659498";"-3.6626915769947526";"913 287 599";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
10834623;"Centro de día para mayores Santa Eugenia";"";"";"";"Bus: 58, 63, 145.  Cercanías Renfe: Santa Eugenia (líneas C2 y C7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8226b5bd4bf47610VgnVCM1000001d4a900aRCRD";"ZAZUAR";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448446";"4470327";"40.381941906742775";"-3.6073557720044382";"913 648 252 / 913 052 990";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11542436;"Centro de día para mayores Valleluz";"";"";"";"Metro: Usera (línea 6).  Bus: 6.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f23085f23df6d710VgnVCM2000001f4a900aRCRD";"RAMON LUJAN";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440221";"4470584";"40.383704119162076";"-3.704268888852896";"917 923 205";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
102125;"Centro de día y pisos tutelados para mayores María Orué";"";"";"";"Metro: Villaverde Bajo Cruce (línea 3).  Bus: 123, 85.  Cercanías Renfe: Villaverde Bajo (C3, C4 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e86ad452e81c010VgnVCM1000000b205a0aRCRD";"MARIA ORUE";"CALLE";"V";"1";"";"";"";"A";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441701";"4467169";"40.35303592309651";"-3.6865380576929203";"917 100 484";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11087524;"Centro de día y residencia para mayores Casablanca Villaverde";"";"";"Centro de día y residencia de personas mayores mixta.";"Bus: 131.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=47c9d6af1e21f610VgnVCM2000001f4a900aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"135";"";"";"";"";"MADRID";"MADRID";"28041";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439285";"4467959";"40.359995399471316";"-3.715042615194612";"917 168 080";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
175468;"Centro de día y residencia para mayores Domusvi Albufera";"";"";"Centro de día y residencia de personas mayores dependientes.";"Metro: Nueva Numancia (línea 1).  Bus: 24.  Bicimad: Estación 227 (calle Arroyo del Olivar, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18087a7e0a61c010VgnVCM1000000b205a0aRCRD";"SIERRA DE ALCUBIERRE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443315";"4471476";"40.39194732029242";"-3.667904105178595";"917 570 510";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11545359;"Centro de día y residencia para mayores Gran Residencia";"";"";"Centro de día y residencia de personas mayores mixta.";"Metro: Oporto (líneas 5 y 6).  Bus: 34, 35.  Cercanías Renfe: Cantoblanco Universidad (línea C4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7468f7000b7d710VgnVCM1000001d4a900aRCRD";"GENERAL RICARDOS";"CALLE";"V";"177";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437487";"4470773";"40.385207193828954";"-3.7364894865229403";"914 625 800";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11544858;"Centro de día y residencia para mayores Laguna";"";"";"Centro de día y residencia de personas mayores dependientes.";"Metro: Laguna (línea 6).  Bus: 55.  Cercanías Renfe: Laguna (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79a7dd3a5c67d710VgnVCM1000001d4a900aRCRD";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"CALLE";"V";"128";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436609";"4472480";"40.40052019760962";"-3.747005145040932";"915 099 137";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
7576499;"Centro residencial para mayores Baltasar Santos";"";"";"";"Bus: 141, 113, 8.  Bicimad: Estación 225 (calle Sierra Toledana, 33).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd3b4ce0d2437410VgnVCM2000000c205a0aRCRD";"BALTASAR SANTOS";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"444208";"4472576";"40.40191706187501";"-3.657479175400132";"914 303 881";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11342;"Hogar Residencia para mayores San Luis de los Franceses";"";"";"Residencia de personas mayores dependientes.";"Metro: Núñez de Balboa (líneas 5, 9)  Bus: 19, 51, 9, 1, 74.  Bicimad: Estaciones 88 (calle Velázquez, 75), 103 (calle José Ortega y Gasset, 4), 142 (paseo de la Castellana, 42), 190 (calle Velázquez, 91).  Aparcamiento: Velázquez Juan Bravo (58), calle Velázquez y calle Juan Bravo.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f57772081661c010VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"NUM";"94";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"441851";"4475953";"40.432177519311246";"-3.6855620446700197";"914 312 800";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
7389333;"Hospital Hestia Madrid";"";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dbba2ff906b4410VgnVCM2000000c205a0aRCRD";"M-607";"CARRETERA";"T";"1600";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"440721";"4487960";"40.539520902187604";"-3.7011808019247283";"917 340 500";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"; 
4603128;"Residencia Municipal de Mayores 'Santa Engracia'";"";"De lunes a domingo de 9 a 22 horas.";"Asistencia médica y enfermería - Fisioterapia - Rehabilitación - Terapia ocupacional - Gerocultoras 24 horas. Comedor - Gimnasio - Terraza ajardinada.";"Metro: Ríos Rosas Bus: 3, 12, 37, 45, 149";"Información Complementaria:  Estar empadronado en el municipio de Madrid. Ser mayor de 65 años (también el cónyuge que conviva con él, siempre que tenga cumplidos los 60 años). Estar afectado de deterioro físico o relacional. Presentar una situación socio-familiar y limitación de su autonomía personal que le impida seguir viviendo en su domicilio.  Plazas: 36";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bab53ff1b3d43110VgnVCM1000000b205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"118";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440564";"4476855";"40.44021209664331";"-3.70083054045977";"919 907 720";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
5416084;"Residencia Municipal de Mayores con Alzheimer 'Jazmín'";"";"De lunes a domingo de 9 a 22 horas.";"Asistencia médica y enfermería - Fisioterapia - Rehabilitación - Terapia ocupacional - Gerocultoras 24 horas. Comedor - Gimnasio - Terraza ajardinada.";"Metro: Pinar de Chamartín Bus: 29, 125, 129, 150";"Información Complementaria:  Estar empadronado en el Municipio de Madrid. Ser mayor de 60 años. Padecer enfermedad de Alzheimer u otra demencia. Presentar una situación socio-familiar y limitación de su autonomía personal que le impida seguir viviendo en su domicilio.  Plazas: 58";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20c8d3e6b57b3210VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443590";"4481230";"40.47983503686516";"-3.665529907143783";"913 836 520";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
4682195;"Residencia Municipal de Mayores con Alzheimer 'Margarita Retuerto'";"";"De lunes a viernes de 9 a 18 horas.";"Alojamiento y atención especializada, integral a personas mayores con Alzheimer u otras demencias.";"Metro: L2 y L5 (Ventas) Bus: 53, 74";"Información Complementaria:  Estar empadronado en el Municipio de Madrid. Ser mayor de 60 años. Padecer enfermedad de Alzheimer u otra demencia. Presentar una situación socio-familiar y limitación de su autonomía personal que le impida seguir viviendo en su domicilio.  Plazas: 90.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=377c55c5b1516110VgnVCM1000000b205a0aRCRD";"FRANCISCO ALTIMIRAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443706";"4476157";"40.43415188174195";"-3.663711634900414";"917 241 448";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
38737;"Residencia de personas mayores Madrid-Orcasur";"";"";"Residencia de personas mayores dependientes";"Metro:   San Fermín - Orcasur (línea 3).    Bus:   116, 76, 78.   Cercanías Renfe: Orcasitas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d6d444a2951c010VgnVCM2000000c205a0aRCRD";"SALOBRE&amp;Ntilde;A";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440638";"4468636";"40.36618874328907";"-3.6991696439023336";"913 699 234 / 914 626 932";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11337;"Residencia geriátrica Imbea";"";"";"Residencia de personas mayores dependientes.";"Metro: Pío XII (línea 9).  Bus: 14, 150.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b51472081661c010VgnVCM1000000b205a0aRCRD";"MENENDEZ PIDAL";"CALLE";"NUM";"25";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442241";"4479358";"40.46287845117214";"-3.681285810590592";"913 595 600";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11359;"Residencia geriátrica Los Álamos";"";"";"Residencia de personas mayores mixta.";"Metro: Francos Rodríguez (línea 7).  Bus: 132, 44.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=765572081661c010VgnVCM1000000b205a0aRCRD";"PIRINEOS";"CALLE";"NUM";"37";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439154";"4478512";"40.455037101815996";"-3.717601796413703";"914 598 655";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
5931893;"Residencia para mayores Abedul";"";"";"Residencia de personas mayores dependientes.";"Metro: Colombia (líneas 8 y 9), Avenida Pío XII (linea 9).  Bus: 51, 150, 16, 29, 11, 40.  Bicimad: Estación 254 (avenida Pío XII, 3).  Aparcamiento: República Dominicana (61), plaza república Dominicana.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e30b102ed5dbd210VgnVCM2000000c205a0aRCRD";"ALFONSO XIII";"AVENIDA";"V";"188";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442478";"4479085";"40.460435655665385";"-3.6784540171768905";"913 456 631";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11320;"Residencia para mayores Asilo mi casa";"";"";"Residencia de personas mayores mixta.";"Metro: Alonso Martínez (líneas 4, 5 y 10).  Bus: 7, 3, 21, C03.  Bicimad: Estaciones 8 (Plaza Alonso Martínez, 5), 122 (calle Santa Engracia, 14).  Aparcamiento: Almagro (12), calle Almagro 11.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93a8d4985261c010VgnVCM1000000b205a0aRCRD";"ALMAGRO";"CALLE";"NUM";"7";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"441198";"4475815";"40.42901590653423";"-3.694525024579778";"913 192 096";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
5931910;"Residencia para mayores Atenea Mirasierra";"";"";"Residencia de personas mayores dependientes.";"Metro: Herrera Oria (línea 9).  Bus: 124, 133.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa0f102ed5dbd210VgnVCM2000000c205a0aRCRD";"CARDENAL HERRERA ORIA";"AVENIDA";"V";"162";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440171";"4482084";"40.48729788561518";"-3.705945421958448";"917 310 570";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11279;"Residencia para mayores Ave María sanatorio geriátrico";"";"";"Residencia de personas mayores dependientes.";"Metro: Avenida de la Paz (línea 4).  Bus: 40.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e908d4985261c010VgnVCM1000000b205a0aRCRD";"ASTER";"AVENIDA";"NUM";"24";"";"";"";"";"MADRID";"MADRID";"28016";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"443573";"4478688";"40.45694331092266";"-3.6655162594094697";"914 134 588";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
5934865;"Residencia para mayores Años Dorados III";"";"";"Residencia de personas mayores dependientes.";"Metro: Pinar del Rey (línea 8), Esperanza (línea 4).  Bus: 73.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75b4e254bccd210VgnVCM1000000b205a0aRCRD";"AGUSTIN CALVO";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444867";"4479470";"40.46407488207534";"-3.6503118012929687";"913 882 262";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
5931986;"Residencia para mayores Ballesol - Olavide";"";"";"Residencia de personas mayores dependientes.";"Metro: Bilbao (líneas 1 y 4), Iglesia (línea 1), Queveo (línea 2).  Bus: 147, 40, 3, 37.  Bicimad: Estación 124 (calle Manuel Silvela, 20).  Aparcamiento: Olavide (52), plaza de Olavide.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65d97e75a8dbd210VgnVCM2000000c205a0aRCRD";"JUAN DE AUSTRIA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28010";"3";"TRAFALGAR";"7";"CHAMBERI";"440672";"4475994";"40.43246353488093";"-3.69947680056657";"";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
