id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to
944a5ae3483ed5c1e10bbccb7942a279,FOUNDATION,FUNDACION EXIT,"CALLE SERRANO ANGUITA,13",40.4276989,-3.699074899999999,unknown,28004,MADRID,CENTRO,JUSTICIA,G62203047,12/09/2018,913551970,saradilullo@fundacionexit.org,unknown,JUVENILES,ESTATAL,33,, 
c7b90b0fc23725f299b47c5224e6ec0d,FOUNDATION,FUNDACION CULTURA ISLAMICA,"CALLE GUZMAN EL BUENO,3",40.4307905,-3.7136441,2º DCHA,28015,MADRID,CHAMBERI,GAZTAMBIDE,G79545547,12/09/2018,915434673,info@funci.org,http://www.funci.org,CULTURALES Y CASAS REGIONALES,ESTATAL,8,, 
6c91724b896cdcf48285039ab05b3aaf,FOUNDATION,FUNDACION PRIVADA MADRID CONTRA LA ESCLEROSIS MULTIPLE (FEMM),"AVENIDA ASTURIAS,35",40.4689724,-3.6955748,LOCAL,28029,MADRID,TETUAN,ALMENARA,G82400284,12/09/2018,913993245,proyectos@femmadrid.org,http://www.femmadrid.org,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,1300,, 
7535bbb91c8fde347ad861f293126633,FOUNDATION,FUNDACION RAYO VALLECANO,"CALLE RAYO VALLECANO DE MADRID,2",40.3769632,-3.6124013,unknown,28051,MADRID,VALLECAS,ENSANCHE DE VALLECAS,G82999582,19/09/2018,917570551,informacion@fundacionrayovallecano.es,unknown,DEPORTIVAS,ESTATAL,5,, 
87f7ee4fdb57bdfd52179947211b7ebb,FOUNDATION,FUNDACION ITAKA ESCOLAPIOS,"CALLE CAMARENA,149",40.3897929,-3.7544996,unknown,28047,MADRID,LATINA,ALUCHE,G95146841,09/10/2018,636547778,sedemadrid@itakaescolapios.org,unknown,INFANTILES,ESTATAL,1145,, 
0e7c7d6c41c76b9ee6445ae01cc0181d,FOUNDATION,FUNDACIÓN GRANDES AMIGOS EN ACCIÓN,"CALLE EMBAJADORES,206",40.3910439,-3.6932683,1º C,28045,MADRID,ARGANZUELA,LEGAZPI,G83625509,09/10/2018,913599305,info@amigosdelosmayores.org,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,1054,, 
7d2be41b1bde6ff8fe45150c37488ebb,FOUNDATION,FUNDACION SINDROME DE DOWN DE MADRID,"CALLE MEMORIAL 11 DE MARZO DE 2004,15",40.4570185,-3.6750005,unknown,28016,MADRID,CHAMARTIN,CASTILLA,G81854283,09/10/2018,913105364,fsdownmadrid@downmadrid.org,http://downmadrid.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,3055,, 
0dbb3fb9a5cd1d5f8a9075b5bb8070aa,FOUNDATION,FUNDACION AMIGO,"CALLE ZACARIAS HOMS,18",40.4616058,-3.6562046,unknown,28043,MADRID,HORTALEZA,CANILLAS,G81454969,09/10/2018,913002385,accionsocial@fundacionamigo.org,http://www.fundacionamigo.org,FAMILIAS,ESTATAL,125,, 
7288251b27c8f0e73f4d7f483b06a785,FOUNDATION,FUNDACION CARLOS MARTIN,"AVENIDA RAFAEL ALBERTI,4",40.3915276,-3.6383461,unknown,28038,MADRID,,PALOMERAS SURESTE,G82736323,19/10/2018,913807370,fcm@fundacioncarlosmartin.com,unknown,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,7,, 
cf1cf43cba274ae7f413e864682b80f8,FOUNDATION,FUNDACION DEPORTE BASE,"CALLE ARCOS DE JALON,20",40.420519,-3.6219781,PLANTA 3ª,28037,MADRID,SAN BLAS-CANILLEJAS,ARCOS,G82696006,19/10/2018,913062694,info@deportebase.org,http://www.deportebase.org,DEPORTIVAS,ESTATAL,5,, 
da9e6a4a4aeca98588e4dd77ceb37695,FOUNDATION,FUNDACION RED DE APOYO A LA INTEGRACION SOCIOLABORAL (RAIS),"CALLE ARDEMANS,42",40.43511669999999,-3.6730081,unknown,28028,MADRID,SALAMANCA,GUINDALERA,G83207712,19/10/2018,917251726,proyectos@raisfundacion.org,https://hogarsi.org/,OTRAS DE ACCIÓN SOCIAL,ESTATAL,837,, 
b87470782489389f344c4fa4ceb5260c,FOUNDATION,FUNDACION AMANECER,"CALLE MATILDE DIEZ,8",40.4458304,-3.6738317,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G28575348,29/10/2018,637059821,plaboralamanecer@yahoo.es,unknown,DE PERSONAS CON DISCAPACIDAD,ESTATAL,5,, 
c5f5c23be1b71adb51ea9dc8e9d444a8,FOUNDATION,FUNDACION VOCES PARA LA CONCIENCIA Y EL DESARROLLO,"CALLE TORPEDERO TUCUMAN,33",40.4638683,-3.6714684,unknown,28016,MADRID,CHAMARTIN,NUEVA ESPAÑA,G85867521,28/11/2018,637751168,c.soriano@voces.org.es,http://voces.org.es,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,8,, 
e6ba70fc093b4ce912d769ede1ceeba8,FOUNDATION,FUNDACION TALLER DE SOLIDARIDAD,"CALLE LOPE DE RUEDA,46",40.4192744,-3.6778423,2º E,28009,MADRID,RETIRO,IBIZA,G83105783,18/12/2018,915359558,proyectos@tallerdesolidaridad.org,unknown,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,10,, 
285a25c17f351708754cdb6d56f3962e,FOUNDATION,FUNDACION GESTION Y PARTICIPACION SOCIAL,"CALLE JAVIER DE MIGUEL,92",40.3851504,-3.6572793,"ESC 2, BAJO 5",28018,MADRID,,PALOMERAS BAJAS,G83300194,11/01/2019,910611195,fgps@asociaciones.org,http://www.asociaciones.org,FAMILIAS,ESTATAL,3,, 
f11bec1411101c743f64df596773d0b2,FOUNDATION,FUNDACION DEL LESIONADO MEDULAR,"CAMINO VALDERRIBAS,115",40.3945701,-3.6560944,unknown,28038,MADRID,PUENTE DE VALLECAS,NUMANCIA,G81842130,11/01/2019,917775544,administracion@medular.org,http://www.medular.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,0,, 
630b7d8dd49a0bab667498f287d68c16,FOUNDATION,FUNDACION DILAYA,"CALLE PONZANO,63",40.44214909999999,-3.6991425,"ESC 2, 1º A",28003,MADRID,CHAMBERI,RIOS ROSAS,G87074662,18/02/2019,616763796,cooperacion@fundaciondilaya.org,http://www.fundaciondilaya.org,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,352,, 
67606d48e361ce176ca71fd54fcf4286,FOUNDATION,FUNDACION PRO DERECHOS HUMANOS MIGUEL ANGEL BLANCO,"CALLE MANTUANO,51",40.4483731,-3.6764618,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G81909012,18/02/2019,914203253,coordinacion@fmiguelangelblanco.es,unknown,DE DERECHOS HUMANOS,ESTATAL,4,, 
69f357fcc8e6d119f3d95f33cedb5915,FOUNDATION,FUNDACION MAYORES DE HOY,"CALLE POETA JOAN MARAGALL,56",40.4625653,-3.6913114,7º D,28020,MADRID,TETUAN,CASTILLEJOS,G87243127,21/02/2019,913734750,info@fundacionmayoresdehoy.org,unknown,"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS",ESTATAL,5,, 
6a450490f238b4ddff085d66a916a206,FOUNDATION,FUNDACION TENGO HOGAR,"CALLE MARQUES DE URQUIJO,5",40.4303433,-3.7167222,5º B,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,G86939048,06/03/2019,917958204,info@fundaciontengohogar.org,http://fundaciontengohogar.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,37,, 
dd7970532bfa1449085b8f43fc39a7d5,FOUNDATION,"FUNDACION CEPAIM, ACCION INTEGRAL CON MIGRANTES","CALLE NICOLAS MORALES,11",40.3906435,-3.7306169,3º D,28019,MADRID,CARABANCHEL,SAN ISIDRO,G73600553,01/04/2019,647411577,info@cepaim.org,http://www.cepaim.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,12,, 
4f11b55f57612f06fe9638b99f6c66e6,FOUNDATION,FUNDACION SECRETARIADO GITANO,"CALLE AHIJONES,S/N",40.3782105,-3.6581214,unknown,28018,MADRID,,PALOMERAS BAJAS,G83117374,22/04/2019,914220960,fsg@gitanos.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,810,, 
d0aa518d4d3bfc721aa0b8ab4ef32269,FOUNDATION,FUNDACION ALAS MADRID,"CALLE ENCOMIENDA DE PALACIOS,235",40.3976731,-3.6354247,unknown,28030,MADRID,MORATALAZ,PAVONES,G79466553,14/05/2019,917724300,administracion@alasmadrid.org,http://www.alasmadrid.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,9,, 
30a237d18c50f563cba4531f1db44acf,FOUNDATION,FUNDACION BENEFICA SAN MARTIN DE PORRES,"CALLE VIA CARPETANA,47",40.39879010000001,-3.7332751,BAJO,28047,MADRID,CARABANCHEL,SAN ISIDRO,G28763712,14/05/2019,616185767,fundacion@fundacionsmp.org,http://www.fundacionsmp.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,3,, 
9627c45df543c816a3ddf2d8ea686a99,FOUNDATION,FUNDACION WORLD VISION INTERNACIONAL,"CALLE JAVIER FERRERO,10",40.4484627,-3.670441,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G83006726,29/04/2019,913545020,leticia.delarica@wveu.org,unknown,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,8,, 
2b346a0aa375a07f5a90a344a61416c4,FOUNDATION,FUNDACION ASISPA,"CALLE MARTINEZ VILLERGAS,6",40.4399184,-3.6515924,unknown,28027,MADRID,CIUDAD LINEAL,SAN PASCUAL,G85736668,25/04/2019,911950095,fundacion@fundacionasispa.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,5,, 
f92586a25bb3145facd64ab20fd554ff,FOUNDATION,FUNDACION EL BUEN SAMARITANO,"CALLE MATILDE HERNANDEZ,97",40.3862556,-3.7375535,APROX. 99,28025,MADRID,CARABANCHEL,VISTA ALEGRE,G82184615,13/08/2019,679073439,luis.sanchez@fundacionbuensamaritano.es,http://fundacionbuensamaritano.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,6,, 
7553e94d39fd4649ff75386a83ed3789,FOUNDATION,FUNDACION BETESDA,"AVENIDA GRAN VIA DE HORTALEZA,27",40.4676856,-3.6504821,unknown,28043,MADRID,HORTALEZA,PINAR DEL REY,G81111502,19/08/2019,913882501,fundacion@fundacionbetesda.org,http://www.fundacionbetesda.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,10,, 
56e6a93212e4482d99c84a639d254b67,FOUNDATION,FUNDACION AUCAVI (AUTISMO CALIDAD DE VIDA),"CALLE RICARDO ORTIZ,29",40.4276334,-3.6579275,3º,28017,MADRID,,VENTAS,G83848713,23/08/2019,636365367,administracion@fundacionaucavi.org,unknown,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,3,, 
d8c24ca8f23c562a5600876ca2a550ce,FOUNDATION,FUNDACION KIRIRA,"CALLE BRAVO MURILLO,279",40.4601992,-3.698977,"PORTAL 1, 6º IZQ,",28020,MADRID,TETUAN,BERRUGUETE,G13470935,25/10/2019,608817929,kirira@fundacionkirira.es,unknown,PARA LA COOPERACIÓN AL DESARROLLO,ESTATAL,6,, 
63ce12dcf1ede17589befd56bb5281a5,FOUNDATION,FUNDACION MARI PAZ JIMENEZ CASADO,"CALLE ZIGIA,28",40.4389427,-3.6442956,unknown,28027,MADRID,CIUDAD LINEAL,QUINTANA,G86630852,27/11/2019,677451146,info@fundacionmaripazjimenez.org,http://www.fundacionmaripazjimenez.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,12,, 
21ce689121e39821d07d04faab328370,FOUNDATION,FUNDACION CARMEN PARDO-VALCARCE,"CALLE MONASTERIO DE LAS HUELGAS,15",40.5023583,-3.7091242,unknown,28049,MADRID,FUENCARRAL-EL PARDO,MIRASIERRA,G79571014,15/01/2020,616386639,joseluis.castro@alapar.org,unknown,DE PERSONAS CON DISCAPACIDAD,ESTATAL,7,, 
2e3d2c4f33a7a1f58bc6c81cacd21e9c,FOUNDATION,FUNDACION NAIF - NUEVA AYUDA PARA LA INFANCIA Y LA FAMILIA,"CALLE GRANADA,41",40.4034922,-3.6761909,1º - 101,28007,MADRID,RETIRO,PACIFICO,G85606176,07/01/2020,620579074,a.perez@fundacionnaif.org,http://www.fundacionnaif.org,INFANTILES,COMUNIDAD DE MADRID,138,, 
cbf22ab286e2ad4900bdf5d6a2e47009,FOUNDATION,FUNDACION ADSIS,"CALLE LOS PEÑASCALES,14",40.4239543,-3.666067,BAJO IZQUIERDA,28028,MADRID,SALAMANCA,FUENTE DEL BERRO,G81436099,24/01/2020,606208200,madrid@fundacionadsis.org,http://www.fundacionadsis.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,538,, 
27e8e17134dd7083b050476733207ea1,FOUNDATION,FUNDACION SALUD Y NATURALEZA,"CALLE DOCTOR ESQUERDO,105",40.4151048,-3.669140999999999,unknown,28007,MADRID,RETIRO,ESTRELLA,G84301423,22/01/2020,691059730,mar.garcia@fundaciontn.es,http://www.fundaciontn.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,11,, 
4625d8e31dad7d1c4c83399a6eb62f0c,FOUNDATION,FUNDACION AMOVERSE,"CALLE GERANIOS,30",40.4720449,-3.693426799999999,unknown,28029,MADRID,TETUAN,ALMENARA,G83181925,03/02/2020,917335449,fundacionamoverse@jesuitas.es,unknown,INFANTILES,ESTATAL,9,, 
5c151c2a9b76f9ef26d7e0f0d00c9a89,FOUNDATION,FUNDACION SAN JUAN DEL CASTILLO,"CALLE GERANIOS,30",40.4720449,-3.693426799999999,unknown,28029,MADRID,TETUAN,ALMENARA,G83666503,27/01/2020,652901834,fsanjuandelcastillo@jesuitas.es,unknown,DE INMIGRANTES,ESTATAL,10,, 
73f104c9fba50050eea11d9d075247cc,FOUNDATION,FUNDACION ECONOMISTAS SIN FRONTERAS,"CALLE GAZTAMBIDE,50",40.4369964,-3.7152613,unknown,28015,MADRID,CHAMBERI,GAZTAMBIDE,G82316522,29/01/2020,915497279,ecosfron@ecosfron.org,unknown,DE DERECHOS HUMANOS,MUNICIPIO,260,, 
1aa3d9c6ce672447e1e5d0f1b5207e85,FOUNDATION,FUNDACION DOMINGO MALAGON,"CALLE CARLOS SOLE,66",40.3917454,-3.6485021,unknown,28038,MADRID,PUENTE DE VALLECAS,PORTAZGO,G82574666,28/01/2020,616034684,fundacion.domingomalagon@yahoo.es,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,8,, 
e16e74a63567ecb44ade5c87002bb1d9,FOUNDATION,FUNDACION PRODIS,"BULEVAR INDALECIO PRIETO,2",40.4052142,-3.6197618,unknown,28032,MADRID,,VALDEBERNARDO,G82622580,28/01/2020,6766355997,prodis@fundacionprodis.org,http://www.fundacionprodis.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,15,, 
44feb0096faa8326192570788b38c1d1,FOUNDATION,FUNDACION TRIANGULO,"CALLE MELENDEZ VALDES,52",40.4331596,-3.71492,1º-D,28015,MADRID,CHAMBERI,GAZTAMBIDE,G81393548,28/01/2020,915930540,madrid@fundaciontriangulo.es,http://www.fundaciontriangulo.org,DE PERSONAS LGTBI,ESTATAL,3,, 
335d3d1cd7ef05ec77714a215134914c,FOUNDATION,FUNDACION ALTIUS ESPAÑA,"RONDA SEGOVIA,34",40.4078297,-3.7152598,LOCAL,28005,MADRID,ARGANZUELA,IMPERIAL,G83317610,31/01/2020,912224050,azarza@fundacionaltius.org,http://www.fundacionaltius.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,450,, 
4ecb679fd35dcfd0f0894c399590be1a,FOUNDATION,FUNDACIÓN JUAN XXIII-RONCALLI,"AVENIDA GRAN VIA DEL ESTE,1",40.40279880000001,-3.5950625,unknown,28032,MADRID,,VALDERRIVAS,G78280880,30/01/2020,603815857,mesperanza@fundacionjuan23.org,http://www.fundacionjuanxxiii.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,10,, 
c157297d1a1ff043255bfb18530caaa2,FOUNDATION,FUNDACION APROCOR,"CALLE VICENTE MORALES,5",40.4621442,-3.6358336,unknown,28043,MADRID,HORTALEZA,PIOVERA,G81985558,30/01/2020,913886367,administracion@fundacionaprocor.com,http://www.fundacionaprocor.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,8,, 
42547f5a44d87da3bc40ee5d09624606,FOUNDATION,FUNDACION ABRAZANDO ILUSIONES,"CALLE NARCISO SERRA,14",40.4049702,-3.6780513,4º B,28007,MADRID,RETIRO,PACIFICO,G87632964,14/02/2020,660684775,secretariaabrazandoilusiones@gmail.com,http://www.abrazandoilusiones.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,4,, 
41c542dfe6e4fc3deb251d64cf6ed2e4,FOUNDATION,FUNDACION ATILANO SANCHEZ SANCHEZ,"CALLE PECHUAN,14",40.445334,-3.6759825,PLANTA BAJA,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G86258290,14/02/2020,910294422,info@fundacionfass.org,http://www.fundacionfass.org,"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS",ESTATAL,3,, 
5e7264477cf9b6b237a0d254cf0324e2,FOUNDATION,FUNDACION INVERSION DUPLICACION DEL CROMOSOMA 15Q,"CALLE CAMINO VIEJO DE LEGANES,146",40.3811871,-3.7313278,4º C,28025,MADRID,CARABANCHEL,PUERTA BONITA,G87036893,10/03/2020,609124880,amorsal@cemad.es,unknown,DE PERSONAS CON DISCAPACIDAD,ESTATAL,8,, 
c911241d00294e8bb714eee2e83fa475,FOUNDATION,FUNDACION PILARES PARA LA AUTONOMIA PERSONAL,"CALLE RODRIGUEZ SAN PEDRO,10",40.4317229,-3.7079313,3º C,28015,MADRID,CHAMBERI,ARAPILES,G86020732,24/07/2020,911305228,pilares@fundacionpilares.org,unknown,"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS",ESTATAL,10,, 
91e50fe1e39af2869d3336eaaeebdb43,FOUNDATION,FUNDACION PLAN INTERNACIONAL ESPAÑA,"CALLE PANTOJA,10",40.4475986,-3.6705876,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G82895475,25/08/2020,696728511,begona.solorzano@plan-international.org,http://plan-international.es/,INFANTILES,ESTATAL,13,, 
bca382c81484983f2d437f97d1e141f3,FOUNDATION,FUNDACION ACCION CONTRA EL HAMBRE,"CALLE DUQUE DE SEVILLA,3",40.4418158,-3.679478,unknown,28002,MADRID,CHAMARTIN,EL VISO,G81164105,26/08/2020,626252901,lgonzalez@achesp.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,73072,, 
a292f1c5874b2be8395ffd75f313937f,FOUNDATION,FUNDACION DE ESTUDIOS SOCIALISTAS FEDERICO ENGELS,"CALLE HERMANOS DEL MORAL,33",40.3925198,-3.7211186,BAJO 3,28019,MADRID,CARABANCHEL,OPAÑEL,G78772548,26/08/2020,629724830,libreria@fundacionfedericoengels.net,http://www.fundacionfedericoengels.net,CULTURALES Y CASAS REGIONALES,ESTATAL,250,, 
494c08f7a144d3cc4cfa661ed1244039,FOUNDATION,FUNDACION BALIA POR LA INFANCIA,"CALLE FERELUZ,44",40.4647223,-3.7007001,unknown,28039,MADRID,TETUAN,VALDEACEDERAS,G82920851,15/09/2020,667247076,Info@fundacionbalia.org,http://www.fundacionbalia.org,INFANTILES,ESTATAL,7,, 
582967e09f1b30ca2539968da0a174fa,FOUNDATION,FUNDACION GABEIRAS-LEGALMUSIC,"PASEO PINTOR ROSALES,82",40.4323639,-3.7246877,BAJO IZQ,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,G87619110,30/09/2020,915215160,m.lorenzo@fundaciongabeiras.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,5,, 
a6197a578fe7778e8d49a95ac425bcfc,FOUNDATION,FUNDACION PARA LA ACCION SOCIAL POR LA MUSICA,"CALLE MORETO,10",40.4131649,-3.6904413,unknown,28014,MADRID,RETIRO,LOS JERONIMOS,G86780525,21/01/2021,651582435,ADMINISTRACION@FASM.ES,unknown,JUVENILES,ESTATAL,8,, 
4f8bc5ac1dc2b49434efe9e72f183de8,FOUNDATION,"FUNDACION ALIANZA POR LOS DERECHOS, LA IGUALDAD Y LA SOLIDARIDAD INTERNACIONAL","CALLE JAEN,13",40.4505711,-3.7013367,LOCAL,28020,MADRID,TETUAN,CUATRO CAMINOS,G78426558,21/01/2021,915986290,aps@aporsolidaridad.org,http://www.alianzaporlasolidaridad.org,DE DERECHOS HUMANOS,ESTATAL,24,, 
866d90e0921ac7b024b47d672445a086,FOUNDATION,FUNDACION DIVERSITAS,"CALLE GENERAL ALVAREZ DE CASTRO,14",40.4352251,-3.7017506,1º D,28010,MADRID,CHAMBERI,TRAFALGAR,G86103355,22/01/2021,915943222,ignacio.sanguesa@fundaciondiversitasmadrid.org,http://www.fundaciondiversitasmadrid.org,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,5,, 
2ed80f6311c1825feb854d78fa969d34,FOUNDATION,FUNDACION MANANTIAL,"CALLE POETA ESTEBAN DE VILLEGAS,12",40.4080152,-3.680045,BAJO,28014,MADRID,RETIRO,LOS JERONIMOS,G81237257,01/02/2021,913717292,manantial@fundacionmanantial.org,http://fundacionmanantial.org,DE PERSONAS CON DISCAPACIDAD,ESTATAL,8,, 
c2c2a04512b35d13102459f8784f1a2d,FOUNDATION,FUNDACION YEHUDI MENUHIN ESPAÑA (FYME),"AVENIDA CIUDAD DE BARCELONA,208",40.3997274,-3.6723126,1º A,28007,MADRID,RETIRO,ADELFAS,G82260282,10/02/2021,677305465,FYME@FUNDACIONYEHUDIMENUHIN.ORG,http://www.fundacionyehudimenuhin.org,INFANTILES,ESTATAL,715,, 
fd5ac6ce504b74460b93610f39e481f7,FOUNDATION,FUNDACION LUZ CASANOVA,"CALLE SANTA ENGRACIA,11",40.429502,-3.6967564,unknown,28010,MADRID,CHAMBERI,TRAFALGAR,G85130771,11/02/2021,914454169,proyectos@proyectosluzcasanova.org,http://www.proyectosluzcasanova.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,7,, 
3341f6f048384ec73a7ba2e77d2db48b,FOUNDATION,FUNDACION DEPORTIVA Y CULTURAL MARATHON,"CALLE FUENCARRAL,139",40.4322079,-3.7041291,3º D,28010,MADRID,CHAMBERI,TRAFALGAR,G83926410,18/02/2021,696126313,info@fundacionmarathon.org,http://www.fundacionmarathon.org,DEPORTIVAS,ESTATAL,7,, 
1597d21403f63da1bb0539592597a525,FOUNDATION,FUNDACION ODONTOLOGIA SOLIDARIA,"CALLE MARIA TERESA LEON,11",40.3632981,-3.5955171,unknown,28051,MADRID,VALLECAS,ENSANCHE DE VALLECAS,G81833667,27/05/2021,938792479,odadmin@odsolidaria.org,http://www.odsolidaria.org,DE SALUD Y APOYO MUTUO,ESTATAL,9,, 
acff1af62d0f91f4be73f4857552d70c,FOUNDATION,FUNDACION INCLUSIVE,"CALLE EDGAR NEVILLE,28",40.4514414,-3.6964806,BAJO 3,28020,MADRID,TETUAN,CUATRO CAMINOS,G86627015,28/05/2021,917708090,inclusive@fundacioninclusive.org,http://www.fundacioninclusive.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,7,, 
