id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to
4f4adcbf8c6f66dcfc8a3282ac2bf10a,FEDERATION,FEDERACION DE ASOCIACIONES CIUDADANAS DE CONSUMIDORES Y USUARIOS MADRID - FACUM,"CALLE CAVA BAJA, 30",40.4122855,-3.7095033,LOCAL 7,28005,MADRID,CENTRO,PALACIO,G79281424,1989-06-27T00:00:00Z,913640276,info@cecumadrid.org,unknown,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,1030,3,
ac4e7a4f341e7281b0f6f274f9ec3905,FEDERATION,FEDERACION DE ASOCIACIONES PARA LA PREVENCION DEL MALTRATO INFANTIL,"CALLE DELICIAS, 8",40.4039829,-3.6947149,ENTREPLANTA,unknown,MADRID,ARGANZUELA,DELICIAS,G79986493,2021-11-25T00:00:00Z,914682662,alejandra.pascual@fapmi.es,http://www.fapmi.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,0,1,
3ce83f544dbe69bb4fb19211fc442c2f,FEDERATION,CONFEDERACION ESPAÑOLA DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA (COCEMFE),"CALLE EUGENIO SALAZAR, 2",40.444256,-3.6728057,unknown,unknown,MADRID,CHAMARTIN,CIUDAD JARDIN,G28681955,2021-09-28T00:00:00Z,917443600,juridico@cocemfe.es,http://www.cocemfe.es,DE PERSONAS CON DISCAPACIDAD,ESTATAL,225340,30,
86c51678350f656dcc7f490a43946ee5,FEDERATION,FEDERACION MADRILEÑA DE ESPELEOLOGIA,"AVENIDA SALAS DE LOS INFANTES, 1",40.4860588,-3.6840019,3º - 7,unknown,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G79008926,2021-06-28T00:00:00Z,629256870,fme@fmespeleologia.org,http://www.fmespeleologia.org,DEPORTIVAS,COMUNIDAD DE MADRID,326,19,
af8d9c4e238c63fb074b44eb6aed80ae,FEDERATION,"FEDERACION DE PERITOS, MEDIADORES Y ARBITROS - FEPEME","CALLE LOPE DE RUEDA, 50",40.4188687,-3.6779918,BAJO EXT,unknown,MADRID,RETIRO,IBIZA,G88616172,2021-06-29T00:00:00Z,910917266,admin@fepeme.org,http://www.fepeme.org,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,1500,10,
298f587406c914fad5373bb689300433,FEDERATION,FEDERACION ERASMUS STUDENT NETWORK ESPAÑA,"CALLE EINSTEIN, 7",40.5449645,-3.6934665,unknown,unknown,MADRID,FUENCARRAL-EL PARDO,EL GOLOSO,V83340406,2021-05-28T00:00:00Z,631482642,secretariado@esn-spain.org,unknown,DE ESTUDIANTES /ALUMNADO,ESTATAL,5190,5,
943b5fd1ef60d3a4db537af4a4d0c802,FEDERATION,FEMADEN – FEDERACION MADRILEÑA DE ENFERMEDADES NEUROLOGICAS,"CAMINO VALDERRIBAS, 115",40.3945701,-3.6560944,BAJO,unknown,MADRID,PUENTE DE VALLECAS,NUMANCIA,G83868778,2021-05-25T00:00:00Z,647620736,femaden@femaden.org,http://www.femaden.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,3470,4,
4175a4b46a45813fccf4bd34c779d817,FEDERATION,FEDERACION DE ASOCIACIONES REGIONALES DE ESTUDIANTES DE CIENCIAS ECONOMICAS Y EMPRESARIALES - AIESEC EN ESPAÑA,"CALLE LA REGALADA, 5",40.4045395,-3.6747033,3º A,unknown,MADRID,RETIRO,PACIFICO,G80240096,2021-03-30T00:00:00Z,640194223,finanzasylegalidad@aiesec.es,unknown,DE ESTUDIANTES /ALUMNADO,ESTATAL,25,1,
4837ba5cd49c7f03caaa423049e66daf,FEDERATION,FEDERACION MADRILEÑA DE MONTAÑISMO,"AVENIDA SALAS DE LOS INFANTES, 1",40.4860588,-3.6840019,5º - 3,unknown,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G79488870,2021-11-02T00:00:00Z,915273801,cfballesteros@fmm.es,http://www.fmm.es,DEPORTIVAS,COMUNIDAD DE MADRID,13642,56,
4175f2ebb265d58c6d8877841d016d08,FEDERATION,PLATAFORMA DE ORGANIZACIONES DE INFANCIA DE LA COMUNIDAD - POI MADRID,"CALLE ESCOSURA, 3",40.4341454,-3.7070512,LOCAL 2,unknown,MADRID,CHAMBERI,GATZAMBIDE,G84727627,2021-11-02T00:00:00Z,915340143,poimadrid@plataformadeinfancia.org,http://www.poimadrid.org,INFANTILES,COMUNIDAD DE MADRID,160254,27,
5db60c98209913790e4fcce4597ee37c,FEDERATION,FEDERACION ESPAÑOLA DE TIRO CON ARCO,"CALLE ALTAMIRANO, 30",40.4307512,-3.7195459,unknown,unknown,MADRID,MONCLOA-ARAVACA,ARGUELLES,Q2878039C,2021-08-02T00:00:00Z,619414033,rfeta@federarco.es,http://federarco.es,DEPORTIVAS,ESTATAL,0,0,
533fa796b43291fc61a9e812a50c3fb6,FEDERATION,FEDERACION MADRILEÑA DE PIRAGÜISMO,"CARRETERA EL PARDO, 2",40.4351633,-3.7351339,KM 1,unknown,MADRID,FUENCARRAL-EL PARDO,EL PARDO,G79414611,2021-01-21T00:00:00Z,913950127,fmp@piraguamadrid.com,http://www.piraguamadrid.com,DEPORTIVAS,COMUNIDAD DE MADRID,6046,17,
4c2e5eaae9152079b9e95845750bb9ab,FEDERATION,FEDERACION  DE ASOCIACIONES DE ASISTENCIA A VICTIMAS DE VIOLENCIA SEXUAL Y DE GENERO (FAMUVI),"AVENIDA REAL DE PINTO, 26",40.3465898,-3.7063735,1º D,unknown,MADRID,VILLAVERDE,VILLAVERDE ALTO C.H.,G80271588,2021-01-20T00:00:00Z,636858923,gestioneconomica@stopviolenciasexual.org,http://www.stopviolenciasexual.org,FAMILIAS,ESTATAL,0,0,
1c66f4627f1b9679f8db47d1287d7e98,FEDERATION,CONFEDERACION DE JUVENTUDES MUSICALES DE ESPAÑA,"CALLE ABDON TERRADAS, 3",40.4348237,-3.7121275,PUERTA IZQUIERDA,unknown,MADRID,CHAMBERI,GATZAMBIDE,G08490559,2020-08-27T00:00:00Z,629302595,info@jmspain.org,http://www.jmspain.org,CULTURALES Y CASAS REGIONALES,ESTATAL,470,1,
46d3f6029f6170ebccb28945964d09bf,FEDERATION,"FEDERACION ESPAÑOLA DE MUJERES DIRECTIVAS, EJECUTIVAS, PROFESIONALES Y EMPRESARIAS - FEDEPE","CALLE PEÑA GORBEA, 2",40.3957229,-3.6679256,6ª PLANTA,unknown,MADRID,PUENTE DE VALLECAS,SAN DIEGO,G80160211,2020-08-27T00:00:00Z,691738260,secretaria@mujeresfedepe.com,unknown,DE MUJERES,ESTATAL,535483,5,
8068fee5f49946b3a8f85b1007cd40bb,FEDERATION,FEDERACION EMPRESARIAL DE ASOCIACIONES TERRITORIALES DE AGENCIAS DE VIAJES ESPAÑOLAS - FETAVE,"CALLE MIGUEL ANGEL, 1",40.433482,-3.6916037,PORTAL DUP PL BAJA,unknown,MADRID,CHAMBERI,ALMAGRO,G84563584,2020-07-24T00:00:00Z,600049413,fetave@fetave.es,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,40,1,
64d52e08cc03e6090bc1ef30b73ccb85,FEDERATION,FEDERACION CORAL DE MADRID,"CALLE GOYA, 99",40.4248464,-3.6738487,2º DCHA,28009,MADRID,SALAMANCA,GOYA,G78175999,2019-10-25T00:00:00Z,655690680,fecormad@fecormad.es,http://www.fecormad.es,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,2919,85,
b181eaa49f5924e16c772dcb718fcd0f,FEDERATION,FEDERACION DE ASOCIACIONES PROTECTORAS Y DE DEFENSA ANIMAL DE LA COMUNIDAD DE MADRID,"CALLE DELFIN, 13",40.4670624,-3.693543,3º A,28029,MADRID,TETUAN,ALMENARA,V84661164,2019-08-13T00:00:00Z,606994228,fapa@fapam.org,http://www.fapam.org,DE DEFENSA DE LOS ANIMALES,COMUNIDAD DE MADRID,2890,15,
f23d125da1e29e34c552f448610ff25f,FEDERATION,FEDERACION MADRILEÑA DE SALVAMENTO Y SOCORRISMO,"AVENIDA SALAS DE LOS INFANTES, 1",40.4860588,-3.6840019,PLANTA 4ª,28034,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G78420932,2019-08-13T00:00:00Z,650436842,gerente@fmss.es,http://www.fmss.es,DEPORTIVAS,COMUNIDAD DE MADRID,902,11,
45cef8e5b9570959bd9feaacae2bf38d,FEDERATION,FEDERACION ESPAÑOLA DE DAÑO CEREBRAL,"CALLE AGUSTIN DE BETANCOURT, 21",40.4449624,-3.6954474,PLANTA 8ª,28003,MADRID,CHAMBERI,RIOS ROSAS,G41792284,2019-05-14T00:00:00Z,914178905,mbarbero@fedace.org,unknown,DE PERSONAS CON DISCAPACIDAD,ESTATAL,520,4,
820e694038fadbf9b60b834215b46fdb,FEDERATION,FEDERACION DE ASOCIACIONES DE ESCLEROSIS MULTIPLE DE MADRID (FADEMM),"CALLE SAN LAMBERTO, 5",40.4199686,-3.6520067,unknown,28017,MADRID,CIUDAD LINEAL,LA ELIPA,G83715474,2019-01-04T00:00:00Z,606053326,presidencia@fademm.org,unknown,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,1086,1,
5481b2f34a74e427a2818014b8e103b0,FEDERATION,FEDERACION MADRILEÑA DE KARATE Y DISCIPLINAS ASOCIADAS (DA),"CALLE ALBERCHE, 21",40.4009266,-3.67788,unknown,28007,MADRID,RETIRO,PACIFICO,G79206975,2019-01-31T00:00:00Z,915018144,info@fmkarate.com,http://fmkarate.com,DEPORTIVAS,COMUNIDAD DE MADRID,5203,120,
e6e713296627dff6475085cc6a224464,FEDERATION,UNION DE ASOCIACIONES DE TETUAN MERCADO DE SAN ENRIQUE,"CALLE MERCEDES, 6",40.4543954,-3.7020323,unknown,28020,MADRID,TETUAN,CUATRO CAMINOS,unknown,2019-07-02T00:00:00Z,915705679,unionsanenrique@gmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,13757,8,
1fd7b875d3473501d1b771ebe934ca59,FEDERATION,UNION DE ASOCIACIONES FAMILIARES,"CALLE ALBERTO AGUILERA, 3",40.4296082,-3.7074294,1º IZQ,28015,MADRID,CHAMBERI,ARAPILES,G79040796,2018-10-19T00:00:00Z,914463162,unaf@unaf.org,http://unaf.org,FAMILIAS,ESTATAL,14752,16,
9a85c12a21b76392747906fc7b2aff92,FEDERATION,CONFEDERACION NACIONAL DE CENTROS ESPECIALES DE EMPLEO - CONACEE,"PASEO CASTELLANA, 135",40.45955439999999,-3.6912194,PLANTA 7ª,28046,MADRID,TETUAN,CASTILLEJOS,V62552781,2018-09-10T00:00:00Z,911262254,gerencia@conacee.org,http://www.conacee.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,52,1,
15e122e839dfdaa7ce969536f94aecf6,FEDERATION,FEDERACION DE ENTIDADES Y CENTROS PARA LA INTEGRACION Y AYUDA DE MARGINADOS - FACIAM,"CALLE VIA CARPETANA, 47",40.39879010000001,-3.7332751,unknown,28047,MADRID,CARABANCHEL,SAN ISIDRO,G28697324,2018-09-10T00:00:00Z,915595923,faciam@faciam.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,10448,7,
e945de21a1bb5714a0bc8a897ed32e9f,FEDERATION,FED. DE COORD ASOC DE PERSONAS CON DISCAPACIDAD FISICA DE LAS COMU. AUT. DE ESPAÑA (FED. COAMIFICOA,"CALLE AZABACHE, 1BIS",40.3921248,-3.724725,LOCAL 1,28019,MADRID,CARABANCHEL,OPAÑEL,G46942645,2018-04-17T00:00:00Z,913016048,coamificoa@coamificoa.es,http://www.coamificoa.es,DE PERSONAS CON DISCAPACIDAD,ESTATAL,57,1,
57f04bb2975420e3b4c73920c687cad7,FEDERATION,AMISTAD INTERNACIONAL SCOUT Y GUIA -ESPAÑA,"CALLE ENTRE ARROYOS, 19",40.4087775,-3.6544819,PUERTA BIS,28030,MADRID,MORATALAZ,MEDIA LEGUA,G80782139,2018-04-25T00:00:00Z,629393387,secretaria@aisg.es,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,80,1,
09060616068d2b9544dc33f2fbe4ce2d,FEDERATION,ASOCIACION RED MADRILEÑA DE LUCHA CONTRA LA POBREZA Y LA EXCLUSION SOCIAL (EAPN MADRID),"CALLE MELQUIADES BIENCINTO, 7",40.3971796,-3.669018,3º - 3,28053,MADRID,ARGANZUELA,DELICIAS,G81298531,2017-08-29T00:00:00Z,661552019,coordinacion@eapnmadrid.org,unknown,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,499374,61,
334467d41d5cf21e234465a1530ba647,FEDERATION,CONFEDERACION ESPAÑOLA DE INMIGRANTES EMPRENDEDORES-CEIN,"CALLE AMPARO USERA, 9",40.3880589,-3.701030599999999,unknown,28026,MADRID,USERA,MOSCARDO,G85978476,2017-09-08T00:00:00Z,629550411,confederaciones@yahoo.es,unknown,DE INMIGRANTES,ESTATAL,3458,5,
9c8661befae6dbcd08304dbf4dcaf0db,FEDERATION,ASOCIACION DE EMPRESARIOS Y PROFESIONALES DE LA CARNE Y DERIVADOS CARNICOS DE LA COMUNIDAD DE MADRID-CARNIMAD,"CAÑOS ENRIQUE LARRETA, 5",40.467428,-3.6865853,1º,28036,MADRID,CHAMARTIN,CASTILLA,G28966430,2006-04-18T00:00:00Z,915471324,abogado@fedecarne.es,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,772,0,
8deb8d1dd92840f975b6931ab3a3c61e,FEDERATION,FEDERACION NACIONAL DE ENFERMOS Y TRASPLANTADOS HEPATICOS,"CALLE SANTIAGO DE COMPOSTELA, 38",40.4832313,-3.702706499999999,7º,28034,MADRID,FUENCARRAL-EL PARDO,LA PAZ,V91391375,2017-05-19T00:00:00Z,675952767,secretaria@fneth.org,unknown,DE SALUD Y APOYO MUTUO,ESTATAL,900,3,
4ad13f04ef4373992c9d3046200aa350,FEDERATION,COLEGAS-CONFEDERACION LGTB ESPAÑOLA,"CALLE ALAMO, 5",40.4239957,-3.7092233,"BJ, LOCAL",28015,MADRID,CENTRO,UNIVERSIDAD,G92469097,2017-05-16T00:00:00Z,607929460,ramirez.martin.francisco@gmail.com,http://www.colegas.lgbt,CULTURALES Y CASAS REGIONALES,ESTATAL,183,3,
1e3b21cb226c39b6aa4634f820b372f3,FEDERATION,UNION MADRILEÑA DE ASOCIACIONES DE PERSONAS PRO SALUD MENTAL -UMASAM- FEDERACION SALUD MENTAL COMUNIDAD DE MADRID,"CALLE POETA ESTEBAN DE VILLEGAS, 12",40.4080152,-3.680045,BAJO IZQ,28014,MADRID,RETIRO,JERONIMOS,G86653615,2017-10-05T00:00:00Z,915130243,coordinacion@saludmentalmadrid.org,http://www.saludmentalmadrid.org,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,1810,9,
504c296f8eb5fd521e744da4e8371f28,FEDERATION,FEDERACION INTERSECTORIAL DE AUTONOMOS DE LA COMUNIDAD DE MADRID (FIDACAM),"PASEO INFANTA ISABEL, 17",40.4069569,-3.6874172,LOCAL,28014,MADRID,RETIRO,JERONIMOS,G80380595,2017-10-05T00:00:00Z,915775142,administracion@fidacam.com,http://www.fidacam.com,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,415,2,
326fb04c3abf030fe3f4e341f39b573f,FEDERATION,"PLATAFORMA ""KHETANE"" DEL MOVIMIENTO ASOCIATIVO GITANO DEL ESTADO ESPAÑOL","PLAZA LUCA DE TENA, 2",40.4025596,-3.6932088,BAJO LOCAL,28045,MADRID,ARGANZUELA,PALOS DE MOGUER,G86515087,2016-09-27T00:00:00Z,649548329,coordinacion@plataformakhetane.org,http://www.plataformakhetane.org,DE DERECHOS HUMANOS,ESTATAL,375,1,
0e1ebad68af7f0ae4830b7ac92bc3c6f,FEDERATION,FEDERACION DE PLANIFICACION FAMILIAR ESTATAL,"CALLE SAN VICENTE FERRER, 86",40.4264884,-3.7089656,BAJO LOCAL,28015,MADRID,CENTRO,UNIVERSIDAD,V78419884,2017-04-21T00:00:00Z,915913449,info@fpfe.org,http://www.fpfe.org,DE SALUD Y APOYO MUTUO,ESTATAL,53,1,
88e1ce84f9feef5a08d0df0334c53468,FEDERATION,UNION DE ASOCIACIONES DE TRABAJADORES AUTONOMOS Y EMPRENDEDORES DE LA COMUNIDAD DE MADRID (UATAE MADRID),"CALLE GENERAL PALANCA, 37",40.3992867,-3.694561,unknown,28045,MADRID,ARGANZUELA,DELICIAS,G86249182,2017-04-21T00:00:00Z,915177375,bproyectos@uatae.org,http://www.uatae.org,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,55339,48,
38811c5285e34e2e3319ab7d9f2cfa5b,FEDERATION,CIRCULO EMPRESARIAL DE ATENCION A LAS PERSONAS (CEAPS),"CALLE CASTELLO, 95",40.4334365,-3.6811617,2º B,28006,MADRID,SALAMANCA,CASTELLANA,G87721593,2017-04-24T00:00:00Z,696656643,direccion@ceaps.org,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,142,1,
320722549d1751cf3f247855f937b982,FEDERATION,COORDINADORA ASOCIACIONES CULTURALES DE MADRID - COACUM,"CALLE SANTA JULIA, 11",40.3945818,-3.6674345,unknown,28053,MADRID,PUENTE DE VALLECAS,SAN DIEGO,G79006672,1989-02-28T00:00:00Z,914773887,coacum@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,1504,7,
2e0aca891f2a8aedf265edf533a6d9a8,FEDERATION,FEDERACION RED DE ARTEMISA,"CALLE MAESTRO ARBOS, 3",40.3905637,-3.694780499999999,5º DESPACHO 511,28045,MADRID,ARGANZUELA,LEGAZPI,G86219219,2016-09-29T00:00:00Z,917787432,coordinacion@redartemisa.org,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,1496,6,
1cfead9959b76ce44a847c850b61c587,FEDERATION,CONFEDERACION SALUD MENTAL ESPAÑA,"CALLE HERNANDEZ MAS, 20",40.3810104,-3.6703851,unknown,28053,MADRID,PUENTE DE VALLECAS,ENTREVIAS,G46245247,2016-05-09T00:00:00Z,915079248,confederacion@consaludmental.org,http://consaludmental.org,DE SALUD Y APOYO MUTUO,ESTATAL,3568,21,
3b5020bb891119b9f5130f1fea9bd773,FEDERATION,FEDERACION ESPAÑOLA DE LUPUS,"CALLE MORETO, 7",40.4142677,-3.6901571,5º DCHA,28014,MADRID,RETIRO,JERONIMOS,G29845096,2016-07-20T00:00:00Z,647081061,info@felupus.org,http://www.felupus.org,DE SALUD Y APOYO MUTUO,ESTATAL,400,1,
fc325d4b598aaede18b53dca4ecfcb9c,FEDERATION,FEDERACION AUTISMO MADRID,"CALLE COSTA VERDE, 1",40.4678304,-3.6943138,unknown,28029,MADRID,TETUAN,ALMENARA,G82095456,2016-11-04T00:00:00Z,910133095,info@autismomadrid.es,http://www.autismomadrid.es,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,943,7,
c02f9de3c2f3040751818aacc7f60b74,FEDERATION,"FAAM ""SINDICATO DE ESTUDIANTES""","CALLE ESCALONA, 80",40.3956692,-3.7649134,2º C,28024,MADRID,LATINA,ALUCHE,G83303313,2016-08-02T00:00:00Z,605950727,sindicatoestudiantesmadrid@gmail.com,http://sindicatodeestudiantes.net,JUVENILES,COMUNIDAD DE MADRID,813,42,
aa6b7ad9d68bf3443c35d23de844463b,FEDERATION,FEDERACION ESPAÑOLA DE ENFERMEDADES METABOLICAS HEREDITARIAS,"CALLE LUIS RUIZ, 75",40.4283667,-3.6353021,LOCAL 30,28017,MADRID,CIUDAD LINEAL,PUEBLO NUEVO,G41429440,2015-02-09T00:00:00Z,626225611,federacion@metabolicos.es,http://www.metabolicos.es,DE SALUD Y APOYO MUTUO,ESTATAL,121,3,
e2f9247929b404b2fe98ba6f32301e3b,FEDERATION,FEDERACION MADRILEÑA DE DEPORTES PARA DISCAPACITADOS INTELECTUALES,"AVENIDA SALAS DE LOS INFANTES, 1",40.4860588,-3.6840019,unknown,28034,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G80830730,2015-04-21T00:00:00Z,913646344,gerencia@femaddi.org,http://www.femaddi.org,DEPORTIVAS,COMUNIDAD DE MADRID,1123,27,
bc4e356fee1972242c8f7eabf4dff517,FEDERATION,FEDERACION ESPAÑOLA DE ASOCIACIONES DE ESPINA BIFIDA E HIDROCEFALIA,"CALLE PECHUAN, 14",40.445334,-3.6759825,unknown,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G28726792,2015-04-15T00:00:00Z,650394896,presidencia@febhi.org,http://www.febhi.org,DE SALUD Y APOYO MUTUO,ESTATAL,351,1,
892c3b1c6dccd52936e27cbd0ff683d6,FEDERATION,FEDERACION  DE ASOCIACIONES DE MUJERES DE LA COMUNIDAD DE MADRID-FAMCM,"CALLE BRAVO MURILLO, 4",40.4342003,-3.7039705,LOCAL,28015,MADRID,CHAMBERI,TRAFALGAR,G86535119,2015-11-03T00:00:00Z,914296241,f.asociacionesdemujerescm@gmail.com,http://www.federacionasociacionesdemujerescm.org,DE MUJERES,COMUNIDAD DE MADRID,1000,9,
6e82873a32b95af115de1c414a1849cb,FEDERATION,FEDERACION ESPAÑOLA DEL PUEBLO GITANO,"CALLE RUIDERA, 10",40.3813426,-3.6743419,LOCAL A,28053,MADRID,PUENTE DE VALLECAS,ENTREVIAS,G87071676,2015-03-03T00:00:00Z,603165053,federacion.esppg@hotmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,ESTATAL,315,2,
ec7f346604f518906d35ef0492709f78,FEDERATION,ASOCIACION RED DE ONGD DE MADRID,"CALLE EMBAJADORES, 26",40.4092202,-3.705752,LOCAL 4,28012,MADRID,CENTRO,EMBAJADORES,V81310278,2015-06-02T00:00:00Z,915288033,coordinacion@redongdmad.org,www.redongdmad.org,PARA LA COOPERACIÓN AL DESARROLLO,COMUNIDAD DE MADRID,785644,90,
e98741479a7b998f88b8f8c9f0b6b6f1,FEDERATION,FEDERACION DE ASOCIACIONES BOLIVIANAS Y LATINOAMERICANAS (FEDABOL),"CALLE FRANCISCO RUIZ, 9",40.3821502,-3.7034895,"BAJO, LOCAL 20 Y 36",28026,MADRID,USERA,ALMENDRALES,G85434173,2014-06-05T00:00:00Z,912227352,fedefedabol@yahoo.es,unknown,DE INMIGRANTES,COMUNIDAD DE MADRID,452,5,
