id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_madrid,belongs_to
ed3d2c21991e3bef5e069713af9fa6ca,ASSOCIATION,ASOCIACION LUCHA ANTIDROGA LATINA. ALAD-LATINA,"CALLE BLAS CABRERA, 125",40.3779324,-3.7681915,unknown,28044,MADRID,LATINA,LAS AGUILAS,G78781952,1988-04-18T00:00:00Z,917050388,aladlatina@hotmail.com,unknown,DE SALUD Y APOYO MUTUO,DISTRITO,295,,"[{""id"":""076a0c97d09cf1a0ec3e19c7f2529f2b"",""name"":""FERMAD - PLATAFORMA MADRILEÑA DE ENTIDADES PARA LA ASISTENCIA A LA PERSONA ADICTA Y SU FAMILIA""}]"
4311359ed4969e8401880e3c1836fbe1,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS ESCUELA INFANTIL LA JARA,"CALLE HIJAS DE JESUS, 30",40.3844756,-3.7015326,unknown,28026,MADRID,USERA,ALMENDRALES,G80307267,1994-03-29T00:00:00Z,914769480,ampa.lajara.usera@gmail.com,http://ampalajarausera.blogspot.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,90,,
ca75910166da03ff9d4655a0338e6b09,ASSOCIATION,ASOCIACION ALBAR 42,"CALLE MURO, 9",40.4702146,-3.5844871,BAJO B,28042,MADRID,BARAJAS,TIMON,G83988576,1994-04-21T00:00:00Z,629455581,asociacionalbar42@hotmail.com,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,44,,
6602294be910b1e3c4571bd98c4d5484,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS  DEL INSTITUTO DE EDUCACION SECUNDARIA SANTA EUGENIA,"CALLE CERRO ALMODOVAR, 5",40.3846004,-3.6034988,unknown,28031,MADRID,VILLA VALLECAS,SANTA EUGENIA,G80182819,1994-02-03T00:00:00Z,655691162,info@ampaiessantaeugenia.es,http://ampaiessantaeugenia.es,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,48,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
89fcd07f20b6785b92134bd6c1d0fa42,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO ROSA LUXEMBURGO,"CALLE BARDEGUERAL, 16",40.4501052,-3.7714614,18,28023,MADRID,MONCLOA-ARAVACA,ARAVACA,G79794244,1994-01-02T00:00:00Z,650021740,amparosaluxemburgo@gmail.com,http://aparosaluxemburgo.org,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,268,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
e2ef524fbf3d9fe611d5a8e90fefdc9c,ASSOCIATION,ASOCIACION DE VECINOS SANTA ANA DE FUENCARRAL,"CALLE HOSPITALET DE LLOBREGAT, 10",40.494884,-3.694293099999999,BAJO,28034,MADRID,FUENCARRAL-EL PARDO,VALVERDE,G78383205,1988-04-18T00:00:00Z,917343350,asociacion.santaana@hotmail.com,unknown,VECINALES,COMUNIDAD DE MADRID,110,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
8f468c873a32bb0619eaeb2050ba45d1,ASSOCIATION,"ASOCIACION DE MADRES Y PADRES DEL CONSERVATORIO PROFESIONAL DE MUSICA ""TERESA BERGANZA""","CALLE PALMIPEDO, 3",40.40346359999999,-3.744976899999999,unknown,28047,MADRID,LATINA,LUCERO,G80763659,1994-04-13T00:00:00Z,915265176,secretaria@conservatorioteresaberganza.com,http://www.conservatorioteresaberganza.com.es,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,36,,
4e0cb6fb5fb446d1c92ede2ed8780188,ASSOCIATION,CIRCULO CONVIVENCIAL LIMITE - CIRVITE,"CALLE ESPARTA, 19",40.4486896,-3.615963099999999,unknown,28022,MADRID,SAN BLAS-CANILLEJAS,CANILLEJAS,G28870558,1994-04-29T00:00:00Z,913249293,info@cirvite.org,http://www.cirvite.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,85,,"[{""id"":""92977ae4d2ba21425a59afb269c2a14e"",""name"":""PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID""}]"
5c936263f3428a40227908d5a3847c0b,ASSOCIATION,ASOCIACION CULTURAL Y DEPORTIVA ACUDE - SAN MIGUEL,"CALLE JACINTO VERDAGUER, 34",40.3954405,-3.7185528,unknown,28019,MADRID,CARABANCHEL,OPAÑEL,G80879901,1994-01-03T00:00:00Z,646583487,dalonsourbano@gmail.com,http://www.acudecarabanchel.com,DEPORTIVAS,BARRIO,41,,
d707329bece455a462b58ce00d1194c9,ASSOCIATION,ASOCIACION JAIRE,"PASAJE PRADILLO, 12",40.4413862,-3.6723659,unknown,28002,MADRID,CHAMARTIN,PROSPERIDAD,G80618036,1994-07-02T00:00:00Z,915191260,asocjaire@yahoo.es,http://www.jaire.es,JUVENILES,MUNICIPIO,82,,"[{""id"":""d961e9f236177d65d21100592edb0769"",""name"":""FEDERACION INJUCAM PARA LA PROMOCION DE LA INFANCIA Y LA JUVENTUD""}]"
0f840be9b8db4d3fbd5ba2ce59211f55,ASSOCIATION,ASOCIACION DE VECINOS HISPANOAMERICA,"CALLE POTOSI, 8",40.4568238,-3.678541,5º A,28016,MADRID,CHAMARTIN,HISPANOAMERICA,G80723323,1994-03-22T00:00:00Z,669299360,info@metodosysistemas.com,unknown,VECINALES,MUNICIPIO,95,,
2ba596643cbbbc20318224181fa46b28,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO SAGRADOS CORAZONES,"CALLE PAN Y TOROS, 45",40.3571601,-3.6940295,unknown,28041,MADRID,VILLAVERDE,LOS ANGELES,G80020407,1994-02-18T00:00:00Z,913172526,scorazonesmad@planalfa.es,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,96,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
ef4e3b775c934dada217712d76f3d51f,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS CULTURA Y DEMOCRACIA COLEGIO DE EDUCACION INFANTIL Y PRIMARIA JORGE GUILLEN,"AVENIDA EL FERROL, 47",40.47539949999999,-3.707864499999999,unknown,28029,MADRID,FUENCARRAL-EL PARDO,EL PILAR,G81146870,1994-02-21T00:00:00Z,696583895,ampajorgeguillen.2009@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,30,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
a3d68b461bd9d3533ee1dd3ce4628ed4,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO LA RIOJA,"CALLE LEON FELIPE, 3",40.3881311,-3.6369945,unknown,28038,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G79270948,1993-12-17T00:00:00Z,917773912,ampa.larioja@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,121,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
812b4ba287f5ee0bc9d43bbf5bbe87fb,ASSOCIATION,ASOCIACION DE VECINOS LA CORRALA  LATINA-RASTRO-LAVAPIES,"CALLE LAVAPIES, 38",40.4099114,-3.702702,unknown,28012,MADRID,CENTRO,EMBAJADORES,G78997780,1988-04-14T00:00:00Z,914670509,lacorrala@telefonica.net,unknown,VECINALES,BARRIO,510,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
3cef96dcc9b8035d23f69e30bb19218a,ASSOCIATION,ASOCIACION DE VECINOS DE LA COLONIA DIEGO VELAZQUEZ,"PLAZA LAS MENINAS, 2",40.3777652,-3.731243699999999,BAJO C,28025,MADRID,CARABANCHEL,ABRANTES,G28275758,1993-02-11T00:00:00Z,915609935,avdiegovelazquez@gmail.com,unknown,VECINALES,BARRIO,1200,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
c8c41c4a18675a74e01c8a20e8a0f662,ASSOCIATION,ASOCIACION DE LA JUVENTUD DE USERA,"AVENIDA RAFAELA YBARRA, 30",40.3811986,-3.7113676,BAJO,28026,MADRID,USERA,ZOFIO,G81447393,1994-11-01T00:00:00Z,914694771,unknown,unknown,JUVENILES,DISTRITO,180,,
b55ec28c52d5f6205684a473a2193564,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DEL COLEGIO NUESTRA SEÑORA DE LA PALOMA,"CALLE TABERNILLAS, 2",40.4111997,-3.711323,unknown,28005,MADRID,CENTRO,PALACIO,G80137250,1993-05-11T00:00:00Z,912219689,ampaloma@gmail.com,http://www.afalapaloma.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,244,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
8d6dc35e506fc23349dd10ee68dabb64,ASSOCIATION,ASOCIACION CULTURAL ZAZUAR,"CALLE CASTRILLO DE AZA, 13",40.384141,-3.6093149,ESC. CENTRO 4ºD,28031,MADRID,VILLA VALLECAS,SANTA EUGENIA,G80539026,1993-02-07T00:00:00Z,913312652,asoculzazu@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,85,,
3df1d4b96d8976ff5986393e8767f5b2,ASSOCIATION,ASOCIACION DE JUBILADOS Y PENSIONISTAS DEL MAR DE MADRID,"CALLE ZURBANO, 73",40.43776099999999,-3.693135,PLANTA BAJA,28010,MADRID,CHAMBERI,ALMAGRO,G78487303,1993-11-11T00:00:00Z,915223658,sociocultu@yahoo.es,unknown,DE PERSONAS MAYORES. JUBILADAS Y PENSIONISTAS,MUNICIPIO,71,,
b7892fb3c2f009c65f686f6355c895b5,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS NUESTRA SEÑORA DE LAS VICTORIAS - AFANIAS,"CALLE MULLER, 25",40.4641233,-3.699155,BJ-PTA.1,28039,MADRID,TETUAN,VALDEACEDERAS,G80144595,1993-10-25T00:00:00Z,670735217,ampansvictorias@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,31,,"[{""id"":""92977ae4d2ba21425a59afb269c2a14e"",""name"":""PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID""}]"
4daa3db355ef2b0e64b472968cb70f0d,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO LA PRESENTACION,"CALLE LARDERO,",40.4105972,-3.6114516,14,28032,MADRID,VICALVARO,AMBROZ,G80306376,1993-06-10T00:00:00Z,917764323,ampapresentacion@gmail.com,https://www.ampapresentacion.miampa.com,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,459,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
d2ed45a52bc0edfa11c2064e9edee8bf,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO HERNAN CORTES,"CALLE LOS YEBENES, 241",40.3908522,-3.7501118,unknown,28047,MADRID,LATINA,ALUCHE,G79620597,1993-10-15T00:00:00Z,627937353,hernancortes_ampa@hotmail.com,http://ceipbilinghernancortes.blogspot.com.es/,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,125,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
0d0871f0806eae32d30983b62252da50,ASSOCIATION,ASOCIACION DE AMAS DE CASA NUEVA ESPERANZA,"CALLE CALANDA, 17",40.4620567,-3.6442797,C/V C/ UTRILLAS. 14,28043,MADRID,HORTALEZA,CANILLAS,G79178281,1993-09-07T00:00:00Z,913000306,mamosa51@hotmail.com,unknown,DE MUJERES,BARRIO,333,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
d045c59a90d7587d8d671b5f5aec4e7c,ASSOCIATION,ASOCIACION DE AFECTADOS DE LA UNIDAD DE ACTUACION 18/18 MADRID,"CALLE BOIRO, 69",40.4668575,-3.5855781,unknown,28042,MADRID,BARAJAS,CORRALEJOS,unknown,1993-05-10T00:00:00Z,911398597,unknown,unknown,VECINALES,BARRIO,9,,
cbb6a3b884f4f88b3a8e3d44c636cbd8,ASSOCIATION,ASOCIACION NAZARET,"CALLE CUART DE POBLET, 11",40.3985222,-3.7452943,D,28047,MADRID,LATINA,LUCERO,G79476297,1993-08-09T00:00:00Z,699102994,anazaret@gmail.com,http://www.nazaretasociacion.org,OTRAS DE ACCIÓN SOCIAL,BARRIO,30,,
ccc0aa1b81bf81e16c676ddb977c5881,ASSOCIATION,ASOCIACION CULTURAL ABRANTES - ASCA,"AVENIDA ABRANTES, 111",40.378774,-3.7305414,unknown,28025,MADRID,CARABANCHEL,ABRANTES,G80525231,1993-07-16T00:00:00Z,913414265,terevegasanchez@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,70,,
430c3626b879b4005d41b8a46172e0c0,ASSOCIATION,ASOCIACION DE PERSONAS CON DISCAPACIDAD ALAMEDA (ADALA),"CALLE MEDINA DE POMAR, 25",40.4518658,-3.5845924,unknown,28042,MADRID,BARAJAS,ALAMEDA DE OSUNA,G80572308,1993-06-07T00:00:00Z,917476251,adala@asociacionadala.com,unknown,DE SALUD Y APOYO MUTUO,MUNICIPIO,68,,"[{""id"":""92977ae4d2ba21425a59afb269c2a14e"",""name"":""PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID""}]"
6d0f846348a856321729a2f36734d1a7,ASSOCIATION,CLUB DE CALVA CIUDAD LINEAL,"CALLE CARLOS HERNANDEZ, 33",40.4309843,-3.647144,1º B,28017,MADRID,CIUDAD LINEAL,VENTAS,G79847653,1993-06-24T00:00:00Z,914089573,miguel_molero@hotmail.com,unknown,DEPORTIVAS,MUNICIPIO,19,,
1e056d2b0ebd5c878c550da6ac5d3724,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA ISAAC PERAL,"GLORIETA RUFINO NOVALVOS, 5",40.3863029,-3.7308902,unknown,28025,MADRID,CARABANCHEL,PUERTA BONITA,G83374504,1993-12-07T00:00:00Z,666283586,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,100,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
da0d1111d2dc5d489242e60ebcbaf988,ASSOCIATION,ASOCIACION DE VECINOS COLONIA CAMINO ALTO SAN ISIDRO,"CAMINO ALTO DE SAN ISIDRO, 5",40.3961124,-3.7214217,LOCAL,28019,MADRID,CARABANCHEL,SAN ISIDRO,G80083108,1993-06-23T00:00:00Z,914717708,avaltosanisidro@gmail.com,http://www.avaltosanisidro.org,VECINALES,BARRIO,65,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
23ce1851341ec1fa9e0c259de10bf87c,ASSOCIATION,ASOCIACION FAMILIAR SAN VICENTE DE PAUL,"CALLE PORTALEGRE, 112",40.3846072,-3.723956,BAJO IZQ,28025,MADRID,CARABANCHEL,ABRANTES,G78542750,1993-06-18T00:00:00Z,666703786,asociacionsvpaul@live.com,unknown,OTRAS DE ACCIÓN SOCIAL,BARRIO,221,,
7634ea65a4e6d9041cfd3f7de18e334a,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO PARQUE ALUCHE,"CALLE QUERO, 47",40.3912327,-3.7609748,PORTAL A,28024,MADRID,SIN DETERMINAR,ALUCHE,G28800613,1993-09-06T00:00:00Z,658965071,ampa.parquealuche.madrid@gmail.com,http://ampaparquealuche.blogspot.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,22,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
e205ee2a5de471a70c1fd1b46033a75f,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO RAMON PEREZ DE AYALA,"CALLE MOTILLA DEL PALANCAR, 19",40.465929,-3.6330611,unknown,28043,MADRID,HORTALEZA,CANILLAS,G79462305,1993-05-31T00:00:00Z,913886392,amparpa@outlook.es,http://www.amparamonperezayala.org,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,172,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
621461af90cadfdaf0e8d4cc25129f91,ASSOCIATION,ASOCIACION CULTURAL ESCUELA DE ADULTOS ARGANZUELA,"CALLE EMBAJADORES, 168",40.39559149999999,-3.6959204,unknown,28045,MADRID,ARGANZUELA,CHOPERA,G80505399,1993-02-06T00:00:00Z,679850240,margaritaboschaznar@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,159,,
c8fbbc86abe8bd6a5eb6a3b4d0411301,ASSOCIATION,ACCION FAMILIAR MUNICIPIO DE MADRID,"CALLE PRINCIPE DE VERGARA, 128",40.4427388,-3.6781111,ESC.DCH. 1º LOCAL,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G28545820,1993-04-06T00:00:00Z,914461011,administracion@accionfamiliar.org,http://www.accionfamiliar.org,FAMILIAS,MUNICIPIO,193,,
f47d0ad31c4c49061b9e505593e3db98,ASSOCIATION,ASOCIACION DE VECINOS NUEVAS PALOMERAS,"AVENIDA PABLO NERUDA, 5",40.3926098,-3.6406692,POSTERIOR,28038,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G78887742,1993-05-18T00:00:00Z,910834467,nuevaspalomeras@hotmail.es,unknown,VECINALES,BARRIO,450,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
b6a1085a27ab7bff7550f8a3bd017df8,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO MONTPELLIER,"CALLE VIRGEN DEL VAL, 7",40.4380033,-3.6542838,unknown,28027,MADRID,CIUDAD LINEAL,SAN PASCUAL,G79340360,1993-02-03T00:00:00Z,638062670,apa-contabilidad@colegiomontpellier.es,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,1031,,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
acf4b89d3d503d8252c9c4ba75ddbf6d,ASSOCIATION,ASOCIACION DE VECINOS ZONA RESIDENCIAL EL BOSQUE,"CALLE AÑASTRO, 11",40.4680381,-3.6632352,BAJO,28033,MADRID,HORTALEZA,APOSTOL SANTIAGO,G80255979,1993-02-04T00:00:00Z,913833092,avvelbosque@hotmail.com,http://www.asociaciondevecinoselbosque.es,VECINALES,BARRIO,390,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
20aee3a5f4643755a79ee5f6a73050ac,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO AMADEO VIVES,"CALLE LOS YEBENES, 6",40.3971466,-3.7556386,Y 8,28047,MADRID,LATINA,ALUCHE,G28673861,1993-03-22T00:00:00Z,627824269,amadeovivesapa@gmail.com,http://amadeovivesapa.org,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,112,,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
4b0250793549726d5c1ea3906726ebfe,ASSOCIATION,ASOCIACION DE VECINOS DE PALOMERAS BAJAS,"TRAVESIA FELIPE DE DIEGO, 31",40.3786452,-3.6600286,POSTERIOR,28018,MADRID,PUENTE VALLECAS,PALOMERAS BAJAS,G79732095,1993-10-03T00:00:00Z,915071658,avpalomerasbajas@gmail.com,http://avpalomeras.web,VECINALES,BARRIO,423,,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
