id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to
c90e274d55309db944076afb3ff9c391,COLLECTIVE,COLEGIO OFICIAL DE AGENTES COMERCIALES DE LA COMUNIDAD DE MADRID,"CALLE LADERA DE LOS ALMENDROS,40",40.39712979999999,-3.6257361,,28032,MADRID,VICALVARO,VALDEBERNARDO,,2019-12-02T00:00:00Z,609282374,cjuntacolegial@coaccm.org,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,1016,,
55a0df4b5a1786cd13a7a8de759859d4,COLLECTIVE,"LA GARBANCITA ECOLOGICA, S. COOP. MAD. DE CONSUMO RESPONSABLE AUTOGESTIONADO","CALLE PUERTO DEL MILAGRO,8",40.3850158,-3.6575418,LOCAL,28018,MADRID,PUENTE DE VALLECAS,PALOMERAS BAJAS,,2019-05-04T00:00:00Z,618215863,lacestabasica@lagarbancitaecologica.org,unknown,MEDIOAMBIENTALES Y ECOLOGISTAS,MUNICIPIO,33,,
9e406957d45fcb6c6f38c2ada7bace91,COLLECTIVE,MADRID BORDE SUR,"CALLE ANTONIO DE LEYVA,41",40.3913134,-3.7153292,4º DCHA,28019,MADRID,CARABANCHEL,COMILLAS,,2019-08-23T00:00:00Z,638154659,a.lopezparejo@gmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,MUNICIPIO,4,,
83ddfbd1c4f871159c148d7a010e69be,COLLECTIVE,FAM Y LIAS. RECURSOS PARA LA DIVERSIDAD S. COOP. MAD.,"CALLE ESTEBAN CARROS,8",40.37357799999999,-3.658443,,28053,MADRID,PUENTE DE VALLECAS,ENTREVIAS,,2020-01-27T00:00:00Z,918320114,contacta@famylias.org,http://www.famylias.org,OTRAS DE ACCIÓN SOCIAL,MUNICIPIO,0,,
c24fe9f765a44048868b5a620f05678e,COLLECTIVE,ASOCIACION BAUTISTA REFORMADA DEL PACTO DE GRACIA,"CALLE FUENDETODOS,30",40.403529,-3.7306169,,28047,MADRID,LATINA,LOS CARMENES,,2020-08-25T00:00:00Z,671653536,info@ibrpg.org,http://www.ibrpg.org,OTRAS DE ACCIÓN SOCIAL,ESTATAL,84,,
243be2818a23c980ad664f30f48e5d19,COLLECTIVE,A3CALLES CUIDADOS EN TERRITORIO S COOP MAD,"AVENIDA DONOSTIARRA,13",40.4350146,-3.6575855,,28027,MADRID,CIUDAD LINEAL,CONCEPCION,,2020-08-27T00:00:00Z,617879565,a3callescuidados@gmail.com,unknown,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,,,
dfa037a53e121ecc9e0926800c3e814e,COLLECTIVE,AEROPUERTO PARTICIPA,"CALLE GARGANCHON,111",40.4509462,-3.584392,"PORTAL 1, 1ºB",28042,MADRID,BARAJAS,AEROPUERTO,,2020-10-09T00:00:00Z,644011435,info@aeropuertoparticipa.es,http://www.aeropuertoparticipa.es,VECINALES,COMUNIDAD DE MADRID,7,,
6236c78e73f52110ae39e588ba88de0b,COLLECTIVE,EL DESVAN SOCIAL S. COOP. MAD.,"PLAZA MEMORIA VINCULANTE,3",40.3704842,-3.7099886,BAJO A,28041,MADRID,USERA,ORCASITAS,,2020-09-15T00:00:00Z,658329085,alcira@eldesvansocialcoop.com,http://www.eldesvansocialcoop.com,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,2,,
d35b05a832e2bb91f110d54e34e2da79,COLLECTIVE,PLATAFORMA CIUDADANA DE BARES ESPECIALES MUSICALES (BEM),"CALLE CHURRUCA,3",40.4268521,-3.7007524,2º DCHA,28004,MADRID,CENTRO,JUSTICIA,,2021-01-25T00:00:00Z,676825180,plataformabem@gmail.com,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",MUNICIPIO,12,,
9854d7afce413aa13cd0a1d39d0bcec5,COLLECTIVE,ASOCIACION DE PROFESIONALES DE LA ILUSTRACION DE MADRID (APIM),"CALLE HORTALEZA,20",40.4211825,-3.700276,4º B,28004,MADRID,CENTRO,JUSTICIA,,2021-01-02T00:00:00Z,623193539,apim@apimadrid.net,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,220,,
ee188463935a061dee6df8bf449cb882,COLLECTIVE,COLECTIVO CIUDADANO ESCALADA CUÑA VERDE,"CALLE VICENTE CAMARON,41",40.4059878,-3.7406923,3º C,28011,MADRID,LATINA,PUERTA DEL ANGEL,,2021-11-02T00:00:00Z,630722053,enriquemf06@hotmail.com,unknown,DEPORTIVAS,BARRIO,28,,
4d95d05a4fc4eadbc3b9dde67afdca39,COLLECTIVE,EL HILO VERDE,"CALLE PUERTO DE MASPALOMAS,20",40.4791861,-3.7136347,,28029,MADRID,FUENCARRAL-EL PARDO,EL PILAR,,2021-04-23T00:00:00Z,666080506,pablolinaresgomezdelcastillo@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,3,,
d90e5b6628b4291225cba0bdc643c295,COLLECTIVE,ASOCIACION PROFESIONAL DE TINTORERIAS Y LAVANDERIAS DE LA COMUNIDAD DE MADRID,"CALLE ARLABAN,7",40.4172127,-3.6987975,6ª - 63,28014,MADRID,CENTRO,CORTES,,2021-04-28T00:00:00Z,915319340,astylcam@astylcam.com,http://www.astylcam.com,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,,,
70fc5f043205720a49d973d280eb83e7,COLLECTIVE,"PLATAFORMA DE AFECTADOS DE OCUPACION, LEYANTIOCUPAS","CALLE HACHERO,50",40.3908267,-3.6678613,2º D,28053,MADRID,PUENTE DE VALLECAS,SAN DIEGO,,2021-09-06T00:00:00Z,678981325,leyantiocupas@gmail.com,http://www.leyantiocupas.com,OTRAS DE ACCIÓN SOCIAL,ESTATAL,10,,
a58616464d14208b2677a084f5d7456f,COLLECTIVE,RITMONIA,"CALLE OMEGA,93",40.4019849,-3.5983348,4º D,28032,MADRID,VICALVARO,VALDERRIVAS,,2021-04-08T00:00:00Z,630729469,enrique.cano2@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,4,,
9425be43ba92c2b4454ca7bf602efad8,COLLECTIVE,AFECTADOS POR EL PLAN URBANISTICO COLONIA TERCIO TEROL,"CALLE GORRION,7",40.39597330000001,-3.7278097,,28019,MADRID,CARABANCHEL,SAN ISIDRO,,2021-04-08T00:00:00Z,666681468,coloniatercioterol@gmail.com,unknown,VECINALES,BARRIO,11,,
4f9c76cf97f84048c5990dd4ef842ea2,COLLECTIVE,RONDALLA Y CORO EL MADROÑO,"CALLE SAN EUDALDO,14",40.40560989999999,-3.601747599999999,2º E,28032,MADRID,VICALVARO,CASCO H.VICALVARO,,2021-09-15T00:00:00Z,917764109,felix.jimeno@yahoo.es,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,3,,
bbbe7ef28a0018c4484eaa8b2d0a0328,COLLECTIVE,GRUPO AIRES DE MADRID,"AVENIDA GUADALAJARA,111",40.4238362,-3.6105678,"PORTAL G, 5º A",28022,MADRID,SAN BLAS-CANILLEJAS,ROSAS,,2021-09-15T00:00:00Z,635021291,larellanol@hotmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,25,,
7612936dcc85282c6fa4dd9d4ffe57f1,COLLECTIVE,GRUPO VALDETEATRO,"CALLE MERCURIO,6",40.4052927,-3.6074742,BAJO,28032,MADRID,VICALVARO,CASCO H.VICALVARO,,2021-09-15T00:00:00Z,649214685,agsalas@pharmamar.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,4,,
1bd69c7df3112fb9a584fbd9edfc6c90,COLLECTIVE,CORAL POLIFONICA LOS MADROÑOS DE VICALVARO,"CALLE VILLARDONDIEGO,36",40.4052801,-3.6087214,CENTRO CULTURAL EL MADROÑO,28032,MADRID,VICALVARO,CASCO H.VICALVARO,,2021-09-27T00:00:00Z,unknown,anamariacoral88@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,3,,
f23b3df742bb9fbf6bbf30a05150ac19,COLLECTIVE,"PLATAFORMA POR LA DIGNIDAD, LA LIBERTAD Y LA VIDA","CALLE VIRTUDES,20",40.4376417,-3.6982624,BAJO 5,28010,MADRID,CHAMBERI,ALMAGRO,,2021-05-10T00:00:00Z,667330345,plataforma.cultural.n@gmail.com,unknown,DE PERSONAS CONSUMIDORAS Y USUARIAS,ESTATAL,30,,
671d8d05d795091118b1344f715307c4,COLLECTIVE,PLATAFORMA EL PUEBLO POR LA VERDAD,"CALLE VIRTUDES,20",40.4376417,-3.6982624,BAJO 6,28010,MADRID,CHAMBERI,ALMAGRO,,2021-05-10T00:00:00Z,667330345,africa.ruiz10@gmail.com,unknown,VECINALES,ESTATAL,70,,
084a8a9aa8cced9175bd07bc44998e75,COLLECTIVE,ENTRETEJIENDO,"CALLE LOS GALEOTE,1",40.4024066,-3.606280399999999,"ESC 1, 3º A",28032,MADRID,VICALVARO,CASCO H.VICALVARO,,2021-02-12T00:00:00Z,619837020,antoniadomingobermejo@gmail.com,unknown,DE MUJERES,BARRIO,3,,
3be0214185d6177a9aa6adea5a720b09,COLLECTIVE,GRUPO BRISA FLAMENCA,"CALLE PINILLAS,5",40.3994185,-3.6237784,4º B,28032,MADRID,VICALVARO,VALDEBERNARDO,,2021-02-12T00:00:00Z,686433907,brisaroci@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,DISTRITO,3,,
4f81b1d964419548f01ca35bbaeeda75,COLLECTIVE,PARROQUIA SANTA CECILIA,"CALLE MEDINA DE POMAR,11",40.4518881,-3.5847593,,28042,MADRID,BARAJAS,AEROPUERTO,,2021-12-14T00:00:00Z,628054417,macaes000@gmail.com,unknown,VECINALES,BARRIO,96,,
5b5e6cc50cefa5e9f1f5ca272b136475,COLLECTIVE,ASOCIACION DE EMPRESAS PRODUCTORAS DE ARTES ESCENICAS DE LA COMUNIDAD DE MADRID (ARTEMAD),"CALLE MAYOR,6",40.416509,-3.7057322,5- 5 BIS,28013,MADRID,CENTRO,SOL,,2021-12-14T00:00:00Z,915212164,secretaria@artemad.com,unknown,CULTURALES Y CASAS REGIONALES,BARRIO,38,,
1cd73be1e256a7405516501e94e892ac,COLLECTIVE,ORGANIZACION NACIONAL DE CIEGOS ESPAÑOLES,"CALLE JOSE ORTEGA Y GASSET,18",40.4301468,-3.6839949,,28006,MADRID,SALAMANCA,CASTELLANA,,2021-12-15T00:00:00Z,915329774,ctmadrid@once.es,http://www.once.es,DE PERSONAS CON DISCAPACIDAD,BARRIO,6051,,
ee0e95249268b86ff2053bef214bfeda,COLLECTIVE,ASOCIACION  ESPAÑOLA DE EMPRESAS DE MENSAJERIA,"AVENIDA GENERAL PERON,25",40.4532767,-3.6945641,8º E,28020,MADRID,TETUAN,CUATRO CAMINOS,,2022-01-25T00:00:00Z,915567685,aem@aem-aem.es,unknown,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",ESTATAL,69,,
354ac345fd8c6d7ef634d9a8e3d47b83,COLLECTIVE,ASOCIACION DE PRODUCTORES Y TEATROS DE MADRID -APTEM,"CALLE JUAN BRAVO,20",40.4325961,-3.6826111,1º IZQ,28006,MADRID,SALAMANCA,CASTELLANA,,2022-01-25T00:00:00Z,914352068,info@aptem.es,http://www.aptem.es,CULTURALES Y CASAS REGIONALES,unknown,28,,
5463b514e21fbd3fec3772fba142a46e,COLLECTIVE,UNION DE ACTORES Y ACTRICES,"CALLE GRAN VIA,62",40.4222347,-3.7083511,3º IZQ,28013,MADRID,CENTRO,UNIVERSIDAD,,2022-01-24T00:00:00Z,608451253,finanzas@uniondeactores.com,unknown,CULTURALES Y CASAS REGIONALES,ESTATAL,2510,,
fb4c48608ce8825b558ccf07169a3421,COLLECTIVE,PLATAFORMA CULTURAL-Ñ,"CALLE VIRTUDES,20",40.4376417,-3.6982624,BAJO 5,28010,MADRID,CHAMBERI,ALMAGRO,,2022-02-02T00:00:00Z,667330345,africa.ruiz10@gmail.com,unknown,VECINALES,BARRIO,7,,
fa8dbbcb682699544e4e8f2212115f73,COLLECTIVE,ASOCIACION DE EMPRESARIAS Y EMPRESARIOS DEL COMERCIO DEL LIBRO DE MADRID,"CALLE SANTIAGO RUSIÑOL,8",40.44696750000001,-3.7165295,,28040,MADRID,MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,2022-07-02T00:00:00Z,915338836,info@libreriasdemadrid.es,http://www.libreriasdemadrid.es,CULTURALES Y CASAS REGIONALES,unknown,134,,
3b9be7e15b46c42911f39a4a9e861022,COLLECTIVE,ORGANIZACION SINDICAL DE ACCION DIRECTA,"CALLE RAFAEL SALAZAR ALONSO,7",40.4159229,-3.668030599999999,LOCAL IZQ,28007,MADRID,RETIRO,ESTRELLA,,2022-02-18T00:00:00Z,722735984,organizacion@osad.es,http://www.osad.es,OTRAS DE ACCIÓN SOCIAL,ESTATAL,260,,
02bf86214e264535e3412283e817deaa,COLLECTIVE,REDES,"CALLE CARRERO JUAN RAMON,4",40.379227,-3.7284291,PLANTA BAJA,28025,MADRID,CARABANCHEL,ABRANTES,,2022-02-23T00:00:00Z,914624986,redes@redes.coop,unknown,FAMILIAS,DISTRITO,4,,
3983e1512aa570c564fab522bdb3efa5,COLLECTIVE,FEDERACION PROFESIONAL DEL TAXI DE MADRID,"CALLE PAYASO FOFO,24",40.3902521,-3.6605415,,28018,MADRID,PUENTE DE VALLECAS,PALOMERAS BAJAS,,2022-03-17T00:00:00Z,914777021,juliosanz@fptaximadrid.es,http://www.fptaximadrid.es,"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTÓNOMOS",COMUNIDAD DE MADRID,,,
eca89c0554ce99eaf250504971789ede,COLLECTIVE,PARROQUIA NUESTRA SEÑORA DE LORETO,"CALLE ALAS,21",40.4728241,-3.5835123,,28042,MADRID,BARAJAS,TIMON,,2022-03-17T00:00:00Z,618175840,antoniomotriloar@hotmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,BARRIO,4,,
9ca8c9b0996bbf05ae7753d34667a6fd,COLLECTIVE,AGRUPACION VECINAL OROTAVA CA,"CALLE MAZO,4",40.4306792,-3.6351989,3º DCHA,28017,MADRID,CIUDAD LINEAL,PUEBLO NUEVO,,2022-03-29T00:00:00Z,605948150,avorotava@gmail.com,https://sites.google.com/view/avorotava/inicio?authuser=1,VECINALES,BARRIO,4,,
5e02b868a91671f9140a41f3946f33cb,COLLECTIVE,PLATAFORMA CONTRA LA CORRUPCION EN ADULTOS TUTELADOS,"CALLE DOCTOR CASAL,21",40.4273003,-3.7341872,3º IZQ,28008,MADRID,MONCLOA-ARAVACA,CASA DE CAMPO,,2022-03-29T00:00:00Z,628439468,adultostutelados@gmail.com,unknown,FAMILIAS,unknown,4,,
4ee78d4122ef8503fe01cdad3e9ea4ee,COLLECTIVE,LLAVE 12,"CALLE BOTIJO,3",40.4493793,-3.7737338,,28023,MADRID,MONCLOA-ARAVACA,ARAVACA,,2022-04-21T00:00:00Z,609089235,frpcruz@telefonica.net,unknown,CULTURALES Y CASAS REGIONALES,unknown,10,,
1b69ebedb522700034547abc5652ffac,COLLECTIVE,ASOCIACION DE PROFESIONALES DE RADIO Y TELEVISION DE MADRID,"CALLE EVARISTO SAN MIGUEL,8",40.427138,-3.7153689,,28008,MADRID,MONCLOA-ARAVACA,ARGUELLES,,2022-10-05T00:00:00Z,689522586,prensa@federacionartv.com,unknown,DE COMUNICACIÓN,COMUNIDAD DE MADRID,320,,
a4d8e2a7e0d0c102339f97716d2fdfb6,COLLECTIVE,PLATAFORMA DE AYUDA A LOS NECESITADOS DE ARGANZUELA,"PASEO SANTA MARIA DE LA CABEZA,92",40.3976584,-3.7028605,1º G,28045,MADRID,ARGANZUELA,ACACIAS,,2022-06-13T00:00:00Z,622287078,luis.miguel.ibanez.bravo@hotmail.com,unknown,VECINALES,BARRIO,4,,
f816dc0acface7498e10496222e9db10,COLLECTIVE,QUEDAMOS A TOCAR,"CALLE SAN JUAN DE ORTEGA,10",40.5024978,-3.6712353,PORTAL C,28050,MADRID,FUENCARRAL-EL PARDO,VALVERDE,,2022-07-21T00:00:00Z,607963471,qatquedamosatocar@gmail.com,unknown,OTRAS DE ACCIÓN SOCIAL,BARRIO,4,,
