id,type,name,address,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,internet,category,geographical_scope,asoc_totales,asoc_madrid,socios_madrid,num_affiliates,belongs_to
a3d68b461bd9d3533ee1dd3ce4628ed4,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO LA RIOJA,"CALLE LEON FELIPE, 3",unknown,28038,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G79270948,1993-12-17T00:00:00Z,917773912,ampa.larioja@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,121,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
812b4ba287f5ee0bc9d43bbf5bbe87fb,ASSOCIATION,ASOCIACION DE VECINOS LA CORRALA  LATINA-RASTRO-LAVAPIES,"CALLE LAVAPIES, 38",unknown,28012,MADRID,CENTRO,EMBAJADORES,G78997780,1988-04-14T00:00:00Z,914670509,lacorrala@telefonica.net,unknown,VECINALES,BARRIO,,,,510,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
3cef96dcc9b8035d23f69e30bb19218a,ASSOCIATION,ASOCIACION DE VECINOS DE LA COLONIA DIEGO VELAZQUEZ,"PLAZA LAS MENINAS, 2",BAJO C,28025,MADRID,CARABANCHEL,ABRANTES,G28275758,1993-02-11T00:00:00Z,915609935,avdiegovelazquez@gmail.com,unknown,VECINALES,BARRIO,,,,1200,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
c8c41c4a18675a74e01c8a20e8a0f662,ASSOCIATION,ASOCIACION DE LA JUVENTUD DE USERA,"AVENIDA RAFAELA YBARRA, 30",BAJO,28026,MADRID,USERA,ZOFIO,G81447393,1994-11-01T00:00:00Z,914694771,unknown,unknown,JUVENILES,DISTRITO,,,,180,
b55ec28c52d5f6205684a473a2193564,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DEL COLEGIO NUESTRA SEÑORA DE LA PALOMA,"CALLE TABERNILLAS, 2",unknown,28005,MADRID,CENTRO,PALACIO,G80137250,1993-05-11T00:00:00Z,912219689,ampaloma@gmail.com,http://www.afalapaloma.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,244,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
8d6dc35e506fc23349dd10ee68dabb64,ASSOCIATION,ASOCIACION CULTURAL ZAZUAR,"CALLE CASTRILLO DE AZA, 13",ESC. CENTRO 4ºD,28031,MADRID,VILLA VALLECAS,SANTA EUGENIA,G80539026,1993-02-07T00:00:00Z,913312652,asoculzazu@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,,,,85,
3df1d4b96d8976ff5986393e8767f5b2,ASSOCIATION,ASOCIACION DE JUBILADOS Y PENSIONISTAS DEL MAR DE MADRID,"CALLE ZURBANO, 73",PLANTA BAJA,28010,MADRID,CHAMBERI,ALMAGRO,G78487303,1993-11-11T00:00:00Z,915223658,sociocultu@yahoo.es,unknown,DE PERSONAS MAYORES. JUBILADAS Y PENSIONISTAS,MUNICIPIO,,,,71,
b7892fb3c2f009c65f686f6355c895b5,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS NUESTRA SEÑORA DE LAS VICTORIAS - AFANIAS,"CALLE MULLER, 25",BJ-PTA.1,28039,MADRID,TETUAN,VALDEACEDERAS,G80144595,1993-10-25T00:00:00Z,670735217,ampansvictorias@gmail.com,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,31,"[{""id"":""92977ae4d2ba21425a59afb269c2a14e"",""name"":""PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID""}]"
4daa3db355ef2b0e64b472968cb70f0d,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO LA PRESENTACION,"CALLE LARDERO, 14",unknown,28032,MADRID,VICALVARO,AMBROZ,G80306376,1993-06-10T00:00:00Z,917764323,ampapresentacion@gmail.com,https://www.ampapresentacion.miampa.com,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,459,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
d2ed45a52bc0edfa11c2064e9edee8bf,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO HERNAN CORTES,"CALLE LOS YEBENES, 241",unknown,28047,MADRID,LATINA,ALUCHE,G79620597,1993-10-15T00:00:00Z,627937353, hernancortes_ampa@hotmail.com,http://ceipbilinghernancortes.blogspot.com.es/,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,125,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
0d0871f0806eae32d30983b62252da50,ASSOCIATION,ASOCIACION DE AMAS DE CASA NUEVA ESPERANZA,"CALLE CALANDA, 17",C/V C/ UTRILLAS. 14,28043,MADRID,HORTALEZA,CANILLAS,G79178281,1993-09-07T00:00:00Z,913000306,mamosa51@hotmail.com,unknown,DE MUJERES,BARRIO,,,,333,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
d045c59a90d7587d8d671b5f5aec4e7c,ASSOCIATION,ASOCIACION DE AFECTADOS DE LA UNIDAD DE ACTUACION 18/18 MADRID,"CALLE BOIRO, 69",unknown,28042,MADRID,BARAJAS,CORRALEJOS,,1993-05-10T00:00:00Z,911398597,unknown,unknown,VECINALES,BARRIO,,,,9,
cbb6a3b884f4f88b3a8e3d44c636cbd8,ASSOCIATION,ASOCIACION NAZARET,"CALLE CUART DE POBLET, 11",D,28047,MADRID,LATINA,LUCERO,G79476297,1993-08-09T00:00:00Z,699102994,anazaret@gmail.com,http://www.nazaretasociacion.org,OTRAS DE ACCIÓN SOCIAL,BARRIO,,,,30,
ccc0aa1b81bf81e16c676ddb977c5881,ASSOCIATION,ASOCIACION CULTURAL ABRANTES - ASCA,"AVENIDA ABRANTES, 111",unknown,28025,MADRID,CARABANCHEL,ABRANTES,G80525231,1993-07-16T00:00:00Z,913414265,terevegasanchez@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,,,,70,
430c3626b879b4005d41b8a46172e0c0,ASSOCIATION, ASOCIACION DE PERSONAS CON DISCAPACIDAD ALAMEDA (ADALA),"CALLE MEDINA DE POMAR, 25",unknown,28042,MADRID,BARAJAS,ALAMEDA DE OSUNA,G80572308,1993-06-07T00:00:00Z,917476251,adala@asociacionadala.com,unknown,DE SALUD Y APOYO MUTUO,MUNICIPIO,,,,68,"[{""id"":""92977ae4d2ba21425a59afb269c2a14e"",""name"":""PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID""}]"
6d0f846348a856321729a2f36734d1a7,ASSOCIATION,CLUB DE CALVA CIUDAD LINEAL,"CALLE CARLOS HERNANDEZ, 33",1º B,28017,MADRID,CIUDAD LINEAL,VENTAS,G79847653,1993-06-24T00:00:00Z,914089573,miguel_molero@hotmail.com,unknown,DEPORTIVAS,MUNICIPIO,,,,19,
1e056d2b0ebd5c878c550da6ac5d3724,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA ISAAC PERAL,"GLORIETA RUFINO NOVALVOS, 5",unknown,28025,MADRID,CARABANCHEL,PUERTA BONITA,G83374504,1993-12-07T00:00:00Z,666283586,unknown,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,100,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
da0d1111d2dc5d489242e60ebcbaf988,ASSOCIATION,ASOCIACION DE VECINOS COLONIA CAMINO ALTO SAN ISIDRO,"CAMINO ALTO DE SAN ISIDRO, 5",LOCAL,28019,MADRID,CARABANCHEL,SAN ISIDRO,G80083108,1993-06-23T00:00:00Z,914717708,avaltosanisidro@gmail.com,http://www.avaltosanisidro.org,VECINALES,BARRIO,,,,65,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
23ce1851341ec1fa9e0c259de10bf87c,ASSOCIATION,ASOCIACION FAMILIAR SAN VICENTE DE PAUL,"CALLE PORTALEGRE, 112",BAJO IZQ,28025,MADRID,CARABANCHEL,ABRANTES,G78542750,1993-06-18T00:00:00Z,666703786,asociacionsvpaul@live.com,unknown,OTRAS DE ACCIÓN SOCIAL,BARRIO,,,,221,
7634ea65a4e6d9041cfd3f7de18e334a,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO PARQUE ALUCHE,"CALLE QUERO, 47",PORTAL A,28024,MADRID,LATINA,ALUCHE,G28800613,1993-09-06T00:00:00Z,658965071,ampa.parquealuche.madrid@gmail.com,http://ampaparquealuche.blogspot.com,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,22,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
e205ee2a5de471a70c1fd1b46033a75f,ASSOCIATION,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO RAMON PEREZ DE AYALA,"CALLE MOTILLA DEL PALANCAR, 19",unknown,28043,MADRID,HORTALEZA,CANILLAS,G79462305,1993-05-31T00:00:00Z,913886392,amparpa@outlook.es,http://www.amparamonperezayala.org,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,172,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
621461af90cadfdaf0e8d4cc25129f91,ASSOCIATION,ASOCIACION CULTURAL ESCUELA DE ADULTOS ARGANZUELA,"CALLE EMBAJADORES, 168",unknown,28045,MADRID,ARGANZUELA,CHOPERA,G80505399,1993-02-06T00:00:00Z,679850240,margaritaboschaznar@gmail.com,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,,,,159,
c8fbbc86abe8bd6a5eb6a3b4d0411301,ASSOCIATION,ACCION FAMILIAR MUNICIPIO DE MADRID,"CALLE PRINCIPE DE VERGARA, 128",ESC.DCH. 1º LOCAL,28002,MADRID,CHAMARTIN,CIUDAD JARDIN,G28545820,1993-04-06T00:00:00Z,914461011,administracion@accionfamiliar.org,http://www.accionfamiliar.org	,FAMILIAS,MUNICIPIO,,,,193,
f47d0ad31c4c49061b9e505593e3db98,ASSOCIATION,ASOCIACION DE VECINOS NUEVAS PALOMERAS,"AVENIDA PABLO NERUDA, 5",POSTERIOR,28038,MADRID,PUENTE VALLECAS,PALOMERAS SURESTE,G78887742,1993-05-18T00:00:00Z,910834467,nuevaspalomeras@hotmail.es,unknown,VECINALES,BARRIO,,,,450,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
b6a1085a27ab7bff7550f8a3bd017df8,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO MONTPELLIER,"CALLE VIRGEN DEL VAL, 7",unknown,28027,MADRID,CIUDAD LINEAL,SAN PASCUAL,G79340360,1993-02-03T00:00:00Z,638062670,apa-contabilidad@colegiomontpellier.es,unknown,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,1031,"[{""id"":""c0f168ce8900fa56e57789e2a2f2c9d0"",""name"":""FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA""}]"
acf4b89d3d503d8252c9c4ba75ddbf6d,ASSOCIATION,ASOCIACION DE VECINOS ZONA RESIDENCIAL EL BOSQUE,"CALLE AÑASTRO, 11",BAJO,28033,MADRID,HORTALEZA,APOSTOL SANTIAGO,G80255979,1993-02-04T00:00:00Z,913833092,avvelbosque@hotmail.com,http://www.asociaciondevecinoselbosque.es,VECINALES,BARRIO,,,,390,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
20aee3a5f4643755a79ee5f6a73050ac,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS COLEGIO PUBLICO AMADEO VIVES,"CALLE LOS YEBENES, 6",Y 8,28047,MADRID,LATINA,ALUCHE,G28673861,1993-03-22T00:00:00Z,627824269,AMADEOVIVESAPA@GMAIL.COM,http://amadeovivesapa.org	,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,,,,112,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
4b0250793549726d5c1ea3906726ebfe,ASSOCIATION,ASOCIACION DE VECINOS DE PALOMERAS BAJAS,"TRAVESIA FELIPE DE DIEGO, 31",POSTERIOR,28018,MADRID,PUENTE VALLECAS,PALOMERAS BAJAS,G79732095,1993-10-03T00:00:00Z,915071658,avpalomerasbajas@gmail.com,http://avpalomeras.web,VECINALES,BARRIO,,,,423,"[{""id"":""735b90b4568125ed6c3f678819b6e058"",""name"":""FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM""}]"
c2aee86157b4a40b78132f1e71a9e6f1,ASSOCIATION,ASOCIACION CULTURAL PUNTOS SUSPENSIVOS,"CALLE JOSE DE CADALSO, 54",ESC. 1. 3º A,28044,MADRID,LATINA,LAS AGUILAS,G80489347,1993-01-03T00:00:00Z,917060934,elcielotieneplayas@yahoo.es,unknown,CULTURALES Y CASAS REGIONALES,MUNICIPIO,,,,18,
024d7f84fff11dd7e8d9c510137a2381,ASSOCIATION,ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA ISABEL LA CATOLICA,"CALLE ALFONSO XII, 3",Y 5,28014,MADRID,RETIRO,LOS JERONIMOS,G28894665,1993-03-02T00:00:00Z,915277875,ampa.isabella@gmail.com,http://www.ampaiesisabellacatolica.blogspot.com.es,DE MADRES Y PADRES DEL ALUMNADO,BARRIO,,,,280,"[{""id"":""f4f6dce2f3a0f9dada0c2b5b66452017"",""name"":""FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS""""}]"
