id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
fd5ac6ce504b74460b93610f39e481f7,Foundation,Fundacion Luz Casanova,"Calle Santa Engracia,11",40.429502,-3.6967564,,28010,Madrid,Chamberi,Trafalgar,G85130771,2021-11-02T00:00:00Z,914454169,proyectos@proyectosluzcasanova.org,http://www.proyectosluzcasanova.org,Otras De Acción Social,Estatal,7,, ,,,
3341f6f048384ec73a7ba2e77d2db48b,Foundation,Fundacion Deportiva Y Cultural Marathon,"Calle Fuencarral,139",40.4322079,-3.7041291,3º D,28010,Madrid,Chamberi,Trafalgar,G83926410,2021-02-18T00:00:00Z,696126313,info@fundacionmarathon.org,http://www.fundacionmarathon.org,Deportivas,Estatal,7,, ,,,
1597d21403f63da1bb0539592597a525,Foundation,Fundacion Odontologia Solidaria,"Calle Maria Teresa Leon,11",40.3632981,-3.5955171,,28051,Madrid,Villa Vallecas,Ensanche De Vallecas,G81833667,2021-05-27T00:00:00Z,938792479,odadmin@odsolidaria.org,http://www.odsolidaria.org,De Salud Y Apoyo Mutuo,Estatal,9,, ,,,
acff1af62d0f91f4be73f4857552d70c,Foundation,Fundacion Inclusive,"Calle Edgar Neville,28",40.4514414,-3.6964806,Bajo 3,28020,Madrid,Tetuan,Cuatro Caminos,G86627015,2021-05-28T00:00:00Z,917708090,inclusive@fundacioninclusive.org,http://www.fundacioninclusive.org,De Personas Con Discapacidad,Comunidad De Madrid,7,, ,,,
da21bae82c02d1e2b8168d57cd3fbab7,Foundation,Fundacion Talita Fundacion Privada Madrid,"Calle Emiliano Barral,7",40.4490822,-3.6608584,Local 6,28043,Madrid,Ciudad Lineal,San Juan Bautista,G85941359,2021-06-28T00:00:00Z,915630713,info@fundaciontalitamadrid.es,http://www.fundaciontalitamadrid.es,De Personas Con Discapacidad,Comunidad De Madrid,6,, ,,,
f51238cd02c93b89d8fbee5667d077fc,Foundation,Fundacion Pedro Zerolo,"Paseo Pintor Rosales,56",40.4298232,-3.722109999999999,2º Dcha,28008,Madrid,Moncloa-Aravaca,Arguelles,G88193206,2021-07-07T00:00:00Z,915498678,info@fundacionpedrozerolo.es,http://www.fundacionpedrozerolo.es,De Personas Lgtbi,Estatal,19,, ,,,
adf8d7f8c53c8688e63a02bfb3055497,Foundation,Fundacion Jose Maria De Llanos,"Calle Los Barros,11",40.3767149,-3.6679756,,28053,Madrid,Puente De Vallecas,Entrevias,G78511292,2021-09-15T00:00:00Z,917858955,fundacion@fundacionjosemariadellanos.es,http://www.fundacionjosemariadellanos.es,De Mujeres,Comunidad De Madrid,9,, ,,,
6693a7aacb8a2e74c6f5fe91bc39864b,Foundation,Fundacion Asam Familia - Salud Y Ayuda Mutua,"Calle Los Yebenes,241",40.3908522,-3.7501118,Planta Baja,28047,Madrid,Latina,Aluche,G86258399,2021-04-11T00:00:00Z,639881345,fundacionasam@fundacionasamfamilia.org,http://www.fundacionasamfamilia.org,De Salud Y Apoyo Mutuo,Comunidad De Madrid,6,, ,,,
bd3ef5c19067fe179f71c8b86ea4b39b,Foundation,Fundacion Plaza De Los Oficios,"Avenida Guadalajara,28",40.42118790000001,-3.6150129,,28032,Madrid,San Blas-Canillejas,Arcos,G87403150,2021-04-11T00:00:00Z,661469723,rvaliente@colegionicoli.org,https://www.plazadelosoficios.org,Juveniles,Comunidad De Madrid,6,, ,,,
fbfe5ba2ce3309f522c335e949435612,Foundation,Fundacion Investigacion En Epilepsias Geneticas,"Calle Toledo,46",40.4124249,-3.708034,Planta 1ª,28005,Madrid,Centro,Palacio,G87042701,2021-04-11T00:00:00Z,660426603,abmmontesinos@gmail.com,,De Personas Con Discapacidad,Estatal,5,, ,,,
587524833eaf98eb779a387e33768c6a,Foundation,Fundacion Dalma,"Calle Claudio Coello,91",40.4307039,-3.6858888,Bajo,28006,Madrid,Salamanca,Castellana,G85352938,2021-10-11T00:00:00Z,917814540,belen.ibanez@fundaciondalma.org,http://www.fundaciondalma.org,De Personas Con Discapacidad,Estatal,8,, ,,,
455cb2657aaa59e32fad80cb0b65b9dc,Foundation,Fundacion Alamedillas,"Avenida Abrantes,45",40.381211,-3.7272219,,28025,Madrid,Carabanchel,Abrantes,G86465580,2021-10-11T00:00:00Z,915651468,administracion@alamedillas.org,,Infantiles,Estatal,9,, ,,,
