id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,assoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
243be2818a23c980ad664f30f48e5d19,Collective,A3calles Cuidados En Territorio S Coop Mad,"Avenida Donostiarra,13",40.4350146,-3.6575855,,28027,Madrid,Ciudad Lineal,Concepcion,,2020-08-27T00:00:00Z,617879565,a3callescuidados@gmail.com,,De Personas Consumidoras Y Usuarias,Comunidad De Madrid,,,,,,
dfa037a53e121ecc9e0926800c3e814e,Collective,Aeropuerto Participa,"Calle Garganchon,111",40.4509462,-3.584392,"Portal 1, 1ºb",28042,Madrid,Barajas,Aeropuerto,,2020-10-09T00:00:00Z,644011435,info@aeropuertoparticipa.es,http://www.aeropuertoparticipa.es,Vecinales,Comunidad De Madrid,7,,,,,
6236c78e73f52110ae39e588ba88de0b,Collective,El Desvan Social S. Coop. Mad.,"Plaza Memoria Vinculante,3",40.3704842,-3.7099886,Bajo A,28041,Madrid,Usera,Orcasitas,,2020-09-15T00:00:00Z,658329085,alcira@eldesvansocialcoop.com,http://www.eldesvansocialcoop.com,Otras De Acción Social,Comunidad De Madrid,2,,,,,
d35b05a832e2bb91f110d54e34e2da79,Collective,Plataforma Ciudadana De Bares Especiales Musicales (bem),"Calle Churruca,3",40.4268521,-3.7007524,2º Dcha,28004,Madrid,Centro,Justicia,,2021-01-25T00:00:00Z,676825180,plataformabem@gmail.com,,"Comerciantes,empresarios,profesionales Y Autónomos",Municipio,12,,,,,
9854d7afce413aa13cd0a1d39d0bcec5,Collective,Asociacion De Profesionales De La Ilustracion De Madrid (apim),"Calle Hortaleza,20",40.4211825,-3.700276,4º B,28004,Madrid,Centro,Justicia,,2021-01-02T00:00:00Z,623193539,apim@apimadrid.net,,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,220,,,,,
ee188463935a061dee6df8bf449cb882,Collective,Colectivo Ciudadano Escalada Cuña Verde,"Calle Vicente Camaron,41",40.4059878,-3.7406923,3º C,28011,Madrid,Latina,Puerta Del Angel,,2021-11-02T00:00:00Z,630722053,enriquemf06@hotmail.com,,Deportivas,Barrio,28,,,,,
4d95d05a4fc4eadbc3b9dde67afdca39,Collective,El Hilo Verde,"Calle Puerto De Maspalomas,20",40.4791861,-3.7136347,,28029,Madrid,Fuencarral-El Pardo,El Pilar,,2021-04-23T00:00:00Z,666080506,pablolinaresgomezdelcastillo@gmail.com,,Culturales Y Casas Regionales,Barrio,3,,,,,
d90e5b6628b4291225cba0bdc643c295,Collective,Asociacion Profesional De Tintorerias Y Lavanderias De La Comunidad De Madrid,"Calle Arlaban,7",40.4172127,-3.6987975,6ª - 63,28014,Madrid,Centro,Cortes,,2021-04-28T00:00:00Z,915319340,astylcam@astylcam.com,http://www.astylcam.com,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,,,,,,
70fc5f043205720a49d973d280eb83e7,Collective,"Plataforma De Afectados De Ocupacion, Leyantiocupas","Calle Hachero,50",40.3908267,-3.6678613,2º D,28053,Madrid,Puente De Vallecas,San Diego,,2021-09-06T00:00:00Z,678981325,leyantiocupas@gmail.com,http://www.leyantiocupas.com,Otras De Acción Social,Estatal,10,,,,,
a58616464d14208b2677a084f5d7456f,Collective,Ritmonia,"Calle Omega,93",40.4019849,-3.5983348,4º D,28032,Madrid,Vicalvaro,Valderrivas,,2021-04-08T00:00:00Z,630729469,enrique.cano2@gmail.com,,Culturales Y Casas Regionales,Barrio,4,,,,,
9425be43ba92c2b4454ca7bf602efad8,Collective,Afectados Por El Plan Urbanistico Colonia Tercio Terol,"Calle Gorrion,7",40.39597330000001,-3.7278097,,28019,Madrid,Carabanchel,San Isidro,,2021-04-08T00:00:00Z,666681468,coloniatercioterol@gmail.com,,Vecinales,Barrio,11,,,,,
4f9c76cf97f84048c5990dd4ef842ea2,Collective,Rondalla Y Coro El Madroño,"Calle San Eudaldo,14",40.40560989999999,-3.601747599999999,2º E,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-15T00:00:00Z,917764109,felix.jimeno@yahoo.es,,Culturales Y Casas Regionales,Barrio,3,,,,,
bbbe7ef28a0018c4484eaa8b2d0a0328,Collective,Grupo Aires De Madrid,"Avenida Guadalajara,111",40.4238362,-3.6105678,"Portal G, 5º A",28022,Madrid,San Blas-Canillejas,Rosas,,2021-09-15T00:00:00Z,635021291,larellanol@hotmail.com,,Culturales Y Casas Regionales,Barrio,25,,,,,
7612936dcc85282c6fa4dd9d4ffe57f1,Collective,Grupo Valdeteatro,"Calle Mercurio,6",40.4052927,-3.6074742,Bajo,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-15T00:00:00Z,649214685,agsalas@pharmamar.com,,Culturales Y Casas Regionales,Barrio,4,,,,,
1bd69c7df3112fb9a584fbd9edfc6c90,Collective,Coral Polifonica Los Madroños De Vicalvaro,"Calle Villardondiego,36",40.4052801,-3.6087214,Centro Cultural El Madroño,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-27T00:00:00Z,,anamariacoral88@gmail.com,,Culturales Y Casas Regionales,Barrio,3,,,,,
f23b3df742bb9fbf6bbf30a05150ac19,Collective,"Plataforma Por La Dignidad, La Libertad Y La Vida","Calle Virtudes,20",40.4376417,-3.6982624,Bajo 5,28010,Madrid,Chamberi,Almagro,,2021-05-10T00:00:00Z,667330345,plataforma.cultural.n@gmail.com,,De Personas Consumidoras Y Usuarias,Estatal,30,,,,,
671d8d05d795091118b1344f715307c4,Collective,Plataforma El Pueblo Por La Verdad,"Calle Virtudes,20",40.4376417,-3.6982624,Bajo 6,28010,Madrid,Chamberi,Almagro,,2021-05-10T00:00:00Z,667330345,africa.ruiz10@gmail.com,,Vecinales,Estatal,70,,,,,
084a8a9aa8cced9175bd07bc44998e75,Collective,Entretejiendo,"Calle Los Galeote,1",40.4024066,-3.606280399999999,"Esc 1, 3º A",28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-02-12T00:00:00Z,619837020,antoniadomingobermejo@gmail.com,,De Mujeres,Barrio,3,,,,,
3be0214185d6177a9aa6adea5a720b09,Collective,Grupo Brisa Flamenca,"Calle Pinillas,5",40.3994185,-3.6237784,4º B,28032,Madrid,Vicalvaro,Valdebernardo,,2021-02-12T00:00:00Z,686433907,brisaroci@gmail.com,,Culturales Y Casas Regionales,Distrito,3,,,,,
4f81b1d964419548f01ca35bbaeeda75,Collective,Parroquia Santa Cecilia,"Calle Medina De Pomar,11",40.4518881,-3.5847593,,28042,Madrid,Barajas,Aeropuerto,,2021-12-14T00:00:00Z,628054417,macaes000@gmail.com,,Vecinales,Barrio,96,,,,,
5b5e6cc50cefa5e9f1f5ca272b136475,Collective,Asociacion De Empresas Productoras De Artes Escenicas De La Comunidad De Madrid (artemad),"Calle Mayor,6",40.416509,-3.7057322,5- 5 Bis,28013,Madrid,Centro,Sol,,2021-12-14T00:00:00Z,915212164,secretaria@artemad.com,,Culturales Y Casas Regionales,Barrio,38,,,,,
1cd73be1e256a7405516501e94e892ac,Collective,Organizacion Nacional De Ciegos Españoles,"Calle Jose Ortega Y Gasset,18",40.4301468,-3.6839949,,28006,Madrid,Salamanca,Castellana,,2021-12-15T00:00:00Z,915329774,ctmadrid@once.es,http://www.once.es,De Personas Con Discapacidad,Barrio,6051,,,,,
ee0e95249268b86ff2053bef214bfeda,Collective,Asociacion  Española De Empresas De Mensajeria,"Avenida General Peron,25",40.4532767,-3.6945641,8º E,28020,Madrid,Tetuan,Cuatro Caminos,,2022-01-25T00:00:00Z,915567685,aem@aem-aem.es,,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,69,,,,,
354ac345fd8c6d7ef634d9a8e3d47b83,Collective,Asociacion De Productores Y Teatros De Madrid -aptem,"Calle Juan Bravo,20",40.4325961,-3.6826111,1º Izq,28006,Madrid,Salamanca,Castellana,,2022-01-25T00:00:00Z,914352068,info@aptem.es,http://www.aptem.es,Culturales Y Casas Regionales,,28,,,,,
5463b514e21fbd3fec3772fba142a46e,Collective,Union De Actores Y Actrices,"Calle Gran Via,62",40.4222347,-3.7083511,3º Izq,28013,Madrid,Centro,Universidad,,2022-01-24T00:00:00Z,608451253,finanzas@uniondeactores.com,,Culturales Y Casas Regionales,Estatal,2510,,,,,
fb4c48608ce8825b558ccf07169a3421,Collective,Plataforma Cultural-ñ,"Calle Virtudes,20",40.4376417,-3.6982624,Bajo 5,28010,Madrid,Chamberi,Almagro,,2022-02-02T00:00:00Z,667330345,africa.ruiz10@gmail.com,,Vecinales,Barrio,7,,,,,
fa8dbbcb682699544e4e8f2212115f73,Collective,Asociacion De Empresarias Y Empresarios Del Comercio Del Libro De Madrid,"Calle Santiago Rusiñol,8",40.44696750000001,-3.7165295,,28040,Madrid,Moncloa-Aravaca,Ciudad Universitaria,,2022-07-02T00:00:00Z,915338836,info@libreriasdemadrid.es,http://www.libreriasdemadrid.es,Culturales Y Casas Regionales,,134,,,,,
3b9be7e15b46c42911f39a4a9e861022,Collective,Organizacion Sindical De Accion Directa,"Calle Rafael Salazar Alonso,7",40.4159229,-3.668030599999999,Local Izq,28007,Madrid,Retiro,Estrella,,2022-02-18T00:00:00Z,722735984,organizacion@osad.es,http://www.osad.es,Otras De Acción Social,Estatal,260,,,,,
02bf86214e264535e3412283e817deaa,Collective,Redes,"Calle Carrero Juan Ramon,4",40.379227,-3.7284291,Planta Baja,28025,Madrid,Carabanchel,Abrantes,,2022-02-23T00:00:00Z,914624986,redes@redes.coop,,Familias,Distrito,4,,,,,
3983e1512aa570c564fab522bdb3efa5,Collective,Federacion Profesional Del Taxi De Madrid,"Calle Payaso Fofo,24",40.3902521,-3.6605415,,28018,Madrid,Puente De Vallecas,Palomeras Bajas,,2022-03-17T00:00:00Z,914777021,juliosanz@fptaximadrid.es,http://www.fptaximadrid.es,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,,,,,,
eca89c0554ce99eaf250504971789ede,Collective,Parroquia Nuestra Señora De Loreto,"Calle Alas,21",40.4728241,-3.5835123,,28042,Madrid,Barajas,Timon,,2022-03-17T00:00:00Z,618175840,antoniomotriloar@hotmail.com,,Otras De Acción Social,Barrio,4,,,,,
9ca8c9b0996bbf05ae7753d34667a6fd,Collective,Agrupacion Vecinal Orotava Ca,"Calle Mazo,4",40.4306792,-3.6351989,3º Dcha,28017,Madrid,Ciudad Lineal,Pueblo Nuevo,,2022-03-29T00:00:00Z,605948150,avorotava@gmail.com,https://sites.google.com/view/avorotava/inicio?authuser=1,Vecinales,Barrio,4,,,,,
5e02b868a91671f9140a41f3946f33cb,Collective,Plataforma Contra La Corrupcion En Adultos Tutelados,"Calle Doctor Casal,21",40.4273003,-3.7341872,3º Izq,28008,Madrid,Moncloa-Aravaca,Casa De Campo,,2022-03-29T00:00:00Z,628439468,adultostutelados@gmail.com,,Familias,,4,,,,,
4ee78d4122ef8503fe01cdad3e9ea4ee,Collective,Llave 12,"Calle Botijo,3",40.4493793,-3.7737338,,28023,Madrid,Moncloa-Aravaca,Aravaca,,2022-04-21T00:00:00Z,609089235,frpcruz@telefonica.net,,Culturales Y Casas Regionales,,10,,,,,
1b69ebedb522700034547abc5652ffac,Collective,Asociacion De Profesionales De Radio Y Television De Madrid,"Calle Evaristo San Miguel,8",40.427138,-3.7153689,,28008,Madrid,Moncloa-Aravaca,Arguelles,,2022-10-05T00:00:00Z,689522586,prensa@federacionartv.com,,De Comunicación,Comunidad De Madrid,320,,,,,
a4d8e2a7e0d0c102339f97716d2fdfb6,Collective,Plataforma De Ayuda A Los Necesitados De Arganzuela,"Paseo Santa Maria De La Cabeza,92",40.3976584,-3.7028605,1º G,28045,Madrid,Arganzuela,Acacias,,2022-06-13T00:00:00Z,622287078,luis.miguel.ibanez.bravo@hotmail.com,,Vecinales,Barrio,4,,,,,
f816dc0acface7498e10496222e9db10,Collective,Quedamos A Tocar,"Calle San Juan De Ortega,10",40.5024978,-3.6712353,Portal C,28050,Madrid,Fuencarral-El Pardo,Valverde,,2022-07-21T00:00:00Z,607963471,qatquedamosatocar@gmail.com,,Otras De Acción Social,Barrio,4,,,,,
