id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
0f840be9b8db4d3fbd5ba2ce59211f55,Association,Asociacion De Vecinos Hispanoamerica,"Calle Potosi, 8",40.4568238,-3.678541,5º A,28016,Madrid,Chamartin,Hispanoamerica,G80723323,1994-03-22T00:00:00Z,669299360,info@metodosysistemas.com,,Vecinales,Municipio,95,,,,,
2ba596643cbbbc20318224181fa46b28,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio Sagrados Corazones,"Calle Pan Y Toros, 45",40.3571601,-3.6940295,,28041,Madrid,Villaverde,Los Angeles,G80020407,1994-02-18T00:00:00Z,913172526,scorazonesmad@planalfa.es,,De Madres Y Padres Del Alumnado,Barrio,96,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
ef4e3b775c934dada217712d76f3d51f,Association,Asociacion De Madres Y Padres De Alumnos Cultura Y Democracia Colegio De Educacion Infantil Y Primaria Jorge Guillen,"Avenida El Ferrol, 47",40.47539949999999,-3.707864499999999,,28029,Madrid,Fuencarral-El Pardo,El Pilar,G81146870,1994-02-21T00:00:00Z,696583895,ampajorgeguillen.2009@gmail.com,,De Madres Y Padres Del Alumnado,Barrio,30,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
a3d68b461bd9d3533ee1dd3ce4628ed4,Association,Asociacion De Padres De Alumnos Colegio Publico La Rioja,"Calle Leon Felipe, 3",40.3881311,-3.6369945,,28038,Madrid,Puente De Vallecas,Palomeras Sureste,G79270948,1993-12-17T00:00:00Z,917773912,ampa.larioja@gmail.com,,De Madres Y Padres Del Alumnado,Municipio,121,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
812b4ba287f5ee0bc9d43bbf5bbe87fb,Association,Asociacion De Vecinos La Corrala  Latina-rastro-lavapies,"Calle Lavapies, 38",40.4099114,-3.702702,,28012,Madrid,Centro,Embajadores,G78997780,1988-04-14T00:00:00Z,914670509,lacorrala@telefonica.net,,Vecinales,Barrio,510,,735b90b4568125ed6c3f678819b6e058,,,
3cef96dcc9b8035d23f69e30bb19218a,Association,Asociacion De Vecinos De La Colonia Diego Velazquez,"Plaza Las Meninas, 2",40.3777652,-3.731243699999999,BAJO C,28025,Madrid,Carabanchel,Abrantes,G28275758,1993-02-11T00:00:00Z,915609935,avdiegovelazquez@gmail.com,,Vecinales,Barrio,1200,,735b90b4568125ed6c3f678819b6e058,,,
c8c41c4a18675a74e01c8a20e8a0f662,Association,Asociacion De La Juventud De Usera,"Avenida Rafaela Ybarra, 30",40.3811986,-3.7113676,BAJO,28026,Madrid,Usera,Zofio,G81447393,1994-11-01T00:00:00Z,914694771,,,Juveniles,Distrito,180,,,,,
b55ec28c52d5f6205684a473a2193564,Association,Asociacion De Madres Y Padres Del Colegio Nuestra Señora De La Paloma,"Calle Tabernillas, 2",40.4111997,-3.711323,,28005,Madrid,Centro,Palacio,G80137250,1993-05-11T00:00:00Z,912219689,ampaloma@gmail.com,http://www.afalapaloma.com,De Madres Y Padres Del Alumnado,Municipio,244,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
8d6dc35e506fc23349dd10ee68dabb64,Association,Asociacion Cultural Zazuar,"Calle Castrillo De Aza, 13",40.384141,-3.6093149,ESC. CENTRO 4ºD,28031,Madrid,Villa Vallecas,Santa Eugenia,G80539026,1993-02-07T00:00:00Z,913312652,asoculzazu@gmail.com,,Culturales Y Casas Regionales,Comunidad De Madrid,85,,,,,
3df1d4b96d8976ff5986393e8767f5b2,Association,Asociacion De Jubilados Y Pensionistas Del Mar De Madrid,"Calle Zurbano, 73",40.43776099999999,-3.693135,PLANTA BAJA,28010,Madrid,Chamberi,Almagro,G78487303,1993-11-11T00:00:00Z,915223658,sociocultu@yahoo.es,,De Personas Mayores. Jubiladas Y Pensionistas,Municipio,71,,,,,
b7892fb3c2f009c65f686f6355c895b5,Association,Asociacion De Padres De Alumnos Nuestra Señora De Las Victorias - Afanias,"Calle Muller, 25",40.4641233,-3.699155,BJ-PTA.1,28039,Madrid,Tetuan,Valdeacederas,G80144595,1993-10-25T00:00:00Z,670735217,ampansvictorias@gmail.com,,De Madres Y Padres Del Alumnado,Barrio,31,,92977ae4d2ba21425a59afb269c2a14e,,,
4daa3db355ef2b0e64b472968cb70f0d,Association,Asociacion De Padres De Alumnos Del Colegio La Presentacion,"Calle Lardero, 14",40.41039079999999,-3.6103915,14,28032,Madrid,Vicalvaro,Ambroz,G80306376,1993-06-10T00:00:00Z,917764323,ampapresentacion@gmail.com,https://www.ampapresentacion.miampa.com,De Madres Y Padres Del Alumnado,Barrio,459,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
d2ed45a52bc0edfa11c2064e9edee8bf,Association,Asociacion De Madres Y Padres De Alumnos Colegio Publico Hernan Cortes,"Calle Los Yebenes, 241",40.3908522,-3.7501118,,28047,Madrid,Latina,Aluche,G79620597,1993-10-15T00:00:00Z,627937353,hernancortes_ampa@hotmail.com,http://ceipbilinghernancortes.blogspot.com.es/,De Madres Y Padres Del Alumnado,Barrio,125,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
0d0871f0806eae32d30983b62252da50,Association,Asociacion De Amas De Casa Nueva Esperanza,"Calle Calanda, 17",40.4620567,-3.6442797,C/V C/ UTRILLAS. 14,28043,Madrid,Hortaleza,Canillas,G79178281,1993-09-07T00:00:00Z,913000306,mamosa51@hotmail.com,,De Mujeres,Barrio,333,,735b90b4568125ed6c3f678819b6e058,,,
d045c59a90d7587d8d671b5f5aec4e7c,Association,Asociacion De Afectados De La Unidad De Actuacion 18/18 Madrid,"Calle Boiro, 69",40.4668575,-3.5855781,,28042,Madrid,Barajas,Corralejos,,1993-05-10T00:00:00Z,911398597,,,Vecinales,Barrio,9,,,,,
cbb6a3b884f4f88b3a8e3d44c636cbd8,Association,Asociacion Nazaret,"Calle Cuart De Poblet, 11",40.3985222,-3.7452943,D,28047,Madrid,Latina,Lucero,G79476297,1993-08-09T00:00:00Z,699102994,anazaret@gmail.com,http://www.nazaretasociacion.org,Otras De Acción Social,Barrio,30,,,,,
ccc0aa1b81bf81e16c676ddb977c5881,Association,Asociacion Cultural Abrantes - Asca,"Avenida Abrantes, 111",40.378774,-3.7305414,,28025,Madrid,Carabanchel,Abrantes,G80525231,1993-07-16T00:00:00Z,913414265,terevegasanchez@gmail.com,,Culturales Y Casas Regionales,Municipio,70,,,,,
430c3626b879b4005d41b8a46172e0c0,Association,Asociacion De Personas Con Discapacidad Alameda (adala),"Calle Medina De Pomar, 25",40.4518658,-3.5845924,,28042,Madrid,Barajas,Alameda De Osuna,G80572308,1993-06-07T00:00:00Z,917476251,adala@asociacionadala.com,,De Salud Y Apoyo Mutuo,Municipio,68,,92977ae4d2ba21425a59afb269c2a14e,,,
6d0f846348a856321729a2f36734d1a7,Association,Club De Calva Ciudad Lineal,"Calle Carlos Hernandez, 33",40.4309843,-3.647144,1º B,28017,Madrid,Ciudad Lineal,Ventas,G79847653,1993-06-24T00:00:00Z,914089573,miguel_molero@hotmail.com,,Deportivas,Municipio,19,,,,,
1e056d2b0ebd5c878c550da6ac5d3724,Association,Asociacion De Madres Y Padres De Alumnos Colegio De Educacion Infantil Y Primaria Isaac Peral,"Glorieta Rufino Novalvos, 5",40.3863029,-3.7308902,,28025,Madrid,Carabanchel,Puerta Bonita,G83374504,1993-12-07T00:00:00Z,666283586,,,De Madres Y Padres Del Alumnado,Barrio,100,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
da0d1111d2dc5d489242e60ebcbaf988,Association,Asociacion De Vecinos Colonia Camino Alto San Isidro,"Camino Alto De San Isidro, 5",40.3961124,-3.7214217,LOCAL,28019,Madrid,Carabanchel,San Isidro,G80083108,1993-06-23T00:00:00Z,914717708,avaltosanisidro@gmail.com,http://www.avaltosanisidro.org,Vecinales,Barrio,65,,735b90b4568125ed6c3f678819b6e058,,,
23ce1851341ec1fa9e0c259de10bf87c,Association,Asociacion Familiar San Vicente De Paul,"Calle Portalegre, 112",40.3846072,-3.723956,BAJO IZQ,28025,Madrid,Carabanchel,Abrantes,G78542750,1993-06-18T00:00:00Z,666703786,asociacionsvpaul@live.com,,Otras De Acción Social,Barrio,221,,,,,
7634ea65a4e6d9041cfd3f7de18e334a,Association,Asociacion De Padres De Alumnos Colegio Publico Parque Aluche,"Calle Quero, 47",40.3912327,-3.7609748,PORTAL A,28024,Madrid,Latina,Aluche,G28800613,1993-09-06T00:00:00Z,658965071,ampa.parquealuche.madrid@gmail.com,http://ampaparquealuche.blogspot.com,De Madres Y Padres Del Alumnado,Municipio,22,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
e205ee2a5de471a70c1fd1b46033a75f,Association,Asociacion De Madres Y Padres De Alumnos Colegio Publico Ramon Perez De Ayala,"Calle Motilla Del Palancar, 19",40.465929,-3.6330611,,28043,Madrid,Hortaleza,Canillas,G79462305,1993-05-31T00:00:00Z,913886392,amparpa@outlook.es,http://www.amparamonperezayala.org,De Madres Y Padres Del Alumnado,Municipio,172,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
621461af90cadfdaf0e8d4cc25129f91,Association,Asociacion Cultural Escuela De Adultos Arganzuela,"Calle Embajadores, 168",40.39559149999999,-3.6959204,,28045,Madrid,Arganzuela,Chopera,G80505399,1993-02-06T00:00:00Z,679850240,margaritaboschaznar@gmail.com,,Culturales Y Casas Regionales,Municipio,159,,,,,
c8fbbc86abe8bd6a5eb6a3b4d0411301,Association,Accion Familiar Municipio De Madrid,"Calle Principe De Vergara, 128",40.4427388,-3.6781111,ESC.DCH. 1º LOCAL,28002,Madrid,Chamartin,Ciudad Jardin,G28545820,1993-04-06T00:00:00Z,914461011,administracion@accionfamiliar.org,http://www.accionfamiliar.org,Familias,Municipio,193,,,,,
f47d0ad31c4c49061b9e505593e3db98,Association,Asociacion De Vecinos Nuevas Palomeras,"Avenida Pablo Neruda, 5",40.3926098,-3.6406692,POSTERIOR,28038,Madrid,Puente De Vallecas,Palomeras Sureste,G78887742,1993-05-18T00:00:00Z,910834467,nuevaspalomeras@hotmail.es,,Vecinales,Barrio,450,,735b90b4568125ed6c3f678819b6e058,,,
b6a1085a27ab7bff7550f8a3bd017df8,Association,Asociacion De Padres De Alumnos Colegio Montpellier,"Calle Virgen Del Val, 7",40.4380033,-3.6542838,,28027,Madrid,Ciudad Lineal,San Pascual,G79340360,1993-02-03T00:00:00Z,638062670,apa-contabilidad@colegiomontpellier.es,,De Madres Y Padres Del Alumnado,Barrio,1031,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
acf4b89d3d503d8252c9c4ba75ddbf6d,Association,Asociacion De Vecinos Zona Residencial El Bosque,"Calle Añastro, 11",40.4680381,-3.6632352,BAJO,28033,Madrid,Hortaleza,Apostol Santiago,G80255979,1993-02-04T00:00:00Z,913833092,avvelbosque@hotmail.com,http://www.asociaciondevecinoselbosque.es,Vecinales,Barrio,390,,735b90b4568125ed6c3f678819b6e058,,,
20aee3a5f4643755a79ee5f6a73050ac,Association,Asociacion De Padres De Alumnos Colegio Publico Amadeo Vives,"Calle Los Yebenes, 6",40.3971466,-3.7556386,Y 8,28047,Madrid,Latina,Aluche,G28673861,1993-03-22T00:00:00Z,627824269,amadeovivesapa@gmail.com,http://amadeovivesapa.org,De Madres Y Padres Del Alumnado,Municipio,112,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
4b0250793549726d5c1ea3906726ebfe,Association,Asociacion De Vecinos De Palomeras Bajas,"Travesia Felipe De Diego, 31",40.3786452,-3.6600286,POSTERIOR,28018,Madrid,Puente De Vallecas,Palomeras Bajas,G79732095,1993-10-03T00:00:00Z,915071658,avpalomerasbajas@gmail.com,http://avpalomeras.web,Vecinales,Barrio,423,,735b90b4568125ed6c3f678819b6e058,,,
c2aee86157b4a40b78132f1e71a9e6f1,Association,Asociacion Cultural Puntos Suspensivos,"Calle Jose De Cadalso, 54",40.3799274,-3.7712879,ESC. 1. 3º A,28044,Madrid,Latina,Las Aguilas,G80489347,1993-01-03T00:00:00Z,917060934,elcielotieneplayas@yahoo.es,,Culturales Y Casas Regionales,Municipio,18,,,,,
024d7f84fff11dd7e8d9c510137a2381,Association,Asociacion De Padres De Alumnos Del Instituto De Educacion Secundaria Isabel La Catolica,"Calle Alfonso XII, 3",40.4075034,-3.6853733,Y 5,28014,Madrid,Retiro,Jeronimos,G28894665,1993-03-02T00:00:00Z,915277875,ampa.isabella@gmail.com,http://www.ampaiesisabellacatolica.blogspot.com.es,De Madres Y Padres Del Alumnado,Barrio,280,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
0a113ef6b61820daa5611c870ed8d5ee,Association,Asociacion De Madres Y Padres De Alumnos Colegio Publico Luis De Gongora,"Calle Chantada, 34",40.4735153,-3.7132872,,28029,Madrid,Fuencarral-El Pardo,El Pilar,G28876894,1993-01-27T00:00:00Z,917301660,luisdegongora.ampa@gmail.com,,De Madres Y Padres Del Alumnado,Municipio,56,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
7ce3284b743aefde80ffd9aec500e085,Association,Asociacion Cultural Y Deportiva Villaverde - Ascudevi,"Paseo Talleres, 1",40.34871529999999,-3.700349,(CD.BOETICHER),28021,Madrid,Villaverde,Los Angeles,G80273519,1993-09-02T00:00:00Z,917951792,funde_vi@hotmail.com,http://srvillaverdeboetticher.com,Culturales Y Casas Regionales,Municipio,4,,,,,
704afe073992cbe4813cae2f7715336f,Association,Asociacion De Padres De Alumnos Colegio San Fermin,"Calle Estafeta, 17",40.3726993,-3.6921699,,28041,Madrid,Usera,San Fermin,G79882437,1993-02-02T00:00:00Z,917920535,,,De Madres Y Padres Del Alumnado,Municipio,30,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
0efe32849d230d7f53049ddc4a4b0c60,Association,Asociacion De Padres De Alumnos Colegio Publico Republica Del Paraguay,"Calle Manresa, 60",40.4922274,-3.6944177,BIS,28034,Madrid,Fuencarral-El Pardo,Valverde,G85929917,1993-02-26T00:00:00Z,917343881,paraguayampa@gmail.com,http://amparepublicadelparaguay.org.fapa,De Madres Y Padres Del Alumnado,Barrio,10,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
6c3cf77d52820cd0fe646d38bc2145ca,Association,Asociacion De Padres De Alumnos Colegio Publico Jovellanos,"Calle Monroy, 34",40.3791034,-3.783285,BIS,28044,Madrid,Latina,Las Aguilas,G79593513,1993-01-03T00:00:00Z,915091944,apajovellanos@hotmail.com,,De Madres Y Padres Del Alumnado,Municipio,116,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
1f50893f80d6830d62765ffad7721742,Association,Asociacion De Comerciantes De Aravaca,"Calle Arroyo De La Elipa, 12",40.4319447,-3.6434516,LOCAL 2,28017,Madrid,Ciudad Lineal,Pueblo Nuevo,G80182330,1993-02-22T00:00:00Z,913571455,andres@aygaravaca.e.telefonica.net,http://www.comercioaravaca.com,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,40,,a1d7311f2a312426d710e1c617fcbc8c,,,
4b0a59ddf11c58e7446c9df0da541a84,Association,Asociacion De Padres De Alumnos Centro Educacion Especial Francisco Del Pozo,"Callejon Domine, 6",40.4942709,-3.6867376,,28034,Madrid,Fuencarral-El Pardo,Valverde,G79689683,1993-01-28T00:00:00Z,667022222,ampafcodelpozo@gmail.com,,De Madres Y Padres Del Alumnado,Municipio,7,,,,,
51ef186e18dc00c2d31982567235c559,Association,Asociacion De Padres De Alumnos De Las Escuelas Aguirre,"Calle Pio Baroja, 4",40.414589,-3.674669,,28009,Madrid,Retiro,Niño Jesus,G78803913,1993-01-25T00:00:00Z,914092510,ampaescuelasaguirre@gmail.com,http://www.escuelasaguirre.com,De Madres Y Padres Del Alumnado,Barrio,209,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
98d6f58ab0dafbb86b083a001561bb34,Association,Asociacion Nuestra Señora De Sonsoles,"Calle Gomez De Avellaneda, 2",40.4325866,-3.6448949,BAJO DCHA,28017,Madrid,Ciudad Lineal,Pueblo Nuevo,G80339500,1992-12-30T00:00:00Z,913675693,eusebio_gonzalez@yahoo.es,,De Personas Mayores. Jubiladas Y Pensionistas,Barrio,15,,,,,
43feaeeecd7b2fe2ae2e26d917b6477d,Association,Asociacion De Madres Y Padres De Alumnos Colegio Santo Angel De La Guarda,"Calle Villuercas, 4",40.3741073,-3.6672555,,28053,Madrid,Puente De Vallecas,Entrevias,G28832947,1993-08-01T00:00:00Z,627933952,ampasantoangeldelaguarda@hotmail.com,,De Madres Y Padres Del Alumnado,Barrio,49,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
aeb3135b436aa55373822c010763dd54,Association,Asociacion De Padres De Alumnos Del Colegio Publico Nuestra Señora De La Almudena,"Calle Lope De Rueda, 48",40.4189662,-3.6780513,,28009,Madrid,Retiro,Ibiza,G28695484,1992-11-24T00:00:00Z,645393787,afacpalmudena@gmail.com,,De Madres Y Padres Del Alumnado,Barrio,53,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
22fb0cee7e1f3bde58293de743871417,Association,Ampa Ceip Ciudad De Roma,"Calle Juan Esplandiu, 2",40.41527139999999,-3.6654135,,28007,Madrid,Retiro,Estrella,G80154297,1992-12-17T00:00:00Z,,hola@ampacroma.org,http://www.ampacroma.org,De Madres Y Padres Del Alumnado,Municipio,320,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
c7e1249ffc03eb9ded908c236bd1996d,Association,Asociacion De Vecinos Union De Carcavas-san Antonio,"Plaza Union Caravacas-San Antonio, S/N",40.4090363,-3.7025651,,28050,Madrid,Hortaleza,Valdefuentes,G78963956,1988-03-22T00:00:00Z,648100453,secretaria@asociacioncarcavas.com,http://asociacioncarcavas.com,Vecinales,Barrio,1238,,735b90b4568125ed6c3f678819b6e058,,,
ede7e2b6d13a41ddf9f4bdef84fdc737,Association,Asociacion De Padres De Alumnos Colegio Valdeluz,"Calle Fermin Caballero, 53",40.48303,-3.7076177,,28034,Madrid,Fuencarral-El Pardo,El Pilar,G78646866,1992-11-24T00:00:00Z,913780099,apa-vocalias@valdeluz.eu,http://www.colegio-valdelez.com,De Madres Y Padres Del Alumnado,Barrio,1079,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
19b650660b253761af189682e03501dd,Association,Asociacion De Padres De Alumnos Colegio Publico Leopoldo Alas,"Calle Pedrezuela, 18",40.42810679999999,-3.6536304,,28017,Madrid,Ciudad Lineal,Ventas,G80149693,1992-10-28T00:00:00Z,680363062,ampacpla@gmail.com,,De Madres Y Padres Del Alumnado,Municipio,25,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
f9a40a4780f5e1306c46f1c8daecee3b,Association,Asociacion Familiar Del Alto De Extremadura,"Avenida Apostoles, 22",40.4059147,-3.739879,BAJO C,28011,Madrid,Latina,Puerta Del Angel,G79877346,1992-10-16T00:00:00Z,919200557,vecinosaltoextremadura@hotmail.com,,Vecinales,Barrio,42,,735b90b4568125ed6c3f678819b6e058,,,
847cc55b7032108eee6dd897f3bca8a5,Association,Centro Juvenil Atocha,"Ronda Atocha, 27",40.4062884,-3.6974217,,28012,Madrid,Arganzuela,Palos De Moguer,G28783793,1992-02-11T00:00:00Z,915062100,cjatocha@valdoco.org,http://www.cjatocha.es,Juveniles,Municipio,398,,2cad8fa47bbef282badbb8de5374b894,,,
f7e9050c92a851b0016442ab604b0488,Association,Asociacion Cultural Y Deportiva Tajamar,"Calle Pio Felipe, 12",40.3964796,-3.6509969,,28038,Madrid,Puente De Vallecas,Numancia,G80463680,1992-10-22T00:00:00Z,914772500,lelejalde@tajamar.es,,Culturales Y Casas Regionales,Municipio,966,,,,,
aff1621254f7c1be92f64550478c56e6,Association,Asociacion De Vecinos Plaza Del Hidrogeno,"Calle San Francisco El Grande, 19",40.3845006,-3.7094612,,28026,Madrid,Usera,Pradolongo,G79768743,1992-09-23T00:00:00Z,,,,Vecinales,Comunidad De Madrid,640,,735b90b4568125ed6c3f678819b6e058,,,
