id,type,name,address,latitude,longitude,detail,zip_code,city,district,subdistrict,tax_code,register_date,phone,email,website,category,geographical_scope,num_affiliates,asoc_madrid,belongs_to
dfa037a53e121ecc9e0926800c3e814e,Collective,Aeropuerto Participa,"Calle Garganchon,111",40.4509462,-3.584392,"Portal 1, 1ºb",28042,Madrid,Barajas,Aeropuerto,,2020-10-09T00:00:00Z,644011435,info@aeropuertoparticipa.es,http://www.aeropuertoparticipa.es,Vecinales,Comunidad De Madrid,7,,
6236c78e73f52110ae39e588ba88de0b,Collective,El Desvan Social S. Coop. Mad.,"Plaza Memoria Vinculante,3",40.3704842,-3.7099886,Bajo A,28041,Madrid,Usera,Orcasitas,,2020-09-15T00:00:00Z,658329085,alcira@eldesvansocialcoop.com,http://www.eldesvansocialcoop.com,Otras De Acción Social,Comunidad De Madrid,2,,
d35b05a832e2bb91f110d54e34e2da79,Collective,Plataforma Ciudadana De Bares Especiales Musicales (bem),"Calle Churruca,3",40.4268521,-3.7007524,2º Dcha,28004,Madrid,Centro,Justicia,,2021-01-25T00:00:00Z,676825180,plataformabem@gmail.com,,"Comerciantes,empresarios,profesionales Y Autónomos",Municipio,12,,
9854d7afce413aa13cd0a1d39d0bcec5,Collective,Asociacion De Profesionales De La Ilustracion De Madrid (apim),"Calle Hortaleza,20",40.4211825,-3.700276,4º B,28004,Madrid,Centro,Justicia,,2021-01-02T00:00:00Z,623193539,apim@apimadrid.net,,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,220,,
ee188463935a061dee6df8bf449cb882,Collective,Colectivo Ciudadano Escalada Cuña Verde,"Calle Vicente Camaron,41",40.4059878,-3.7406923,3º C,28011,Madrid,Latina,Puerta Del Angel,,2021-11-02T00:00:00Z,630722053,enriquemf06@hotmail.com,,Deportivas,Barrio,28,,
4d95d05a4fc4eadbc3b9dde67afdca39,Collective,El Hilo Verde,"Calle Puerto De Maspalomas,20",40.4791861,-3.7136347,,28029,Madrid,Fuencarral-El Pardo,El Pilar,,2021-04-23T00:00:00Z,666080506,pablolinaresgomezdelcastillo@gmail.com,,Culturales Y Casas Regionales,Barrio,3,,
d90e5b6628b4291225cba0bdc643c295,Collective,Asociacion Profesional De Tintorerias Y Lavanderias De La Comunidad De Madrid,"Calle Arlaban,7",40.4172127,-3.6987975,6ª - 63,28014,Madrid,Centro,Cortes,,2021-04-28T00:00:00Z,915319340,astylcam@astylcam.com,http://www.astylcam.com,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,,,
70fc5f043205720a49d973d280eb83e7,Collective,"Plataforma De Afectados De Ocupacion, Leyantiocupas","Calle Hachero,50",40.3908267,-3.6678613,2º D,28053,Madrid,Puente De Vallecas,San Diego,,2021-09-06T00:00:00Z,678981325,leyantiocupas@gmail.com,http://www.leyantiocupas.com,Otras De Acción Social,Estatal,10,,
a58616464d14208b2677a084f5d7456f,Collective,Ritmonia,"Calle Omega,93",40.4019849,-3.5983348,4º D,28032,Madrid,Vicalvaro,Valderrivas,,2021-04-08T00:00:00Z,630729469,enrique.cano2@gmail.com,,Culturales Y Casas Regionales,Barrio,4,,
9425be43ba92c2b4454ca7bf602efad8,Collective,Afectados Por El Plan Urbanistico Colonia Tercio Terol,"Calle Gorrion,7",40.39597330000001,-3.7278097,,28019,Madrid,Carabanchel,San Isidro,,2021-04-08T00:00:00Z,666681468,coloniatercioterol@gmail.com,,Vecinales,Barrio,11,,
4f9c76cf97f84048c5990dd4ef842ea2,Collective,Rondalla Y Coro El Madroño,"Calle San Eudaldo,14",40.40560989999999,-3.601747599999999,2º E,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-15T00:00:00Z,917764109,felix.jimeno@yahoo.es,,Culturales Y Casas Regionales,Barrio,3,,
bbbe7ef28a0018c4484eaa8b2d0a0328,Collective,Grupo Aires De Madrid,"Avenida Guadalajara,111",40.4238362,-3.6105678,"Portal G, 5º A",28022,Madrid,San Blas-Canillejas,Rosas,,2021-09-15T00:00:00Z,635021291,larellanol@hotmail.com,,Culturales Y Casas Regionales,Barrio,25,,
7612936dcc85282c6fa4dd9d4ffe57f1,Collective,Grupo Valdeteatro,"Calle Mercurio,6",40.4052927,-3.6074742,Bajo,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-15T00:00:00Z,649214685,agsalas@pharmamar.com,,Culturales Y Casas Regionales,Barrio,4,,
1bd69c7df3112fb9a584fbd9edfc6c90,Collective,Coral Polifonica Los Madroños De Vicalvaro,"Calle Villardondiego,36",40.4052801,-3.6087214,Centro Cultural El Madroño,28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-09-27T00:00:00Z,,anamariacoral88@gmail.com,,Culturales Y Casas Regionales,Barrio,3,,
f23b3df742bb9fbf6bbf30a05150ac19,Collective,"Plataforma Por La Dignidad, La Libertad Y La Vida","Calle Virtudes,20",40.4376417,-3.6982624,Bajo 5,28010,Madrid,Chamberi,Almagro,,2021-05-10T00:00:00Z,667330345,plataforma.cultural.n@gmail.com,,De Personas Consumidoras Y Usuarias,Estatal,30,,
671d8d05d795091118b1344f715307c4,Collective,Plataforma El Pueblo Por La Verdad,"Calle Virtudes,20",40.4376417,-3.6982624,Bajo 6,28010,Madrid,Chamberi,Almagro,,2021-05-10T00:00:00Z,667330345,africa.ruiz10@gmail.com,,Vecinales,Estatal,70,,
084a8a9aa8cced9175bd07bc44998e75,Collective,Entretejiendo,"Calle Los Galeote,1",40.4024066,-3.606280399999999,"Esc 1, 3º A",28032,Madrid,Vicalvaro,Casco H.Vicalvaro,,2021-02-12T00:00:00Z,619837020,antoniadomingobermejo@gmail.com,,De Mujeres,Barrio,3,,
3be0214185d6177a9aa6adea5a720b09,Collective,Grupo Brisa Flamenca,"Calle Pinillas,5",40.3994185,-3.6237784,4º B,28032,Madrid,Vicalvaro,Valdebernardo,,2021-02-12T00:00:00Z,686433907,brisaroci@gmail.com,,Culturales Y Casas Regionales,Distrito,3,,
4f81b1d964419548f01ca35bbaeeda75,Collective,Parroquia Santa Cecilia,"Calle Medina De Pomar,11",40.4518881,-3.5847593,,28042,Madrid,Barajas,Aeropuerto,,2021-12-14T00:00:00Z,628054417,macaes000@gmail.com,,Vecinales,Barrio,96,,
5b5e6cc50cefa5e9f1f5ca272b136475,Collective,Asociacion De Empresas Productoras De Artes Escenicas De La Comunidad De Madrid (artemad),"Calle Mayor,6",40.416509,-3.7057322,5- 5 Bis,28013,Madrid,Centro,Sol,,2021-12-14T00:00:00Z,915212164,secretaria@artemad.com,,Culturales Y Casas Regionales,Barrio,38,,
1cd73be1e256a7405516501e94e892ac,Collective,Organizacion Nacional De Ciegos Españoles,"Calle Jose Ortega Y Gasset,18",40.4301468,-3.6839949,,28006,Madrid,Salamanca,Castellana,,2021-12-15T00:00:00Z,915329774,ctmadrid@once.es,http://www.once.es,De Personas Con Discapacidad,Barrio,6051,,
ee0e95249268b86ff2053bef214bfeda,Collective,Asociacion  Española De Empresas De Mensajeria,"Avenida General Peron,25",40.4532767,-3.6945641,8º E,28020,Madrid,Tetuan,Cuatro Caminos,,2022-01-25T00:00:00Z,915567685,aem@aem-aem.es,,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,69,,
354ac345fd8c6d7ef634d9a8e3d47b83,Collective,Asociacion De Productores Y Teatros De Madrid -aptem,"Calle Juan Bravo,20",40.4325961,-3.6826111,1º Izq,28006,Madrid,Salamanca,Castellana,,2022-01-25T00:00:00Z,914352068,info@aptem.es,http://www.aptem.es,Culturales Y Casas Regionales,,28,,
5463b514e21fbd3fec3772fba142a46e,Collective,Union De Actores Y Actrices,"Calle Gran Via,62",40.4222347,-3.7083511,3º Izq,28013,Madrid,Centro,Universidad,,2022-01-24T00:00:00Z,608451253,finanzas@uniondeactores.com,,Culturales Y Casas Regionales,Estatal,2510,,
fb4c48608ce8825b558ccf07169a3421,Collective,Plataforma Cultural-ñ,"Calle Virtudes,20",40.4376417,-3.6982624,Bajo 5,28010,Madrid,Chamberi,Almagro,,2022-02-02T00:00:00Z,667330345,africa.ruiz10@gmail.com,,Vecinales,Barrio,7,,
fa8dbbcb682699544e4e8f2212115f73,Collective,Asociacion De Empresarias Y Empresarios Del Comercio Del Libro De Madrid,"Calle Santiago Rusiñol,8",40.44696750000001,-3.7165295,,28040,Madrid,Moncloa-Aravaca,Ciudad Universitaria,,2022-07-02T00:00:00Z,915338836,info@libreriasdemadrid.es,http://www.libreriasdemadrid.es,Culturales Y Casas Regionales,,134,,
3b9be7e15b46c42911f39a4a9e861022,Collective,Organizacion Sindical De Accion Directa,"Calle Rafael Salazar Alonso,7",40.4159229,-3.668030599999999,Local Izq,28007,Madrid,Retiro,Estrella,,2022-02-18T00:00:00Z,722735984,organizacion@osad.es,http://www.osad.es,Otras De Acción Social,Estatal,260,,
02bf86214e264535e3412283e817deaa,Collective,Redes,"Calle Carrero Juan Ramon,4",40.379227,-3.7284291,Planta Baja,28025,Madrid,Carabanchel,Abrantes,,2022-02-23T00:00:00Z,914624986,redes@redes.coop,,Familias,Distrito,4,,
3983e1512aa570c564fab522bdb3efa5,Collective,Federacion Profesional Del Taxi De Madrid,"Calle Payaso Fofo,24",40.3902521,-3.6605415,,28018,Madrid,Puente De Vallecas,Palomeras Bajas,,2022-03-17T00:00:00Z,914777021,juliosanz@fptaximadrid.es,http://www.fptaximadrid.es,"Comerciantes,empresarios,profesionales Y Autónomos",Comunidad De Madrid,,,
eca89c0554ce99eaf250504971789ede,Collective,Parroquia Nuestra Señora De Loreto,"Calle Alas,21",40.4728241,-3.5835123,,28042,Madrid,Barajas,Timon,,2022-03-17T00:00:00Z,618175840,antoniomotriloar@hotmail.com,,Otras De Acción Social,Barrio,4,,
9ca8c9b0996bbf05ae7753d34667a6fd,Collective,Agrupacion Vecinal Orotava Ca,"Calle Mazo,4",40.4306792,-3.6351989,3º Dcha,28017,Madrid,Ciudad Lineal,Pueblo Nuevo,,2022-03-29T00:00:00Z,605948150,avorotava@gmail.com,https://sites.google.com/view/avorotava/inicio?authuser=1,Vecinales,Barrio,4,,
5e02b868a91671f9140a41f3946f33cb,Collective,Plataforma Contra La Corrupcion En Adultos Tutelados,"Calle Doctor Casal,21",40.4273003,-3.7341872,3º Izq,28008,Madrid,Moncloa-Aravaca,Casa De Campo,,2022-03-29T00:00:00Z,628439468,adultostutelados@gmail.com,,Familias,,4,,
4ee78d4122ef8503fe01cdad3e9ea4ee,Collective,Llave 12,"Calle Botijo,3",40.4493793,-3.7737338,,28023,Madrid,Moncloa-Aravaca,Aravaca,,2022-04-21T00:00:00Z,609089235,frpcruz@telefonica.net,,Culturales Y Casas Regionales,,10,,
1b69ebedb522700034547abc5652ffac,Collective,Asociacion De Profesionales De Radio Y Television De Madrid,"Calle Evaristo San Miguel,8",40.427138,-3.7153689,,28008,Madrid,Moncloa-Aravaca,Arguelles,,2022-10-05T00:00:00Z,689522586,prensa@federacionartv.com,,De Comunicación,Comunidad De Madrid,320,,
a4d8e2a7e0d0c102339f97716d2fdfb6,Collective,Plataforma De Ayuda A Los Necesitados De Arganzuela,"Paseo Santa Maria De La Cabeza,92",40.3976584,-3.7028605,1º G,28045,Madrid,Arganzuela,Acacias,,2022-06-13T00:00:00Z,622287078,luis.miguel.ibanez.bravo@hotmail.com,,Vecinales,Barrio,4,,
f816dc0acface7498e10496222e9db10,Collective,Quedamos A Tocar,"Calle San Juan De Ortega,10",40.5024978,-3.6712353,Portal C,28050,Madrid,Fuencarral-El Pardo,Valverde,,2022-07-21T00:00:00Z,607963471,qatquedamosatocar@gmail.com,,Otras De Acción Social,Barrio,4,,
92977ae4d2ba21425a59afb269c2a14e,Federation,Plena Inclusion Madrid. Organizacion De Entidades En Favor De Personas Con Discapacidad Intelectual De Madrid,"Avenida Ciudad De Barcelona, 108",40.4048956,-3.683278199999999,Esc. 2 Bj. Dcha.,28007,Madrid,Retiro,Pacifico,G28729853,1994-03-05T00:00:00Z,915018335,info@plenamadrid.org,http://plenainclusionmadrid.org/,De Personas Con Discapacidad,Comunidad De Madrid,15000,65,
8c235f89a8143a28a1d6067e959dd858,Federation,Coordinadora Infantil Y Juvenil De Tiempo Libre De Vallecas,"Calle Javier De Miguel, 92",40.3851504,-3.6572793,"2, Local 5",28018,Madrid,Puente De Vallecas,Palomeras Bajas,G79896619,1992-10-30T00:00:00Z,912230414,coordinadora@asociaciones.org,http://www.coordinadora.org.es,Infantiles,Distrito,996,19,
c0f168ce8900fa56e57789e2a2f2c9d0,Federation,Federacion Catolica  De Asociaciones De Padres De Familia Y Padres De Alumnos De Madrid - Fecapa,"Calle Don Ramon De La Cruz, 90",40.4284091,-3.6720122,1º Izq.,28006,Madrid,Salamanca,Goya,G28719193,1991-12-11T00:00:00Z,,madrid@fecapa.e.telefonica.net,,De Madres Y Padres Del Alumnado,Comunidad De Madrid,180000,192,
735b90b4568125ed6c3f678819b6e058,Federation,Federacion Regional De Asociaciones Vecinales De Madrid - Fravm,"Calle Camino De Los Vinateros, 53",40.4108537,-3.6533376,Bis 1º,28030,Madrid,Moratalaz,Media Legua,G28749836,1988-07-04T00:00:00Z,917252909,administracion@aavvmadrid.org,http://www.aavvmadrid.org,Vecinales,Comunidad De Madrid,89663,184,
076a0c97d09cf1a0ec3e19c7f2529f2b,Federation,Fermad - Plataforma Madrileña De Entidades Para La Asistencia A La Persona Adicta Y Su Familia,"Calle Conde De Romanones, 9",40.4131278,-3.7047039,4º Dcha,28012,Madrid,Centro,Embajadores,G78406550,1990-05-10T00:00:00Z,913694448,fermad@telefonica.net,http://www.fermad.org,De Salud Y Apoyo Mutuo,Comunidad De Madrid,1158,19,
56c51a39a7c77d8084838cc920585bd0,Federation,Confederacion Española De Aulas De Tercera Edad,"Avenida De America, 1",40.4378694,-3.6775071,,,Madrid,Chamartin,Prosperidad,,2022-07-21T00:00:00Z,696297014,admin@ceate.es,http://www.ceate.es,"De Personas Mayores, Jubiladas Y Pensionistas",Estatal,1511,9,
ecf5631507a8aedcae34cef231aa7348,Federation,Federacion De Asociaciones Para La Defensa De La Sanidad Publica,"Calle Arroyo De La Media Legua, 29",40.4110982,-3.6560752,Puerta 49,,Madrid,Moratalaz,Media Legua,G81042236,2022-07-18T00:00:00Z,913339087,fadspu@gmail.com,http://www.fadsp.es,De Salud Y Apoyo Mutuo,Estatal,2042,9747,
770c0e7e2af0db73409aa2431aa8f33e,Federation,Federacion De Vecinos De Madrid - Vem,"Calle Victor Andres Belaunde, 52",40.4577508,-3.6800918,"Piso Bajo, Puerta Centro",,Madrid,Chamartin,Hispanoamerica,G67985150,2022-05-26T00:00:00Z,684183496,vem@vecinosmadrid.es,https://www.vecinosmadrid.es/,Vecinales,Comunidad De Madrid,1085,11,
101951fe7ebe7bd8c77d14f75746b4bc,Federation,Federacion De Asociaciones De Mujeres “libres Y Combativas” De La Comunidad De Madrid,"Calle Hermanos Del Moral, 33",40.3925198,-3.7211186,"Planta Baja, Puerta 2",,Madrid,Carabanchel,Opañel,G09837741,2022-03-15T00:00:00Z,605950727,libresycombativasmadrid@gmail.com,,De Mujeres,Comunidad De Madrid,792,3,
f4f6dce2f3a0f9dada0c2b5b66452017,Federation,"Federacion De La Comunidad De Madrid De Asociaciones De Padres Y Madres Del Alumnado ""francisco Giner De Los Rios""","Calle Pilar De Zaragoza, 22",40.43323350000001,-3.6687608,Bajo-jardin,28028,Madrid,Salamanca,Guindalera,G28848497,1989-06-30T00:00:00Z,915539773,info@fapaginerdelosrios.es,http://www.fapaginerdelosrios.org,De Madres Y Padres Del Alumnado,Comunidad De Madrid,56852,379,
4f4adcbf8c6f66dcfc8a3282ac2bf10a,Federation,Federacion De Asociaciones Ciudadanas De Consumidores Y Usuarios Madrid - Facum,"Calle Cava Baja, 30",40.4122855,-3.7095033,Local 7,28005,Madrid,Centro,Palacio,G79281424,1989-06-27T00:00:00Z,913640276,info@cecumadrid.org,,De Personas Consumidoras Y Usuarias,Comunidad De Madrid,1030,3,
ac4e7a4f341e7281b0f6f274f9ec3905,Federation,Federacion De Asociaciones Para La Prevencion Del Maltrato Infantil,"Calle Delicias, 8",40.4039829,-3.6947149,Entreplanta,,Madrid,Arganzuela,Delicias,G79986493,2021-11-25T00:00:00Z,914682662,alejandra.pascual@fapmi.es,http://www.fapmi.es,Otras De Acción Social,Estatal,,1,
3ce83f544dbe69bb4fb19211fc442c2f,Federation,Confederacion Española De Personas Con Discapacidad Fisica Y Organica (cocemfe),"Calle Eugenio Salazar, 2",40.444256,-3.6728057,,,Madrid,Chamartin,Ciudad Jardin,G28681955,2021-09-28T00:00:00Z,917443600,juridico@cocemfe.es,http://www.cocemfe.es,De Personas Con Discapacidad,Estatal,225340,30,
86c51678350f656dcc7f490a43946ee5,Federation,Federacion Madrileña De Espeleologia,"Avenida Salas De Los Infantes, 1",40.4860588,-3.6840019,3º - 7,,Madrid,Fuencarral-El Pardo,Valverde,G79008926,2021-06-28T00:00:00Z,629256870,fme@fmespeleologia.org,http://www.fmespeleologia.org,Deportivas,Comunidad De Madrid,326,19,
af8d9c4e238c63fb074b44eb6aed80ae,Federation,"Federacion De Peritos, Mediadores Y Arbitros - Fepeme","Calle Lope De Rueda, 50",40.4188687,-3.6779918,Bajo Ext,,Madrid,Retiro,Ibiza,G88616172,2021-06-29T00:00:00Z,910917266,admin@fepeme.org,http://www.fepeme.org,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,1500,10,
298f587406c914fad5373bb689300433,Federation,Federacion Erasmus Student Network España,"Calle Einstein, 7",40.5449645,-3.6934665,,,Madrid,Fuencarral-El Pardo,El Goloso,V83340406,2021-05-28T00:00:00Z,631482642,secretariado@esn-spain.org,,De Estudiantes /alumnado,Estatal,5190,5,
943b5fd1ef60d3a4db537af4a4d0c802,Federation,Femaden – Federacion Madrileña De Enfermedades Neurologicas,"Camino Valderribas, 115",40.3945701,-3.6560944,Bajo,,Madrid,Puente De Vallecas,Numancia,G83868778,2021-05-25T00:00:00Z,647620736,femaden@femaden.org,http://www.femaden.org,De Personas Con Discapacidad,Comunidad De Madrid,3470,4,
4175a4b46a45813fccf4bd34c779d817,Federation,Federacion De Asociaciones Regionales De Estudiantes De Ciencias Economicas Y Empresariales - Aiesec En España,"Calle La Regalada, 5",40.4045395,-3.6747033,3º A,,Madrid,Retiro,Pacifico,G80240096,2021-03-30T00:00:00Z,640194223,finanzasylegalidad@aiesec.es,,De Estudiantes /alumnado,Estatal,25,1,
4837ba5cd49c7f03caaa423049e66daf,Federation,Federacion Madrileña De Montañismo,"Avenida Salas De Los Infantes, 1",40.4860588,-3.6840019,5º - 3,,Madrid,Fuencarral-El Pardo,Valverde,G79488870,2021-11-02T00:00:00Z,915273801,cfballesteros@fmm.es,http://www.fmm.es,Deportivas,Comunidad De Madrid,13642,56,
4175f2ebb265d58c6d8877841d016d08,Federation,Plataforma De Organizaciones De Infancia De La Comunidad - Poi Madrid,"Calle Escosura, 3",40.4341454,-3.7070512,Local 2,,Madrid,Chamberi,Gaztambide,G84727627,2021-11-02T00:00:00Z,915340143,poimadrid@plataformadeinfancia.org,http://www.poimadrid.org,Infantiles,Comunidad De Madrid,160254,27,
5db60c98209913790e4fcce4597ee37c,Federation,Federacion Española De Tiro Con Arco,"Calle Altamirano, 30",40.4307512,-3.7195459,,,Madrid,Moncloa-Aravaca,Arguelles,Q2878039C,2021-08-02T00:00:00Z,619414033,rfeta@federarco.es,http://federarco.es,Deportivas,Estatal,,,
533fa796b43291fc61a9e812a50c3fb6,Federation,Federacion Madrileña De Piragüismo,"Carretera El Pardo, 2",40.4351633,-3.7351339,Km 1,,Madrid,Fuencarral-El Pardo,El Pardo,G79414611,2021-01-21T00:00:00Z,913950127,fmp@piraguamadrid.com,http://www.piraguamadrid.com,Deportivas,Comunidad De Madrid,6046,17,
4c2e5eaae9152079b9e95845750bb9ab,Federation,Federacion  De Asociaciones De Asistencia A Victimas De Violencia Sexual Y De Genero (famuvi),"Avenida Real De Pinto, 26",40.3465898,-3.7063735,1º D,,Madrid,Villaverde,Villaverde Alto C.H.,G80271588,2021-01-20T00:00:00Z,636858923,gestioneconomica@stopviolenciasexual.org,http://www.stopviolenciasexual.org,Familias,Estatal,,,
1c66f4627f1b9679f8db47d1287d7e98,Federation,Confederacion De Juventudes Musicales De España,"Calle Abdon Terradas, 3",40.4348237,-3.7121275,Puerta Izquierda,,Madrid,Chamberi,Gaztambide,G08490559,2020-08-27T00:00:00Z,629302595,info@jmspain.org,http://www.jmspain.org,Culturales Y Casas Regionales,Estatal,470,1,
46d3f6029f6170ebccb28945964d09bf,Federation,"Federacion Española De Mujeres Directivas, Ejecutivas, Profesionales Y Empresarias - Fedepe","Calle Peña Gorbea, 2",40.3957229,-3.6679256,6ª Planta,,Madrid,Puente De Vallecas,San Diego,G80160211,2020-08-27T00:00:00Z,691738260,secretaria@mujeresfedepe.com,,De Mujeres,Estatal,535483,5,
8068fee5f49946b3a8f85b1007cd40bb,Federation,Federacion Empresarial De Asociaciones Territoriales De Agencias De Viajes Españolas - Fetave,"Calle Miguel Angel, 1",40.433482,-3.6916037,Portal Dup Pl Baja,,Madrid,Chamberi,Almagro,G84563584,2020-07-24T00:00:00Z,600049413,fetave@fetave.es,,"Comerciantes,empresarios,profesionales Y Autónomos",Estatal,40,1,
64d52e08cc03e6090bc1ef30b73ccb85,Federation,Federacion Coral De Madrid,"Calle Goya, 99",40.4248464,-3.6738487,2º Dcha,28009,Madrid,Salamanca,Goya,G78175999,2019-10-25T00:00:00Z,655690680,fecormad@fecormad.es,http://www.fecormad.es,Culturales Y Casas Regionales,Comunidad De Madrid,2919,85,
b181eaa49f5924e16c772dcb718fcd0f,Federation,Federacion De Asociaciones Protectoras Y De Defensa Animal De La Comunidad De Madrid,"Calle Delfin, 13",40.4670624,-3.693543,3º A,28029,Madrid,Tetuan,Almenara,V84661164,2019-08-13T00:00:00Z,606994228,fapa@fapam.org,http://www.fapam.org,De Defensa De Los Animales,Comunidad De Madrid,2890,15,
